RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS
1092,1,131,6,5,10.0,28,198.097,1:45.530,1,Finished
1092,20,117,9,6,8.0,28,195.441,1:46.964,1,Finished
1092,4,214,7,7,6.0,28,200.218,1:44.412,1,Finished
1092,847,131,8,8,4.0,28,195.368,1:47.004,1,Finished
1092,849,3,20,9,2.0,28,192.904,1:48.371,1,Finished
1092,846,1,10,10,1.0,28,193.253,1:48.175,1,Finished
1092,817,1,11,11,0.0,28,193.848,1:47.843,1,Finished
1092,840,117,19,12,0.0,28,198.709,1:45.205,1,Finished
1092,852,213,13,13,0.0,28,197.418,1:45.893,1,Finished
1092,825,210,18,14,0.0,28,193.437,1:48.072,1,Finished
1092,822,51,12,15,0.0,28,193.889,1:47.820,1,Finished
1092,855,51,14,16,0.0,28,200.220,1:44.411,1,Finished
1092,854,210,15,17,0.0,28,198.366,1:45.387,1,Finished
1092,842,213,17,18,0.0,28,196.210,1:46.545,1,Finished
1092,832,6,3,19,0.0,0,,,3,Accident
1092,848,3,16,20,0.0,0,,,9,Hydraulics
1093,830,9,2,1,25.0,56,199.383,1:39.541,1,Finished
1093,1,131,3,2,18.0,56,198.805,1:39.830,1,Finished
1093,844,6,12,3,15.0,56,199.003,1:39.731,1,Finished
1093,815,9,9,4,12.0,56,199.339,1:39.563,1,Finished
1093,847,131,4,5,11.0,56,200.902,1:38.788,1,Finished
1093,846,1,6,6,8.0,56,195.878,1:41.322,1,Finished
1093,4,214,14,7,6.0,56,195.461,1:41.538,1,Finished
1093,20,117,10,8,4.0,56,193.540,1:42.546,1,Finished
1093,825,210,13,9,2.0,56,194.184,1:42.206,1,Finished
1093,852,213,19,10,1.0,56,196.031,1:41.243,1,Finished
1093,839,214,0,11,0.0,56,193.827,1:42.394,1,Finished
1093,855,51,18,12,0.0,56,193.682,1:42.471,1,Finished
1093,848,3,8,13,0.0,56,195.200,1:41.674,1,Finished
1093,842,213,11,14,0.0,56,193.967,1:42.320,1,Finished
1093,854,210,16,15,0.0,56,194.951,1:41.804,1,Finished
1093,817,1,15,16,0.0,56,193.778,1:42.420,1,Finished
1093,849,3,17,17,0.0,56,191.784,1:43.485,1,Finished
1093,840,117,5,18,0.0,21,192.537,1:43.080,4,Collision
1093,822,51,7,19,0.0,16,191.958,1:43.391,20,Spun off
1093,832,6,1,20,0.0,1,,,130,Collision damage
1094,830,9,1,1,25.0,71,188.850,1:22.046,1,Finished
1094,1,131,3,2,18.0,71,188.813,1:22.062,1,Finished
1094,815,9,4,3,15.0,71,189.476,1:21.775,1,Finished
1094,847,131,2,4,13.0,71,193.310,1:20.153,1,Finished
1094,832,6,5,5,10.0,71,188.498,1:22.199,1,Finished
1094,844,6,7,6,8.0,71,187.576,1:22.603,1,Finished
1094,817,1,11,7,6.0,70,188.905,1:22.022,11,+1 Lap
1094,839,214,10,8,4.0,70,186.054,1:23.279,11,+1 Lap
1094,846,1,8,9,2.0,70,185.779,1:23.402,11,+1 Lap
1094,822,51,6,10,1.0,70,185.866,1:23.363,11,+1 Lap
1094,842,213,14,11,0.0,70,188.319,1:22.277,11,+1 Lap
1094,848,3,17,12,0.0,70,186.873,1:22.914,11,+1 Lap
1094,855,51,12,13,0.0,70,188.358,1:22.260,11,+1 Lap
1094,20,117,16,14,0.0,70,186.486,1:23.086,11,+1 Lap
1094,840,117,20,15,0.0,70,187.895,1:22.463,11,+1 Lap
1094,854,210,15,16,0.0,70,185.248,1:23.641,11,+1 Lap
1094,825,210,19,17,0.0,70,186.007,1:23.300,11,+1 Lap
1094,849,3,18,18,0.0,69,185.098,1:23.709,12,+2 Laps
1094,4,214,9,19,0.0,63,186.981,1:22.866,5,Engine
1094,852,213,13,20,0.0,50,185.777,1:23.403,130,Collision damage
1095,847,131,1,1,26.0,71,210.237,1:13.785,1,Finished
1095,1,131,2,2,18.0,71,209.791,1:13.942,1,Finished
1095,832,6,7,3,15.0,71,209.760,1:13.953,1,Finished
1095,844,6,5,4,12.0,71,208.912,1:14.253,1,Finished
1095,4,214,17,5,10.0,71,209.163,1:14.164,1,Finished
1095,830,9,3,6,8.0,71,209.076,1:14.195,1,Finished
1095,815,9,4,7,6.0,71,208.828,1:14.283,1,Finished
1095,839,214,16,8,4.0,71,206.575,1:15.093,1,Finished
1095,822,51,14,9,2.0,71,205.432,1:15.511,1,Finished
1095,840,117,15,10,1.0,71,207.299,1:14.831,1,Finished
1095,20,117,9,11,0.0,71,205.328,1:15.549,1,Finished
1095,855,51,13,12,0.0,71,204.643,1:15.802,1,Finished
1095,854,210,12,13,0.0,71,206.142,1:15.251,1,Finished
1095,842,213,10,14,0.0,71,205.934,1:15.327,1,Finished
1095,848,3,19,15,0.0,71,205.155,1:15.613,1,Finished
1095,849,3,18,16,0.0,71,205.934,1:15.327,1,Finished
1095,852,213,0,17,0.0,70,205.440,1:15.508,11,+1 Lap
1095,846,1,6,18,0.0,50,204.500,1:15.855,6,Gearbox
1095,825,210,8,19,0.0,0,,,4,Collision
1095,817,1,11,20,0.0,0,,,4,Collision
1096,830,9,1,1,25.0,58,212.676,1:29.392,1,Finished
1096,844,6,3,2,18.0,58,211.901,1:29.719,1,Finished
1096,815,9,2,3,15.0,58,213.680,1:28.972,1,Finished
1096,832,6,4,4,12.0,58,213.904,1:28.879,1,Finished
1096,847,131,6,5,10.0,58,214.007,1:28.836,1,Finished
1096,846,1,7,6,9.0,58,215.085,1:28.391,1,Finished
1096,839,214,8,7,6.0,58,212.817,1:29.333,1,Finished
1096,840,117,14,8,4.0,58,212.135,1:29.620,1,Finished
1096,817,1,13,9,2.0,58,209.413,1:30.785,1,Finished
1096,20,117,9,10,1.0,58,210.510,1:30.312,1,Finished
1096,852,213,11,11,0.0,58,212.446,1:29.489,1,Finished
1096,855,51,15,12,0.0,57,212.183,1:29.600,11,+1 Lap
1096,848,3,19,13,0.0,57,211.383,1:29.939,11,+1 Lap
1096,842,213,17,14,0.0,57,208.732,1:31.081,11,+1 Lap
1096,822,51,18,15,0.0,57,210.417,1:30.352,11,+1 Lap
1096,854,210,12,16,0.0,57,211.632,1:29.833,11,+1 Lap
1096,825,210,16,17,0.0,57,208.556,1:31.158,11,+1 Lap
1096,1,131,5,18,0.0,55,211.738,1:29.788,9,Hydraulics
1096,849,3,20,19,0.0,55,210.517,1:30.309,130,Collision damage
1096,4,214,10,20,0.0,27,209.889,1:30.579,47,Water leak
1098,830,9,1,1,25.0,57,202.452,1:36.236,1,Finished
1098,815,9,2,2,18.0,57,202.225,1:36.344,1,Finished
1098,4,117,5,3,15.0,57,202.620,1:36.156,1,Finished
1098,832,6,4,4,12.0,57,200.588,1:37.130,1,Finished
1098,1,131,7,5,10.0,57,201.802,1:36.546,1,Finished
1098,840,117,8,6,8.0,57,201.802,1:36.546,1,Finished
1098,847,131,6,7,6.0,57,200.401,1:37.221,1,Finished
1098,822,51,12,8,4.0,57,200.075,1:37.379,1,Finished
1098,842,214,20,9,2.0,57,204.939,1:35.068,1,Finished
1098,848,3,15,10,1.0,57,200.559,1:37.144,1,Finished
1098,852,213,14,11,0.0,57,201.612,1:36.637,1,Finished
1098,858,3,16,12,0.0,56,202.871,1:36.037,11,+1 Lap
1098,825,210,17,13,0.0,56,201.959,1:36.471,11,+1 Lap
1098,856,213,19,14,0.0,56,199.400,1:37.709,11,+1 Lap
1098,807,210,10,15,0.0,56,201.656,1:36.616,11,+1 Lap
1098,855,51,13,16,0.0,56,207.276,1:33.996,11,+1 Lap
1098,846,1,11,17,0.0,55,203.327,1:35.822,12,+2 Laps
1098,839,214,9,18,0.0,41,201.278,1:36.797,26,Mechanical
1098,844,6,3,19,0.0,39,200.506,1:37.170,5,Engine
1098,857,1,18,20,0.0,13,193.494,1:40.691,10,Electrical
1099,815,9,1,1,25.0,50,241.098,1:32.188,1,Finished
1099,830,9,15,2,19.0,50,241.838,1:31.906,1,Finished
1099,4,117,2,3,15.0,50,240.962,1:32.240,1,Finished
1099,847,131,3,4,12.0,50,240.459,1:32.433,1,Finished
1099,1,131,7,5,10.0,50,239.145,1:32.941,1,Finished
1099,832,6,4,6,8.0,50,239.451,1:32.822,1,Finished
1099,844,6,12,7,6.0,50,238.849,1:33.056,1,Finished
1099,839,214,6,8,4.0,50,238.424,1:33.222,1,Finished
1099,842,214,9,9,2.0,50,237.990,1:33.392,1,Finished
1099,825,210,13,10,1.0,50,238.036,1:33.374,1,Finished
1099,852,213,16,11,0.0,50,236.624,1:33.931,1,Finished
1099,807,210,10,12,0.0,50,237.005,1:33.780,1,Finished
1099,855,51,11,13,0.0,50,236.718,1:33.894,1,Finished
1099,856,213,18,14,0.0,50,237.438,1:33.609,1,Finished
1099,857,1,8,15,0.0,50,235.731,1:34.287,1,Finished
1099,858,3,20,16,0.0,50,235.277,1:34.469,1,Finished
1099,846,1,19,17,0.0,50,236.144,1:34.122,1,Finished
1099,822,51,14,18,0.0,49,235.489,1:34.384,11,+1 Lap
1099,848,3,17,19,0.0,27,232.574,1:35.567,23,Brakes
1099,840,117,5,20,0.0,16,233.617,1:35.140,5,Engine
1100,830,9,1,1,25.0,58,236.498,1:20.342,1,Finished
1100,1,131,3,2,18.0,58,235.703,1:20.613,1,Finished
1100,4,117,4,3,15.0,58,236.105,1:20.476,1,Finished
1100,840,117,6,4,12.0,58,234.769,1:20.934,1,Finished
1100,815,9,0,5,11.0,58,236.814,1:20.235,1,Finished
1100,846,1,13,6,8.0,58,234.077,1:21.173,1,Finished
1100,807,210,10,7,6.0,58,234.219,1:21.124,1,Finished
1100,857,1,16,8,4.0,58,233.611,1:21.335,1,Finished
1100,855,51,17,9,2.0,58,232.229,1:21.819,1,Finished
1100,852,213,12,10,1.0,58,232.314,1:21.789,1,Finished
1100,822,51,0,11,0.0,58,231.060,1:22.233,1,Finished
1100,832,6,5,12,0.0,58,236.131,1:20.467,1,Finished
1100,842,214,9,13,0.0,56,234.592,1:20.995,4,Collision
1100,839,214,11,14,0.0,56,233.991,1:21.203,4,Collision
1100,856,213,15,15,0.0,56,234.049,1:21.183,4,Collision
1100,858,3,18,16,0.0,56,233.264,1:21.456,4,Collision
1100,825,210,14,17,0.0,52,232.610,1:21.685,3,Accident
1100,847,131,2,18,0.0,17,229.811,1:22.680,5,Engine
1100,848,3,8,19,0.0,6,227.966,1:23.349,3,Accident
1100,844,6,7,20,0.0,0,,,4,Collision
1101,815,9,3,1,25.0,51,206.625,1:44.589,1,Finished
1101,830,9,2,2,18.0,51,207.333,1:44.232,1,Finished
1101,844,6,1,3,15.0,51,206.681,1:44.561,1,Finished
1101,4,117,6,4,12.0,51,207.315,1:44.241,1,Finished
1101,832,6,4,5,10.0,51,205.474,1:45.175,1,Finished
1101,1,131,5,6,8.0,51,205.141,1:45.346,1,Finished
1101,840,117,9,7,6.0,51,204.595,1:45.627,1,Finished
1101,847,131,11,8,5.0,51,209.062,1:43.370,1,Finished
1101,846,1,7,9,2.0,51,204.380,1:45.738,1,Finished
1101,852,213,8,10,1.0,51,204.401,1:45.727,1,Finished
1101,857,1,10,11,0.0,51,204.587,1:45.631,1,Finished
1101,848,3,12,12,0.0,51,204.019,1:45.925,1,Finished
1101,825,210,16,13,0.0,51,204.164,1:45.850,1,Finished
1101,842,214,17,14,0.0,51,204.764,1:45.540,1,Finished
1101,839,214,0,15,0.0,51,204.052,1:45.908,1,Finished
1101,858,3,14,16,0.0,51,202.916,1:46.501,1,Finished
1101,807,210,0,17,0.0,50,202.479,1:46.731,11,+1 Lap
1101,822,51,13,18,0.0,50,203.292,1:46.304,11,+1 Lap
1101,855,51,15,19,0.0,36,200.931,1:47.553,25,Overheating
1101,856,213,18,20,0.0,9,198.663,1:48.781,3,Accident
1102,830,9,9,1,26.0,57,217.184,1:29.708,1,Finished
1102,815,9,1,2,18.0,57,215.141,1:30.560,1,Finished
1102,4,117,2,3,15.0,57,215.238,1:30.519,1,Finished
1102,847,131,6,4,12.0,57,214.065,1:31.015,1,Finished
1102,832,6,3,5,10.0,57,213.252,1:31.362,1,Finished
1102,1,131,13,6,8.0,57,214.882,1:30.669,1,Finished
1102,844,6,7,7,6.0,57,213.084,1:31.434,1,Finished
1102,842,214,5,8,4.0,57,211.840,1:31.971,1,Finished
1102,839,214,8,9,2.0,57,213.765,1:31.143,1,Finished
1102,825,210,4,10,1.0,57,212.487,1:31.691,1,Finished
1102,852,213,17,11,0.0,57,214.011,1:31.038,1,Finished
1102,840,117,18,12,0.0,57,214.426,1:30.862,1,Finished
1102,822,51,10,13,0.0,57,212.147,1:31.838,1,Finished
1102,848,3,11,14,0.0,57,212.115,1:31.852,1,Finished
1102,807,210,12,15,0.0,57,214.334,1:30.901,1,Finished
1102,855,51,14,16,0.0,57,212.383,1:31.736,1,Finished
1102,846,1,16,17,0.0,57,210.854,1:32.401,1,Finished
1102,856,213,15,18,0.0,57,212.786,1:31.562,1,Finished
1102,857,1,19,19,0.0,56,211.760,1:32.006,11,+1 Lap
1102,858,3,20,20,0.0,56,210.893,1:32.384,11,+1 Lap
1104,830,9,1,1,25.0,78,156.822,1:16.604,1,Finished
1104,4,117,2,2,18.0,78,156.678,1:16.674,1,Finished
1104,839,214,3,3,15.0,78,156.977,1:16.528,1,Finished
1104,1,131,5,4,13.0,78,158.799,1:15.650,1,Finished
1104,847,131,8,5,10.0,78,156.425,1:16.798,1,Finished
1104,844,6,6,6,8.0,78,158.541,1:15.773,1,Finished
1104,842,214,7,7,6.0,78,158.420,1:15.831,1,Finished
1104,832,6,4,8,4.0,78,157.140,1:16.449,1,Finished
1104,846,1,10,9,2.0,77,154.324,1:17.844,11,+1 Lap
1104,857,1,11,10,1.0,77,154.983,1:17.513,11,+1 Lap
1104,822,51,15,11,0.0,77,154.363,1:17.824,11,+1 Lap
1104,856,213,12,12,0.0,77,154.887,1:17.561,11,+1 Lap
1104,855,51,19,13,0.0,77,156.165,1:16.926,11,+1 Lap
1104,848,3,13,14,0.0,77,156.683,1:16.672,11,+1 Lap
1104,852,213,9,15,0.0,76,154.649,1:17.680,12,+2 Laps
1104,815,9,20,16,0.0,76,157.510,1:16.269,12,+2 Laps
1104,807,210,18,17,0.0,76,156.033,1:16.991,12,+2 Laps
1104,858,3,16,18,0.0,76,155.406,1:17.302,12,+2 Laps
1104,825,210,17,19,0.0,70,153.325,1:18.351,130,Collision damage
1104,840,117,14,20,0.0,53,154.472,1:17.769,3,Accident
1105,830,9,1,1,26.0,66,219.641,1:16.330,1,Finished
1105,1,131,4,2,18.0,66,218.649,1:16.676,1,Finished
1105,847,131,12,3,15.0,66,215.283,1:17.875,1,Finished
1105,815,9,11,4,12.0,66,218.678,1:16.666,1,Finished
1105,832,6,2,5,10.0,66,213.833,1:18.403,1,Finished
1105,840,117,5,6,8.0,66,212.967,1:18.722,1,Finished
1105,4,117,8,7,6.0,66,214.709,1:18.083,1,Finished
1105,839,214,6,8,4.0,66,212.362,1:18.946,1,Finished
1105,855,51,13,9,2.0,66,212.883,1:18.753,1,Finished
1105,842,214,10,10,1.0,66,213.910,1:18.375,1,Finished
1105,844,6,19,11,0.0,66,213.959,1:18.357,1,Finished
1105,852,213,15,12,0.0,66,212.475,1:18.904,1,Finished
1105,857,1,9,13,0.0,65,213.083,1:18.679,11,+1 Lap
1105,856,213,14,14,0.0,65,213.313,1:18.594,11,+1 Lap
1105,807,210,7,15,0.0,65,212.821,1:18.776,11,+1 Lap
1105,848,3,18,16,0.0,65,211.861,1:19.133,11,+1 Lap
1105,846,1,3,17,0.0,65,217.216,1:17.182,11,+1 Lap
1105,825,210,17,18,0.0,65,214.748,1:18.069,11,+1 Lap
1105,822,51,16,19,0.0,65,214.273,1:18.242,11,+1 Lap
1105,858,3,20,20,0.0,65,211.556,1:19.247,11,+1 Lap
1106,830,9,1,1,25.0,70,207.683,1:15.594,1,Finished
1106,4,117,2,2,18.0,70,207.176,1:15.779,1,Finished
1106,1,131,3,3,15.0,70,208.228,1:15.396,1,Finished
1106,844,6,10,4,12.0,70,206.826,1:15.907,1,Finished
1106,832,6,11,5,10.0,70,206.815,1:15.911,1,Finished
1106,815,9,12,6,9.0,70,210.786,1:14.481,1,Finished
1106,848,3,9,7,6.0,70,204.110,1:16.917,1,Finished
1106,839,214,6,8,4.0,70,204.469,1:16.782,1,Finished
1106,840,117,16,9,2.0,70,205.051,1:16.564,1,Finished
1106,822,51,14,10,1.0,70,204.888,1:16.625,1,Finished
1106,857,1,8,11,0.0,70,204.960,1:16.598,1,Finished
1106,842,214,15,12,0.0,70,205.424,1:16.425,1,Finished
1106,846,1,7,13,0.0,70,205.562,1:16.374,1,Finished
1106,852,213,19,14,0.0,70,204.779,1:16.666,1,Finished
1106,807,210,5,15,0.0,69,203.278,1:17.232,11,+1 Lap
1106,855,51,20,16,0.0,69,203.652,1:17.090,11,+1 Lap
1106,825,210,13,17,0.0,69,206.231,1:16.126,11,+1 Lap
1106,856,213,17,18,0.0,69,204.805,1:16.656,11,+1 Lap
1106,847,131,4,19,0.0,53,203.634,1:17.097,23,Brakes
1106,858,3,18,20,0.0,6,200.155,1:18.437,5,Engine
1107,830,9,1,1,26.0,71,231.970,1:07.012,1,Finished
1107,844,6,2,2,18.0,71,225.876,1:08.820,1,Finished
1107,815,9,15,3,15.0,71,228.227,1:08.111,1,Finished
1107,846,1,4,4,12.0,71,226.142,1:08.739,1,Finished
1107,4,117,7,5,10.0,71,224.934,1:09.108,1,Finished
1107,832,6,3,6,8.0,71,225.679,1:08.880,1,Finished
1107,847,131,11,7,6.0,71,224.366,1:09.283,1,Finished
1107,1,131,5,8,4.0,71,224.765,1:09.160,1,Finished
1107,840,117,6,9,2.0,71,227.054,1:08.463,1,Finished
1107,842,214,9,10,1.0,71,225.136,1:09.046,1,Finished
1107,848,3,10,11,0.0,71,223.473,1:09.560,1,Finished
1107,855,51,17,12,0.0,70,222.749,1:09.786,11,+1 Lap
1107,858,3,18,13,0.0,70,223.309,1:09.611,11,+1 Lap
1107,839,214,12,14,0.0,70,222.714,1:09.797,11,+1 Lap
1107,822,51,14,15,0.0,70,222.259,1:09.940,11,+1 Lap
1107,857,1,13,16,0.0,70,222.507,1:09.862,11,+1 Lap
1107,856,213,0,17,0.0,70,222.539,1:09.852,11,+1 Lap
1107,825,210,0,18,0.0,70,221.511,1:10.176,11,+1 Lap
1107,852,213,16,19,0.0,70,223.280,1:09.620,11,+1 Lap
1107,807,210,8,20,0.0,12,218.737,1:11.066,75,Power loss
1108,830,9,1,1,26.0,52,234.922,1:30.275,1,Finished
1108,846,1,2,2,18.0,52,234.226,1:30.543,1,Finished
1108,1,131,7,3,15.0,52,234.221,1:30.545,1,Finished
1108,857,1,3,4,12.0,52,233.435,1:30.850,1,Finished
1108,847,131,6,5,10.0,52,232.733,1:31.124,1,Finished
1108,815,9,15,6,8.0,52,233.271,1:30.914,1,Finished
1108,4,117,9,7,6.0,52,232.188,1:31.338,1,Finished
1108,848,3,8,8,4.0,52,232.353,1:31.273,1,Finished
1108,844,6,4,9,2.0,52,232.399,1:31.255,1,Finished
1108,832,6,5,10,1.0,52,232.116,1:31.366,1,Finished
1108,858,3,14,11,0.0,52,231.274,1:31.699,1,Finished
1108,822,51,20,12,0.0,52,230.888,1:31.852,1,Finished
1108,807,210,11,13,0.0,52,231.080,1:31.776,1,Finished
1108,840,117,12,14,0.0,52,231.756,1:31.508,1,Finished
1108,855,51,17,15,0.0,52,231.097,1:31.769,1,Finished
1108,852,213,16,16,0.0,52,230.307,1:32.084,1,Finished
1108,856,213,18,17,0.0,52,229.636,1:32.353,1,Finished
1108,842,214,10,18,0.0,46,231.678,1:31.539,130,Collision damage
1108,825,210,19,19,0.0,31,227.169,1:33.356,5,Engine
1108,839,214,13,20,0.0,9,225.754,1:33.941,44,Oil leak
1109,830,9,2,1,26.0,70,195.910,1:20.504,1,Finished
1109,846,1,3,2,18.0,70,191.919,1:22.178,1,Finished
1109,815,9,9,3,15.0,70,191.647,1:22.295,1,Finished
1109,1,131,1,4,12.0,70,193.277,1:21.601,1,Finished
1109,857,1,4,5,10.0,70,190.625,1:22.736,1,Finished
1109,847,131,18,6,8.0,70,191.966,1:22.158,1,Finished
1109,844,6,6,7,6.0,70,191.242,1:22.469,1,Finished
1109,832,6,11,8,4.0,70,190.976,1:22.584,1,Finished
1109,4,117,8,9,2.0,70,190.604,1:22.745,1,Finished
1109,840,117,14,10,1.0,69,189.051,1:23.425,11,+1 Lap
1109,848,3,16,11,0.0,69,187.643,1:24.051,11,+1 Lap
1109,822,51,7,12,0.0,69,188.540,1:23.651,11,+1 Lap
1109,817,213,13,13,0.0,69,187.904,1:23.934,11,+1 Lap
1109,807,210,10,14,0.0,69,188.716,1:23.573,11,+1 Lap
1109,852,213,17,15,0.0,69,189.405,1:23.269,11,+1 Lap
1109,855,51,5,16,0.0,69,188.333,1:23.743,11,+1 Lap
1109,825,210,19,17,0.0,69,188.061,1:23.864,11,+1 Lap
1109,858,3,20,18,0.0,67,188.890,1:23.496,31,Retired
1109,839,214,12,19,0.0,2,,,130,Collision damage
1109,842,214,15,20,0.0,1,,,130,Collision damage
1110,830,9,6,1,25.0,44,231.490,1:48.922,1,Finished
1110,815,9,2,2,18.0,44,228.581,1:50.308,1,Finished
1110,844,6,1,3,15.0,44,228.316,1:50.436,1,Finished
1110,1,131,3,4,13.0,44,234.978,1:47.305,1,Finished
1110,4,117,9,5,10.0,44,227.283,1:50.938,1,Finished
1110,847,131,8,6,8.0,44,227.972,1:50.603,1,Finished
1110,846,1,7,7,6.0,44,225.769,1:51.682,1,Finished
1110,839,214,14,8,4.0,44,228.310,1:50.439,1,Finished
1110,840,117,10,9,2.0,44,226.550,1:51.297,1,Finished
1110,852,213,11,10,1.0,44,226.353,1:51.394,1,Finished
1110,842,214,12,11,0.0,44,227.339,1:50.911,1,Finished
1110,822,51,13,12,0.0,44,228.153,1:50.515,1,Finished
1110,855,51,17,13,0.0,44,228.830,1:50.188,1,Finished
1110,848,3,15,14,0.0,44,229.553,1:49.841,1,Finished
1110,825,210,16,15,0.0,44,227.171,1:50.993,1,Finished
1110,817,213,19,16,0.0,44,227.169,1:50.994,1,Finished
1110,858,3,18,17,0.0,44,228.213,1:50.486,1,Finished
1110,807,210,0,18,0.0,44,229.415,1:49.907,1,Finished
1110,832,6,4,19,0.0,23,222.864,1:53.138,130,Collision damage
1110,857,1,5,20,0.0,0,,,130,Collision damage
1111,830,9,1,1,25.0,72,207.505,1:13.889,1,Finished
1111,4,117,5,2,19.0,72,207.651,1:13.837,1,Finished
1111,842,214,12,3,15.0,72,205.967,1:14.441,1,Finished
1111,815,9,7,4,12.0,72,206.549,1:14.231,1,Finished
1111,832,6,6,5,10.0,72,204.612,1:14.934,1,Finished
1111,1,131,13,6,8.0,72,207.463,1:13.904,1,Finished
1111,846,1,2,7,6.0,72,206.108,1:14.390,1,Finished
1111,848,3,4,8,4.0,72,205.892,1:14.468,1,Finished
1111,857,1,8,9,2.0,72,206.360,1:14.299,1,Finished
1111,839,214,16,10,1.0,72,205.610,1:14.570,1,Finished
1111,840,117,11,11,0.0,72,203.966,1:15.171,1,Finished
1111,807,210,14,12,0.0,72,205.881,1:14.472,1,Finished
1111,859,213,19,13,0.0,72,204.923,1:14.820,1,Finished
1111,822,51,18,14,0.0,72,205.258,1:14.698,1,Finished
1111,852,213,17,15,0.0,72,201.072,1:16.253,1,Finished
1111,825,210,0,16,0.0,72,203.107,1:15.489,1,Finished
1111,847,131,3,17,0.0,72,204.094,1:15.124,1,Finished
1111,855,51,15,18,0.0,62,203.301,1:15.417,3,Accident
1111,844,6,9,19,0.0,41,198.408,1:17.277,140,Undertray
1111,858,3,10,20,0.0,14,198.095,1:17.399,3,Accident
1112,830,9,2,1,25.0,51,244.659,1:25.240,1,Finished
1112,815,9,5,2,18.0,51,243.853,1:25.522,1,Finished
1112,832,6,1,3,15.0,51,243.912,1:25.501,1,Finished
1112,844,6,3,4,12.0,51,243.687,1:25.580,1,Finished
1112,847,131,4,5,10.0,51,242.929,1:25.847,1,Finished
1112,1,131,8,6,8.0,51,243.682,1:25.582,1,Finished
1112,848,3,6,7,6.0,51,241.405,1:26.389,1,Finished
1112,846,1,9,8,4.0,51,242.092,1:26.144,1,Finished
1112,4,117,10,9,2.0,51,242.201,1:26.105,1,Finished
1112,822,51,14,10,1.0,51,242.531,1:25.988,1,Finished
1112,859,213,12,11,0.0,51,242.944,1:25.842,1,Finished
1112,857,1,7,12,0.0,51,245.142,1:25.072,1,Finished
1112,858,3,15,13,0.0,51,240.152,1:26.840,1,Finished
1112,855,51,16,14,0.0,51,242.545,1:25.983,1,Finished
1112,842,214,17,15,0.0,51,243.181,1:25.758,1,Finished
1112,840,117,20,16,0.0,51,240.770,1:26.617,1,Finished
1112,807,210,13,17,0.0,50,242.796,1:25.894,11,+1 Lap
1112,825,210,19,18,0.0,50,241.716,1:26.278,11,+1 Lap
1112,839,214,18,19,0.0,39,239.812,1:26.963,38,Steering
1112,852,213,11,20,0.0,0,,,5,Engine
1113,832,6,1,1,25.0,62,182.089,1:37.666,1,Finished
1113,846,1,4,2,18.0,62,181.384,1:38.046,1,Finished
1113,1,131,5,3,16.0,62,185.507,1:35.867,1,Finished
1113,844,6,3,4,12.0,62,180.961,1:38.275,1,Finished
1113,830,9,11,5,10.0,62,184.147,1:36.575,1,Finished
1113,842,214,12,6,8.0,62,180.957,1:38.277,1,Finished
1113,857,1,17,7,6.0,62,180.562,1:38.492,1,Finished
1113,815,9,13,8,4.0,62,183.136,1:37.108,1,Finished
1113,859,213,10,9,2.0,62,179.585,1:39.028,1,Finished
1113,825,210,6,10,1.0,62,181.271,1:38.107,1,Finished
1113,848,3,14,11,0.0,62,182.696,1:37.342,1,Finished
1113,855,51,0,12,0.0,62,179.064,1:39.316,1,Finished
1113,807,210,9,13,0.0,62,177.977,1:39.923,1,Finished
1113,858,3,18,14,0.0,62,180.491,1:38.531,1,Finished
1113,4,117,7,15,0.0,62,184.374,1:36.456,1,Finished
1113,847,131,2,16,0.0,61,184.724,1:36.273,3,Accident
1113,822,51,16,17,0.0,51,181.330,1:38.075,39,Technical
1113,839,214,8,18,0.0,42,177.964,1:39.930,6,Gearbox
1113,852,213,15,19,0.0,0,,,4,Collision
1113,840,117,0,20,0.0,0,,,54,Withdrew
1114,830,9,1,1,26.0,53,221.963,1:34.183,1,Finished
1114,846,1,3,2,18.0,53,219.484,1:35.247,1,Finished
1114,857,1,2,3,15.0,53,217.021,1:36.328,1,Finished
1114,844,6,4,4,12.0,53,216.944,1:36.362,1,Finished
1114,1,131,7,5,10.0,53,218.648,1:35.611,1,Finished
1114,832,6,6,6,8.0,53,217.339,1:36.187,1,Finished
1114,847,131,8,7,6.0,53,214.076,1:37.653,1,Finished
1114,4,117,10,8,4.0,53,215.067,1:37.203,1,Finished
1114,839,214,14,9,2.0,53,214.636,1:37.398,1,Finished
1114,842,214,12,10,1.0,53,216.924,1:36.371,1,Finished
1114,859,213,11,11,0.0,52,212.738,1:38.267,11,+1 Lap
1114,852,213,9,12,0.0,52,213.824,1:37.768,11,+1 Lap
1114,855,51,19,13,0.0,52,213.774,1:37.791,11,+1 Lap
1114,807,210,18,14,0.0,52,214.963,1:37.250,11,+1 Lap
1114,825,210,15,15,0.0,52,213.662,1:37.842,11,+1 Lap
1114,848,3,13,16,0.0,26,210.769,1:39.185,130,Collision damage
1114,858,3,0,17,0.0,22,211.488,1:38.848,130,Collision damage
1114,840,117,17,18,0.0,20,211.057,1:39.050,65,Rear wing
1114,815,9,5,19,0.0,15,209.672,1:39.704,130,Collision damage
1114,822,51,16,20,0.0,7,170.300,2:02.755,130,Collision damage
