RACEID,DRIVERID,POSITION,LAPS,LAP,TIME,FASTESTLAP,FASTESTLAPTIME
1121,840,10,57,45,1:36.243,30,1:35.632
1121,840,10,57,46,1:36.379,30,1:35.632
1121,840,10,57,47,1:36.298,30,1:35.632
1121,840,10,57,48,1:37.325,30,1:35.632
1121,840,10,57,49,1:36.871,30,1:35.632
1121,840,10,57,50,1:36.541,30,1:35.632
1121,840,10,57,51,1:36.763,30,1:35.632
1121,840,10,57,52,1:36.934,30,1:35.632
1121,840,10,57,53,1:36.640,30,1:35.632
1121,840,10,57,54,1:36.693,30,1:35.632
1121,840,10,57,55,1:36.680,30,1:35.632
1121,840,10,57,56,1:36.582,30,1:35.632
1121,840,10,57,57,1:37.335,30,1:35.632
1121,855,11,56,1,1:44.801,30,1:35.458
1121,855,11,56,2,1:38.920,30,1:35.458
1121,855,11,56,3,1:38.582,30,1:35.458
1121,855,11,56,4,1:38.428,30,1:35.458
1121,855,11,56,5,1:38.798,30,1:35.458
1121,855,11,56,6,1:38.488,30,1:35.458
1121,855,11,56,7,1:39.517,30,1:35.458
1121,855,11,56,8,1:39.646,30,1:35.458
1121,855,11,56,9,1:41.849,30,1:35.458
1121,855,11,56,10,1:59.328,30,1:35.458
1121,855,11,56,11,1:36.365,30,1:35.458
1121,855,11,56,12,1:36.995,30,1:35.458
1121,855,11,56,13,1:37.436,30,1:35.458
1121,855,11,56,14,1:37.482,30,1:35.458
1121,855,11,56,15,1:37.500,30,1:35.458
1121,855,11,56,16,1:37.659,30,1:35.458
1121,855,11,56,17,1:38.475,30,1:35.458
1121,855,11,56,18,1:37.552,30,1:35.458
1121,855,11,56,19,1:37.652,30,1:35.458
1121,855,11,56,20,1:37.749,30,1:35.458
1121,855,11,56,21,1:37.947,30,1:35.458
1121,855,11,56,22,1:37.852,30,1:35.458
1121,855,11,56,23,1:37.788,30,1:35.458
1121,855,11,56,24,1:37.894,30,1:35.458
1121,855,11,56,25,1:37.883,30,1:35.458
1121,855,11,56,26,1:37.995,30,1:35.458
1121,855,11,56,27,1:38.053,30,1:35.458
1121,855,11,56,28,1:40.675,30,1:35.458
1121,855,11,56,29,1:57.076,30,1:35.458
1121,855,11,56,30,1:35.458,30,1:35.458
1121,855,11,56,31,1:36.297,30,1:35.458
1121,855,11,56,32,1:36.048,30,1:35.458
1121,855,11,56,33,1:37.971,30,1:35.458
1121,855,11,56,34,1:36.518,30,1:35.458
1121,855,11,56,35,1:36.546,30,1:35.458
1121,855,11,56,36,1:36.931,30,1:35.458
1121,855,11,56,37,1:36.805,30,1:35.458
1121,855,11,56,38,1:36.857,30,1:35.458
1121,855,11,56,39,1:36.637,30,1:35.458
1121,855,11,56,40,1:36.683,30,1:35.458
1121,855,11,56,41,1:36.695,30,1:35.458
1121,855,11,56,42,1:36.652,30,1:35.458
1121,855,11,56,43,1:36.771,30,1:35.458
1121,855,11,56,44,1:37.417,30,1:35.458
1121,855,11,56,45,1:36.680,30,1:35.458
1121,855,11,56,46,1:36.741,30,1:35.458
1121,855,11,56,47,1:36.561,30,1:35.458
1121,855,11,56,48,1:36.654,30,1:35.458
1121,855,11,56,49,1:36.720,30,1:35.458
1121,855,11,56,50,1:36.792,30,1:35.458
1121,855,11,56,51,1:37.042,30,1:35.458
1121,855,11,56,52,1:37.394,30,1:35.458
1121,855,11,56,53,1:37.141,30,1:35.458
1121,855,11,56,54,1:38.389,30,1:35.458
1121,855,11,56,55,1:37.383,30,1:35.458
1121,855,11,56,56,1:37.333,30,1:35.458
1121,825,12,56,1,1:44.349,34,1:35.570
1121,825,12,56,2,1:38.911,34,1:35.570
1121,825,12,56,3,1:38.399,34,1:35.570
1121,825,12,56,4,1:38.497,34,1:35.570
1121,825,12,56,5,1:38.576,34,1:35.570
1121,825,12,56,6,1:38.529,34,1:35.570
1121,825,12,56,7,1:40.058,34,1:35.570
1121,825,12,56,8,1:39.172,34,1:35.570
1121,825,12,56,9,1:38.861,34,1:35.570
1121,825,12,56,10,1:38.747,34,1:35.570
1121,825,12,56,11,1:41.088,34,1:35.570
1121,825,12,56,12,1:59.682,34,1:35.570
1121,825,12,56,13,1:36.890,34,1:35.570
1121,825,12,56,14,1:37.590,34,1:35.570
1121,825,12,56,15,1:38.332,34,1:35.570
1121,825,12,56,16,1:37.749,34,1:35.570
1121,825,12,56,17,1:38.282,34,1:35.570
1121,825,12,56,18,1:37.583,34,1:35.570
1121,825,12,56,19,1:37.792,34,1:35.570
1121,825,12,56,20,1:38.062,34,1:35.570
1121,825,12,56,21,1:38.010,34,1:35.570
1121,825,12,56,22,1:38.147,34,1:35.570
1121,825,12,56,23,1:38.293,34,1:35.570
1121,825,12,56,24,1:38.156,34,1:35.570
1121,825,12,56,25,1:38.290,34,1:35.570
1121,825,12,56,26,1:38.093,34,1:35.570
1121,825,12,56,27,1:38.226,34,1:35.570
1121,825,12,56,28,1:37.936,34,1:35.570
1121,825,12,56,29,1:37.965,34,1:35.570
1121,825,12,56,30,1:38.040,34,1:35.570
1121,825,12,56,31,1:38.000,34,1:35.570
1121,825,12,56,32,1:40.565,34,1:35.570
1121,825,12,56,33,1:56.655,34,1:35.570
1121,825,12,56,34,1:35.570,34,1:35.570
1121,825,12,56,35,1:35.698,34,1:35.570
1121,825,12,56,36,1:35.851,34,1:35.570
1121,825,12,56,37,1:35.741,34,1:35.570
1121,825,12,56,38,1:36.042,34,1:35.570
1121,825,12,56,39,1:35.876,34,1:35.570
1121,825,12,56,40,1:36.071,34,1:35.570
1121,825,12,56,41,1:36.340,34,1:35.570
1121,825,12,56,42,1:36.310,34,1:35.570
1121,825,12,56,43,1:36.232,34,1:35.570
1121,825,12,56,44,1:36.249,34,1:35.570
1121,825,12,56,45,1:36.349,34,1:35.570
1121,825,12,56,46,1:36.446,34,1:35.570
1121,825,12,56,47,1:36.454,34,1:35.570
1121,825,12,56,48,1:36.679,34,1:35.570
1121,825,12,56,49,1:36.842,34,1:35.570
1121,825,12,56,50,1:37.035,34,1:35.570
1121,825,12,56,51,1:36.929,34,1:35.570
1121,825,12,56,52,1:36.930,34,1:35.570
1121,825,12,56,53,1:37.958,34,1:35.570
1121,825,12,56,54,1:36.890,34,1:35.570
1121,825,12,56,55,1:37.457,34,1:35.570
1121,825,12,56,56,1:37.584,34,1:35.570
1121,817,13,56,1,1:45.668,37,1:35.163
1121,817,13,56,2,1:39.509,37,1:35.163
1121,817,13,56,3,1:38.760,37,1:35.163
1121,817,13,56,4,1:38.610,37,1:35.163
1121,817,13,56,5,1:38.704,37,1:35.163
1121,817,13,56,6,1:38.689,37,1:35.163
1121,817,13,56,7,1:39.193,37,1:35.163
1121,817,13,56,8,1:39.529,37,1:35.163
1121,817,13,56,9,1:39.338,37,1:35.163
1121,817,13,56,10,1:38.782,37,1:35.163
1121,817,13,56,11,1:39.033,37,1:35.163
1121,817,13,56,12,1:38.893,37,1:35.163
1121,817,13,56,13,1:42.173,37,1:35.163
1121,817,13,56,14,1:59.408,37,1:35.163
1121,817,13,56,15,1:37.070,37,1:35.163
1121,817,13,56,16,1:37.176,37,1:35.163
1121,817,13,56,17,1:37.290,37,1:35.163
1121,817,13,56,18,1:37.700,37,1:35.163
1121,817,13,56,19,1:38.350,37,1:35.163
1121,817,13,56,20,1:37.865,37,1:35.163
1121,817,13,56,21,1:37.392,37,1:35.163
1121,817,13,56,22,1:37.750,37,1:35.163
1121,817,13,56,23,1:37.772,37,1:35.163
1121,817,13,56,24,1:37.766,37,1:35.163
1121,817,13,56,25,1:37.973,37,1:35.163
1121,817,13,56,26,1:38.029,37,1:35.163
1121,817,13,56,27,1:38.152,37,1:35.163
1121,817,13,56,28,1:38.045,37,1:35.163
1121,817,13,56,29,1:37.960,37,1:35.163
1121,817,13,56,30,1:37.978,37,1:35.163
1121,817,13,56,31,1:38.154,37,1:35.163
1121,817,13,56,32,1:38.025,37,1:35.163
1121,817,13,56,33,1:38.150,37,1:35.163
1121,817,13,56,34,1:38.246,37,1:35.163
1121,817,13,56,35,1:40.595,37,1:35.163
1121,817,13,56,36,1:56.995,37,1:35.163
1121,817,13,56,37,1:35.163,37,1:35.163
1121,817,13,56,38,1:35.460,37,1:35.163
1121,817,13,56,39,1:35.475,37,1:35.163
1121,817,13,56,40,1:35.578,37,1:35.163
1121,817,13,56,41,1:35.644,37,1:35.163
1121,817,13,56,42,1:35.338,37,1:35.163
1121,817,13,56,43,1:35.560,37,1:35.163
1121,817,13,56,44,1:35.490,37,1:35.163
1121,817,13,56,45,1:35.570,37,1:35.163
1121,817,13,56,46,1:35.507,37,1:35.163
1121,817,13,56,47,1:35.831,37,1:35.163
1121,817,13,56,48,1:36.236,37,1:35.163
1121,817,13,56,49,1:36.442,37,1:35.163
1121,817,13,56,50,1:36.609,37,1:35.163
1121,817,13,56,51,1:37.103,37,1:35.163
1121,817,13,56,52,1:37.529,37,1:35.163
1121,817,13,56,53,1:36.745,37,1:35.163
1121,817,13,56,54,1:36.661,37,1:35.163
1121,817,13,56,55,1:37.375,37,1:35.163
1121,817,13,56,56,1:37.662,37,1:35.163
1121,852,14,56,1,1:43.485,37,1:35.833
1121,852,14,56,2,1:38.689,37,1:35.833
1121,852,14,56,3,1:38.431,37,1:35.833
1121,852,14,56,4,1:38.310,37,1:35.833
1121,852,14,56,5,1:38.321,37,1:35.833
1121,852,14,56,6,1:38.361,37,1:35.833
1121,852,14,56,7,1:38.364,37,1:35.833
1121,852,14,56,8,1:38.513,37,1:35.833
1121,852,14,56,9,1:38.554,37,1:35.833
1121,852,14,56,10,1:38.912,37,1:35.833
1121,852,14,56,11,1:38.799,37,1:35.833
1121,852,14,56,12,1:38.769,37,1:35.833
1121,852,14,56,13,1:38.860,37,1:35.833
1121,852,14,56,14,1:41.138,37,1:35.833
1121,852,14,56,15,1:59.588,37,1:35.833
1121,852,14,56,16,1:37.516,37,1:35.833
1121,852,14,56,17,1:37.482,37,1:35.833
1121,852,14,56,18,1:37.359,37,1:35.833
1121,852,14,56,19,1:37.396,37,1:35.833
1121,852,14,56,20,1:37.766,37,1:35.833
1121,852,14,56,21,1:37.777,37,1:35.833
1121,852,14,56,22,1:37.837,37,1:35.833
1121,852,14,56,23,1:37.671,37,1:35.833
1121,852,14,56,24,1:37.634,37,1:35.833
1121,852,14,56,25,1:37.851,37,1:35.833
1121,852,14,56,26,1:38.058,37,1:35.833
1121,852,14,56,27,1:38.083,37,1:35.833
1121,852,14,56,28,1:38.164,37,1:35.833
1121,852,14,56,29,1:37.777,37,1:35.833
1121,852,14,56,30,1:37.477,37,1:35.833
1121,852,14,56,31,1:37.468,37,1:35.833
1121,852,14,56,32,1:37.847,37,1:35.833
1121,852,14,56,33,1:37.498,37,1:35.833
1121,852,14,56,34,1:40.835,37,1:35.833
1121,852,14,56,35,1:57.417,37,1:35.833
1121,852,14,56,36,1:37.706,37,1:35.833
1121,852,14,56,37,1:35.833,37,1:35.833
1121,852,14,56,38,1:37.046,37,1:35.833
1121,852,14,56,39,1:36.125,37,1:35.833
1121,852,14,56,40,1:36.263,37,1:35.833
1121,852,14,56,41,1:36.179,37,1:35.833
1121,852,14,56,42,1:35.981,37,1:35.833
1121,852,14,56,43,1:35.956,37,1:35.833
1121,852,14,56,44,1:36.144,37,1:35.833
1121,852,14,56,45,1:35.964,37,1:35.833
1121,852,14,56,46,1:36.187,37,1:35.833
1121,852,14,56,47,1:36.396,37,1:35.833
1121,852,14,56,48,1:36.554,37,1:35.833
1121,852,14,56,49,1:36.695,37,1:35.833
1121,852,14,56,50,1:36.827,37,1:35.833
1121,852,14,56,51,1:37.067,37,1:35.833
1121,852,14,56,52,1:39.042,37,1:35.833
1121,852,14,56,53,1:36.838,37,1:35.833
1121,852,14,56,54,1:36.672,37,1:35.833
1121,852,14,56,55,1:37.269,37,1:35.833
1121,852,14,56,56,1:37.473,37,1:35.833
1121,848,15,56,1,1:43.888,40,1:35.723
1121,848,15,56,2,1:38.826,40,1:35.723
1121,848,15,56,3,1:38.507,40,1:35.723
1121,848,15,56,4,1:38.422,40,1:35.723
1121,848,15,56,5,1:38.509,40,1:35.723
1121,848,15,56,6,1:38.575,40,1:35.723
1121,848,15,56,7,1:38.971,40,1:35.723
1121,848,15,56,8,1:38.660,40,1:35.723
1121,848,15,56,9,1:38.652,40,1:35.723
1121,848,15,56,10,1:38.952,40,1:35.723
1121,848,15,56,11,1:38.835,40,1:35.723
1121,848,15,56,12,1:38.934,40,1:35.723
1121,848,15,56,13,1:38.823,40,1:35.723
1121,848,15,56,14,1:38.977,40,1:35.723
1121,848,15,56,15,1:41.171,40,1:35.723
1121,848,15,56,16,1:59.341,40,1:35.723
1121,848,15,56,17,1:37.392,40,1:35.723
1121,848,15,56,18,1:37.590,40,1:35.723
1121,848,15,56,19,1:37.763,40,1:35.723
1121,848,15,56,20,1:37.701,40,1:35.723
1121,848,15,56,21,1:37.918,40,1:35.723
1121,848,15,56,22,1:38.031,40,1:35.723
1121,848,15,56,23,1:37.869,40,1:35.723
1121,848,15,56,24,1:38.204,40,1:35.723
1121,848,15,56,25,1:38.226,40,1:35.723
1121,848,15,56,26,1:38.100,40,1:35.723
1121,848,15,56,27,1:38.296,40,1:35.723
1121,848,15,56,28,1:38.048,40,1:35.723
1121,848,15,56,29,1:37.879,40,1:35.723
1121,848,15,56,30,1:37.968,40,1:35.723
1121,848,15,56,31,1:38.135,40,1:35.723
1121,848,15,56,32,1:38.183,40,1:35.723
1121,848,15,56,33,1:38.346,40,1:35.723
1121,848,15,56,34,1:37.750,40,1:35.723
1121,848,15,56,35,1:37.767,40,1:35.723
1121,848,15,56,36,1:40.333,40,1:35.723
1121,848,15,56,37,1:57.632,40,1:35.723
1121,848,15,56,38,1:36.129,40,1:35.723
1121,848,15,56,39,1:35.856,40,1:35.723
1121,848,15,56,40,1:35.723,40,1:35.723
1121,848,15,56,41,1:35.885,40,1:35.723
1121,848,15,56,42,1:35.799,40,1:35.723
1121,848,15,56,43,1:35.766,40,1:35.723
1121,848,15,56,44,1:35.783,40,1:35.723
1121,848,15,56,45,1:35.758,40,1:35.723
1121,848,15,56,46,1:36.008,40,1:35.723
1121,848,15,56,47,1:36.026,40,1:35.723
1121,848,15,56,48,1:36.135,40,1:35.723
1121,848,15,56,49,1:37.102,40,1:35.723
1121,848,15,56,50,1:37.616,40,1:35.723
1121,848,15,56,51,1:37.493,40,1:35.723
1121,848,15,56,52,1:36.218,40,1:35.723
1121,848,15,56,53,1:36.308,40,1:35.723
1121,848,15,56,54,1:36.334,40,1:35.723
1121,848,15,56,55,1:36.593,40,1:35.723
1121,848,15,56,56,1:36.922,40,1:35.723
1121,807,16,56,1,1:53.555,46,1:34.834
1121,807,16,56,2,2:10.911,46,1:34.834
1121,807,16,56,3,1:37.317,46,1:34.834
1121,807,16,56,4,1:37.349,46,1:34.834
1121,807,16,56,5,1:37.663,46,1:34.834
1121,807,16,56,6,1:37.896,46,1:34.834
1121,807,16,56,7,1:37.682,46,1:34.834
1121,807,16,56,8,1:37.820,46,1:34.834
1121,807,16,56,9,1:37.883,46,1:34.834
1121,807,16,56,10,1:38.370,46,1:34.834
1121,807,16,56,11,1:37.638,46,1:34.834
1121,807,16,56,12,1:37.706,46,1:34.834
1121,807,16,56,13,1:37.801,46,1:34.834
1121,807,16,56,14,1:37.879,46,1:34.834
1121,807,16,56,15,1:38.110,46,1:34.834
1121,807,16,56,16,1:37.796,46,1:34.834
1121,807,16,56,17,1:37.891,46,1:34.834
1121,807,16,56,18,1:38.216,46,1:34.834
1121,807,16,56,19,1:37.862,46,1:34.834
1121,807,16,56,20,1:40.798,46,1:34.834
1121,807,16,56,21,1:58.699,46,1:34.834
1121,807,16,56,22,1:36.858,46,1:34.834
1121,807,16,56,23,1:36.725,46,1:34.834
1121,807,16,56,24,1:36.626,46,1:34.834
1121,807,16,56,25,1:36.652,46,1:34.834
1121,807,16,56,26,1:36.548,46,1:34.834
1121,807,16,56,27,1:36.647,46,1:34.834
1121,807,16,56,28,1:37.254,46,1:34.834
1121,807,16,56,29,1:36.837,46,1:34.834
1121,807,16,56,30,1:36.691,46,1:34.834
1121,807,16,56,31,1:36.578,46,1:34.834
1121,807,16,56,32,1:36.935,46,1:34.834
1121,807,16,56,33,1:36.784,46,1:34.834
1121,807,16,56,34,1:36.692,46,1:34.834
1121,807,16,56,35,1:36.959,46,1:34.834
1121,807,16,56,36,1:36.795,46,1:34.834
1121,807,16,56,37,1:36.723,46,1:34.834
1121,807,16,56,38,1:40.083,46,1:34.834
1121,807,16,56,39,1:37.476,46,1:34.834
1121,807,16,56,40,1:37.088,46,1:34.834
1121,807,16,56,41,1:39.569,46,1:34.834
1121,807,16,56,42,1:56.108,46,1:34.834
1121,807,16,56,43,1:35.760,46,1:34.834
1121,807,16,56,44,1:35.590,46,1:34.834
1121,807,16,56,45,1:35.119,46,1:34.834
1121,807,16,56,46,1:34.834,46,1:34.834
1121,807,16,56,47,1:35.226,46,1:34.834
1121,807,16,56,48,1:35.146,46,1:34.834
1121,807,16,56,49,1:35.494,46,1:34.834
1121,807,16,56,50,1:35.167,46,1:34.834
1121,807,16,56,51,1:35.529,46,1:34.834
1121,807,16,56,52,1:35.921,46,1:34.834
1121,807,16,56,53,1:35.994,46,1:34.834
1121,807,16,56,54,1:35.786,46,1:34.834
1121,807,16,56,55,1:35.736,46,1:34.834
1121,807,16,56,56,1:35.602,46,1:34.834
1121,839,17,56,1,1:46.657,34,1:36.226
1121,839,17,56,2,1:39.094,34,1:36.226
1121,839,17,56,3,1:38.771,34,1:36.226
1121,839,17,56,4,1:38.625,34,1:36.226
1121,839,17,56,5,1:38.640,34,1:36.226
1121,839,17,56,6,1:38.874,34,1:36.226
1121,839,17,56,7,1:39.152,34,1:36.226
1121,839,17,56,8,1:39.422,34,1:36.226
1121,839,17,56,9,1:39.312,34,1:36.226
1121,839,17,56,10,1:41.642,34,1:36.226
1121,839,17,56,11,1:59.014,34,1:36.226
1121,839,17,56,12,1:37.599,34,1:36.226
1121,839,17,56,13,1:37.363,34,1:36.226
1121,839,17,56,14,1:37.537,34,1:36.226
1121,839,17,56,15,1:37.843,34,1:36.226
1121,839,17,56,16,1:37.902,34,1:36.226
1121,839,17,56,17,1:38.911,34,1:36.226
1121,839,17,56,18,1:38.120,34,1:36.226
1121,839,17,56,19,1:38.332,34,1:36.226
1121,839,17,56,20,1:38.185,34,1:36.226
1121,839,17,56,21,1:39.363,34,1:36.226
1121,839,17,56,22,1:38.655,34,1:36.226
1121,839,17,56,23,1:38.407,34,1:36.226
1121,839,17,56,24,1:38.420,34,1:36.226
1121,839,17,56,25,1:38.494,34,1:36.226
1121,839,17,56,26,1:38.665,34,1:36.226
1121,839,17,56,27,1:38.549,34,1:36.226
1121,839,17,56,28,1:38.372,34,1:36.226
1121,839,17,56,29,1:38.556,34,1:36.226
1121,839,17,56,30,1:41.210,34,1:36.226
1121,839,17,56,31,1:59.322,34,1:36.226
1121,839,17,56,32,1:36.887,34,1:36.226
1121,839,17,56,33,1:36.704,34,1:36.226
1121,839,17,56,34,1:36.226,34,1:36.226
1121,839,17,56,35,1:36.354,34,1:36.226
1121,839,17,56,36,1:37.229,34,1:36.226
1121,839,17,56,37,1:36.580,34,1:36.226
1121,839,17,56,38,1:36.814,34,1:36.226
1121,839,17,56,39,1:36.552,34,1:36.226
1121,839,17,56,40,1:36.608,34,1:36.226
1121,839,17,56,41,1:36.621,34,1:36.226
1121,839,17,56,42,1:36.592,34,1:36.226
1121,839,17,56,43,1:36.679,34,1:36.226
1121,839,17,56,44,1:36.649,34,1:36.226
1121,839,17,56,45,1:38.049,34,1:36.226
1121,839,17,56,46,1:36.975,34,1:36.226
1121,839,17,56,47,1:36.656,34,1:36.226
1121,839,17,56,48,1:37.117,34,1:36.226
1121,839,17,56,49,1:37.726,34,1:36.226
1121,839,17,56,50,1:37.784,34,1:36.226
1121,839,17,56,51,1:37.091,34,1:36.226
1121,839,17,56,52,1:38.631,34,1:36.226
1121,839,17,56,53,1:37.145,34,1:36.226
1121,839,17,56,54,1:38.707,34,1:36.226
1121,839,17,56,55,1:37.393,34,1:36.226
1121,839,17,56,56,1:37.415,34,1:36.226
1121,842,18,56,1,1:47.240,45,1:34.805
1121,842,18,56,2,1:39.059,45,1:34.805
1121,842,18,56,3,1:38.744,45,1:34.805
1121,842,18,56,4,1:38.503,45,1:34.805
1121,842,18,56,5,1:38.664,45,1:34.805
1121,842,18,56,6,1:39.099,45,1:34.805
1121,842,18,56,7,1:39.078,45,1:34.805
1121,842,18,56,8,1:39.287,45,1:34.805
1121,842,18,56,9,1:39.452,45,1:34.805
1121,842,18,56,10,1:38.929,45,1:34.805
1121,842,18,56,11,1:38.656,45,1:34.805
1121,842,18,56,12,1:41.456,45,1:34.805
1121,842,18,56,13,2:04.565,45,1:34.805
1121,842,18,56,14,1:37.689,45,1:34.805
1121,842,18,56,15,1:37.492,45,1:34.805
1121,842,18,56,16,1:37.521,45,1:34.805
1121,842,18,56,17,1:37.949,45,1:34.805
1121,842,18,56,18,1:37.791,45,1:34.805
1121,842,18,56,19,1:37.702,45,1:34.805
1121,842,18,56,20,1:38.036,45,1:34.805
1121,842,18,56,21,1:38.094,45,1:34.805
1121,842,18,56,22,1:37.868,45,1:34.805
1121,842,18,56,23,1:38.104,45,1:34.805
1121,842,18,56,24,1:38.192,45,1:34.805
1121,842,18,56,25,1:38.160,45,1:34.805
1121,842,18,56,26,1:38.379,45,1:34.805
1121,842,18,56,27,1:38.400,45,1:34.805
1121,842,18,56,28,1:38.615,45,1:34.805
1121,842,18,56,29,1:38.550,45,1:34.805
1121,842,18,56,30,1:38.832,45,1:34.805
1121,842,18,56,31,1:40.432,45,1:34.805
1121,842,18,56,32,1:59.770,45,1:34.805
1121,842,18,56,33,1:36.112,45,1:34.805
1121,842,18,56,34,1:36.622,45,1:34.805
1121,842,18,56,35,1:36.313,45,1:34.805
1121,842,18,56,36,1:36.450,45,1:34.805
1121,842,18,56,37,1:36.629,45,1:34.805
1121,842,18,56,38,1:36.802,45,1:34.805
1121,842,18,56,39,1:36.537,45,1:34.805
1121,842,18,56,40,1:36.742,45,1:34.805
1121,842,18,56,41,1:36.571,45,1:34.805
1121,842,18,56,42,1:36.631,45,1:34.805
1121,842,18,56,43,1:39.291,45,1:34.805
1121,842,18,56,44,1:56.481,45,1:34.805
1121,842,18,56,45,1:34.805,45,1:34.805
1121,842,18,56,46,1:35.293,45,1:34.805
1121,842,18,56,47,1:35.341,45,1:34.805
1121,842,18,56,48,1:35.411,45,1:34.805
1121,842,18,56,49,1:35.511,45,1:34.805
1121,842,18,56,50,1:35.228,45,1:34.805
1121,842,18,56,51,1:35.334,45,1:34.805
1121,842,18,56,52,1:35.511,45,1:34.805
1121,842,18,56,53,1:35.389,45,1:34.805
1121,842,18,56,54,1:35.853,45,1:34.805
1121,842,18,56,55,1:35.908,45,1:34.805
1121,842,18,56,56,1:36.086,45,1:34.805
1121,822,19,56,1,1:48.536,33,1:36.202
1121,822,19,56,2,1:38.259,33,1:36.202
1121,822,19,56,3,1:38.837,33,1:36.202
1121,822,19,56,4,1:38.643,33,1:36.202
1121,822,19,56,5,1:40.087,33,1:36.202
1121,822,19,56,6,1:39.206,33,1:36.202
1121,822,19,56,7,1:38.654,33,1:36.202
1121,822,19,56,8,1:38.968,33,1:36.202
1121,822,19,56,9,1:39.425,33,1:36.202
1121,822,19,56,10,1:39.112,33,1:36.202
1121,822,19,56,11,1:39.187,33,1:36.202
1121,822,19,56,12,1:43.145,33,1:36.202
1121,822,19,56,13,2:01.081,33,1:36.202
1121,822,19,56,14,1:36.454,33,1:36.202
1121,822,19,56,15,1:37.287,33,1:36.202
1121,822,19,56,16,1:37.718,33,1:36.202
1121,822,19,56,17,1:37.765,33,1:36.202
1121,822,19,56,18,1:37.918,33,1:36.202
1121,822,19,56,19,1:37.662,33,1:36.202
1121,822,19,56,20,1:38.285,33,1:36.202
1121,822,19,56,21,1:37.730,33,1:36.202
1121,822,19,56,22,1:37.998,33,1:36.202
1121,822,19,56,23,1:38.180,33,1:36.202
1121,822,19,56,24,1:38.146,33,1:36.202
1121,822,19,56,25,1:38.262,33,1:36.202
1121,822,19,56,26,1:38.308,33,1:36.202
1121,822,19,56,27,1:38.426,33,1:36.202
1121,822,19,56,28,1:38.595,33,1:36.202
1121,822,19,56,29,1:38.654,33,1:36.202
1121,822,19,56,30,1:41.252,33,1:36.202
1121,822,19,56,31,2:50.266,33,1:36.202
1121,822,19,56,32,1:36.763,33,1:36.202
1121,822,19,56,33,1:36.202,33,1:36.202
1121,822,19,56,34,1:38.009,33,1:36.202
1121,822,19,56,35,1:36.578,33,1:36.202
1121,822,19,56,36,1:36.792,33,1:36.202
1121,822,19,56,37,1:38.008,33,1:36.202
1121,822,19,56,38,1:37.774,33,1:36.202
1121,822,19,56,39,1:37.189,33,1:36.202
1121,822,19,56,40,1:37.393,33,1:36.202
1121,822,19,56,41,1:36.437,33,1:36.202
1121,822,19,56,42,1:36.374,33,1:36.202
1121,822,19,56,43,1:36.569,33,1:36.202
1121,822,19,56,44,1:36.630,33,1:36.202
1121,822,19,56,45,1:36.663,33,1:36.202
1121,822,19,56,46,1:36.297,33,1:36.202
1121,822,19,56,47,1:36.604,33,1:36.202
1121,822,19,56,48,1:36.765,33,1:36.202
1121,822,19,56,49,1:36.910,33,1:36.202
1121,822,19,56,50,1:36.910,33,1:36.202
1121,822,19,56,51,1:36.819,33,1:36.202
1121,822,19,56,52,1:36.949,33,1:36.202
1121,822,19,56,53,1:39.035,33,1:36.202
1121,822,19,56,54,1:37.095,33,1:36.202
1121,822,19,56,55,1:37.205,33,1:36.202
1121,822,19,56,56,1:37.956,33,1:36.202
1121,858,20,55,1,1:45.921,42,1:34.735
1121,858,20,55,2,1:38.481,42,1:34.735
1121,858,20,55,3,1:38.707,42,1:34.735
1121,858,20,55,4,1:38.390,42,1:34.735
1121,858,20,55,5,1:38.757,42,1:34.735
1121,858,20,55,6,1:38.582,42,1:34.735
1121,858,20,55,7,1:39.464,42,1:34.735
1121,858,20,55,8,1:39.580,42,1:34.735
1121,858,20,55,9,1:39.366,42,1:34.735
1121,858,20,55,10,2:41.860,42,1:34.735
1121,858,20,55,11,2:12.438,42,1:34.735
1121,858,20,55,12,1:38.493,42,1:34.735
1121,858,20,55,13,1:40.989,42,1:34.735
1121,858,20,55,14,1:41.470,42,1:34.735
1121,858,20,55,15,1:37.594,42,1:34.735
1121,858,20,55,16,1:41.370,42,1:34.735
1121,858,20,55,17,1:39.758,42,1:34.735
1121,858,20,55,18,1:38.077,42,1:34.735
1121,858,20,55,19,1:37.742,42,1:34.735
1121,858,20,55,20,1:37.820,42,1:34.735
1121,858,20,55,21,1:38.009,42,1:34.735
1121,858,20,55,22,1:37.728,42,1:34.735
1121,858,20,55,23,1:37.621,42,1:34.735
1121,858,20,55,24,1:39.437,42,1:34.735
1121,858,20,55,25,1:39.093,42,1:34.735
1121,858,20,55,26,1:37.859,42,1:34.735
1121,858,20,55,27,1:38.288,42,1:34.735
1121,858,20,55,28,1:40.535,42,1:34.735
1121,858,20,55,29,2:01.581,42,1:34.735
1121,858,20,55,30,1:35.715,42,1:34.735
1121,858,20,55,31,1:36.713,42,1:34.735
1121,858,20,55,32,1:36.563,42,1:34.735
1121,858,20,55,33,1:37.433,42,1:34.735
1121,858,20,55,34,1:36.475,42,1:34.735
1121,858,20,55,35,1:36.859,42,1:34.735
1121,858,20,55,36,1:36.462,42,1:34.735
1121,858,20,55,37,1:36.785,42,1:34.735
1121,858,20,55,38,1:36.732,42,1:34.735
1121,858,20,55,39,1:37.016,42,1:34.735
1121,858,20,55,40,1:39.817,42,1:34.735
