RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS
795,501,6,0,16,0.0,0,,,54,Withdrew
796,579,131,1,1,8.0,100,,,1,Finished
796,475,131,2,2,6.0,100,,,1,Finished
796,577,105,4,3,4.0,100,,,1,Finished
796,643,105,7,4,4.0,99,,,11,+1 Lap
796,608,6,9,5,2.0,97,,,13,+3 Laps
796,554,105,6,6,0.0,97,,,13,+3 Laps
796,578,6,5,7,0.0,95,,,15,+5 Laps
796,624,128,14,8,0.0,92,,,18,+8 Laps
796,627,105,13,9,0.0,92,,,18,+8 Laps
796,650,128,12,10,0.0,90,,,88,+10 Laps
796,660,6,16,11,0.0,88,,,55,+12 Laps
796,427,6,8,12,0.0,65,,,6,Gearbox
796,626,128,11,13,0.0,44,,,7,Transmission
796,547,105,15,14,0.0,23,,,20,Spun off
796,648,131,3,15,0.0,21,,,20,Spun off
796,661,105,10,16,0.0,2,,,67,Wheel bearing
797,475,131,1,1,9.0,90,,,1,Finished
797,579,131,2,2,6.0,90,,,1,Finished
797,648,131,4,3,4.0,90,,,1,Finished
797,641,131,5,4,3.0,89,,,11,+1 Lap
797,577,105,9,5,2.0,89,,,11,+1 Lap
797,608,6,12,6,0.0,87,,,13,+3 Laps
797,578,6,12,6,0.0,87,,,13,+3 Laps
797,662,128,23,7,0.0,81,,,19,+9 Laps
797,651,105,16,8,0.0,79,,,45,+11 Laps
797,663,118,15,9,0.0,72,,,114,+18 Laps
797,501,118,15,9,0.0,72,,,114,+18 Laps
797,427,6,13,10,0.0,59,,,25,Overheating
797,643,105,6,11,0.0,47,,,5,Engine
797,356,87,25,12,0.0,30,,,5,Engine
797,664,125,17,13,0.0,30,,,51,Oil pressure
797,581,105,24,14,0.0,28,,,8,Clutch
797,624,128,18,15,0.0,26,,,51,Oil pressure
797,456,105,20,16,0.0,23,,,6,Gearbox
797,547,105,22,17,0.0,22,,,23,Brakes
797,501,118,7,18,0.0,20,,,37,Throttle
797,661,125,14,19,0.0,19,,,7,Transmission
797,666,125,14,19,0.0,19,,,7,Transmission
797,665,125,19,20,0.0,18,,,23,Brakes
797,608,6,10,21,0.0,16,,,7,Transmission
797,609,105,8,22,0.0,9,,,6,Gearbox
797,554,105,3,23,0.0,9,,,44,Oil leak
797,626,128,11,24,0.0,4,,,7,Transmission
797,486,125,21,25,0.0,0,,,5,Engine
798,579,131,1,1,8.0,50,,,1,Finished
798,641,131,9,2,6.0,50,,,1,Finished
798,608,6,4,3,4.0,50,,,1,Finished
798,554,105,6,4,3.0,50,,,1,Finished
798,496,105,16,5,2.0,49,,,11,+1 Lap
798,620,6,12,6,0.0,49,,,11,+1 Lap
798,643,105,7,7,0.0,48,,,12,+2 Laps
798,427,6,15,8,0.0,47,,,13,+3 Laps
798,667,105,20,9,0.0,46,,,14,+4 Laps
798,578,6,14,10,0.0,38,,,6,Gearbox
798,648,131,3,11,0.0,32,,,6,Gearbox
798,577,105,10,12,0.0,31,,,6,Gearbox
798,547,105,21,13,0.0,31,,,22,Suspension
798,475,131,2,14,1.0,27,,,5,Engine
798,650,128,19,15,0.0,26,,,5,Engine
798,624,128,18,16,0.0,23,,,69,Fuel system
798,581,105,11,17,0.0,22,,,22,Suspension
798,501,118,13,18,0.0,7,,,22,Suspension
798,668,128,22,19,0.0,7,,,5,Engine
798,663,118,17,20,0.0,0,,,98,Injection
798,642,6,5,21,0.0,0,,,54,Withdrew
798,633,6,8,22,0.0,0,,,54,Withdrew
798,586,137,0,23,0.0,0,,,54,Withdrew
799,579,105,3,1,8.0,87,,,1,Finished
799,642,6,1,2,6.0,87,,,1,Finished
799,498,6,2,3,5.0,87,,,1,Finished
799,427,6,5,4,3.0,86,,,11,+1 Lap
799,625,128,15,5,2.0,85,,,12,+2 Laps
799,501,105,11,6,0.0,84,,,13,+3 Laps
799,669,105,10,7,0.0,83,,,14,+4 Laps
799,640,105,13,8,0.0,83,,,14,+4 Laps
799,620,6,12,9,0.0,82,,,15,+5 Laps
799,554,128,17,10,0.0,61,,,2,Disqualified
799,578,6,4,11,0.0,52,,,2,Disqualified
799,670,105,6,12,0.0,48,,,5,Engine
799,643,105,8,13,0.0,37,,,44,Oil leak
799,671,128,16,14,0.0,19,,,51,Oil pressure
799,672,105,18,15,0.0,19,,,6,Gearbox
799,627,6,14,16,0.0,1,,,3,Accident
799,577,105,7,17,0.0,0,,,54,Withdrew
799,496,105,9,18,0.0,0,,,54,Withdrew
800,657,113,19,1,8.0,200,,,1,Finished
800,525,114,3,2,6.0,200,,,1,Finished
800,658,113,1,3,5.0,200,,,1,Finished
800,518,113,11,4,1.5,200,,,1,Finished
800,526,113,11,4,1.5,200,,,1,Finished
800,673,113,14,5,2.0,200,,,1,Finished
800,615,113,24,6,0.0,200,,,1,Finished
800,528,109,6,7,0.0,200,,,1,Finished
800,555,113,32,8,0.0,200,,,1,Finished
800,659,113,32,8,0.0,200,,,1,Finished
800,674,113,25,9,0.0,200,,,1,Finished
800,655,129,13,10,0.0,200,,,1,Finished
800,656,113,27,11,0.0,200,,,1,Finished
800,593,113,27,11,0.0,200,,,1,Finished
800,611,113,27,11,0.0,200,,,1,Finished
800,612,113,27,11,0.0,200,,,1,Finished
800,653,113,27,11,0.0,200,,,1,Finished
800,654,114,5,12,0.0,199,,,11,+1 Lap
800,521,114,5,12,0.0,199,,,11,+1 Lap
800,675,114,22,13,0.0,197,,,13,+3 Laps
800,628,113,9,14,0.0,197,,,13,+3 Laps
800,799,113,8,15,0.0,196,,,14,+4 Laps
800,518,113,8,15,0.0,196,,,14,+4 Laps
800,613,113,8,15,0.0,196,,,14,+4 Laps
800,529,113,8,15,0.0,196,,,14,+4 Laps
800,679,113,20,16,0.0,194,,,16,+6 Laps
800,592,136,7,17,0.0,194,,,16,+6 Laps
800,702,129,31,18,0.0,193,,,17,+7 Laps
800,596,129,31,18,0.0,193,,,17,+7 Laps
800,676,113,33,19,0.0,193,,,17,+7 Laps
800,730,113,33,19,0.0,193,,,17,+7 Laps
800,611,113,10,20,0.0,191,,,20,Spun off
800,509,113,10,20,0.0,191,,,20,Spun off
800,653,113,10,20,0.0,191,,,20,Spun off
800,597,113,12,21,0.0,181,,,20,Spun off
800,513,135,16,22,0.0,172,,,31,Retired
800,449,135,16,22,0.0,172,,,31,Retired
800,613,113,17,23,0.0,168,,,8,Clutch
800,520,113,17,23,0.0,168,,,8,Clutch
800,612,138,4,24,0.0,165,,,31,Retired
800,556,138,4,24,0.0,165,,,31,Retired
800,512,138,4,24,0.0,165,,,31,Retired
800,702,134,23,25,0.0,165,,,22,Suspension
800,612,134,23,25,0.0,165,,,22,Suspension
800,659,113,30,26,0.0,130,,,5,Engine
800,556,113,2,27,0.0,111,,,3,Accident
800,559,113,28,28,0.0,110,,,3,Accident
800,509,113,28,28,0.0,110,,,3,Accident
800,529,113,21,29,0.0,105,,,67,Wheel bearing
800,677,139,29,30,0.0,104,,,48,Fuel pump
800,805,139,29,30,0.0,104,,,48,Fuel pump
800,678,134,26,31,0.0,101,,,23,Brakes
800,730,134,26,31,0.0,101,,,23,Brakes
800,593,113,15,32,0.0,79,,,5,Engine
800,519,113,18,33,0.0,74,,,3,Accident
801,579,105,1,1,9.0,36,,,1,Finished
801,427,6,6,2,6.0,36,,,1,Finished
801,475,105,9,3,4.0,35,,,11,+1 Lap
801,578,6,5,4,1.5,35,,,11,+1 Lap
801,498,6,5,4,1.5,35,,,11,+1 Lap
801,429,128,8,5,2.0,35,,,11,+1 Lap
801,669,105,13,6,0.0,35,,,11,+1 Lap
801,644,105,11,7,0.0,34,,,12,+2 Laps
801,642,6,3,8,0.0,14,,,80,Ignition
801,632,128,10,9,0.0,14,,,5,Engine
801,554,128,7,10,0.0,12,,,22,Suspension
801,670,105,4,11,0.0,3,,,5,Engine
801,498,6,2,12,0.0,1,,,5,Engine
801,680,6,14,13,0.0,1,,,5,Engine
801,643,105,12,14,0.0,0,,,42,Heat shield fire
802,579,131,1,1,8.0,61,,,1,Finished
802,648,131,2,2,6.0,61,,,1,Finished
802,626,6,12,3,4.0,60,,,11,+1 Lap
802,669,105,6,4,3.0,60,,,11,+1 Lap
802,633,105,14,5,2.0,58,,,13,+3 Laps
802,554,128,17,6,0.0,56,,,15,+5 Laps
802,632,128,19,7,0.0,50,,,109,Axle
802,427,6,9,8,0.0,36,,,5,Engine
802,627,6,13,9,0.0,27,,,5,Engine
802,670,105,5,10,0.0,27,,,6,Gearbox
802,643,105,11,11,0.0,24,,,5,Engine
802,663,105,16,12,0.0,19,,,7,Transmission
802,501,105,21,13,0.0,19,,,48,Fuel pump
802,478,131,7,14,1.0,16,,,5,Engine
802,456,105,10,15,0.0,15,,,86,Halfshaft
802,498,6,4,16,0.0,13,,,5,Engine
802,651,133,15,17,0.0,10,,,5,Engine
802,681,128,20,18,0.0,9,,,5,Engine
802,578,6,8,19,0.0,9,,,5,Engine
802,650,128,18,20,0.0,8,,,5,Engine
802,647,105,3,21,0.0,1,,,7,Transmission
802,644,105,0,22,0.0,0,,,54,Withdrew
803,498,6,2,1,8.1,90,,,1,Finished
803,578,6,3,2,6.1,90,,,1,Finished
803,670,105,28,3,4.1,89,,,11,+1 Lap
803,579,131,1,4,3.1,89,,,11,+1 Lap
803,427,6,8,5,2.0,87,,,13,+3 Laps
803,643,105,32,6,0.0,87,,,13,+3 Laps
803,648,131,6,7,0.0,87,,,13,+3 Laps
803,663,105,9,8,0.0,86,,,14,+4 Laps
803,429,128,12,9,0.0,86,,,14,+4 Laps
803,619,87,18,10,0.0,85,,,15,+5 Laps
803,682,125,17,11,0.0,84,,,16,+6 Laps
803,501,105,16,12,0.0,83,,,17,+7 Laps
803,665,125,22,13,0.0,82,,,18,+8 Laps
803,683,125,23,14,0.0,78,,,55,+12 Laps
803,547,87,20,15,0.0,44,,,125,+46 Laps
803,475,105,4,16,0.0,80,,,109,Axle
803,684,125,19,17,0.0,63,,,69,Fuel system
803,554,128,5,18,0.0,54,,,22,Suspension
803,456,105,7,19,0.0,53,,,7,Transmission
803,541,105,10,20,0.0,44,,,3,Accident
803,669,105,10,20,0.0,44,,,3,Accident
803,647,105,27,21,0.0,40,,,5,Engine
803,633,105,27,21,0.0,40,,,5,Engine
803,685,125,21,22,0.0,40,,,3,Accident
803,686,6,14,23,0.0,25,,,5,Engine
803,647,105,30,24,0.0,21,,,5,Engine
803,645,128,13,25,0.0,18,,,3,Accident
803,581,118,11,26,0.0,16,,,5,Engine
803,626,6,15,27,0.0,16,,,5,Engine
803,687,87,24,28,0.0,4,,,44,Oil leak
803,688,87,25,29,0.0,2,,,5,Engine
803,627,6,31,30,0.0,2,,,5,Engine
803,689,87,26,31,0.0,0,,,54,Withdrew
803,690,87,29,32,0.0,0,,,54,Withdrew
804,579,131,1,1,8.0,22,,,1,Finished
804,498,6,5,2,3.0,22,,,1,Finished
804,578,6,5,2,3.0,22,,,1,Finished
804,427,6,7,3,4.0,22,,,1,Finished
804,648,131,23,4,4.0,22,,,1,Finished
804,644,105,15,5,2.0,22,,,1,Finished
804,641,6,13,6,0.0,21,,,11,+1 Lap
804,501,105,14,7,0.0,21,,,11,+1 Lap
804,627,6,11,8,0.0,21,,,11,+1 Lap
804,626,6,12,9,0.0,20,,,12,+2 Laps
804,554,128,9,10,0.0,20,,,12,+2 Laps
804,669,105,19,11,0.0,18,,,38,Steering
804,691,131,13,12,0.0,10,,,20,Spun off
804,645,128,16,13,0.0,8,,,36,Wheel
804,692,140,21,14,0.0,8,,,5,Engine
804,478,131,4,15,0.0,7,,,95,Fuel leak
804,632,128,4,16,0.0,4,,,36,Wheel
804,578,6,3,17,0.0,3,,,7,Transmission
804,643,105,17,18,0.0,2,,,95,Fuel leak
804,475,105,3,19,0.0,1,,,67,Wheel bearing
804,429,128,20,20,0.0,0,,,22,Suspension
804,670,105,8,21,0.0,0,,,3,Accident
804,633,105,10,22,0.0,0,,,54,Withdrew
804,663,105,22,23,0.0,0,,,54,Withdrew
805,579,131,2,1,9.0,66,,,1,Finished
805,498,6,1,2,6.0,66,,,1,Finished
805,478,131,7,3,4.0,65,,,11,+1 Lap
805,643,105,12,4,3.0,64,,,12,+2 Laps
805,644,105,9,5,2.0,64,,,12,+2 Laps
805,663,105,8,6,0.0,64,,,12,+2 Laps
805,620,6,11,7,0.0,61,,,15,+5 Laps
805,680,6,16,8,0.0,58,,,18,+8 Laps
805,648,131,5,9,0.0,38,,,69,Fuel system
805,427,6,4,10,0.0,33,,,5,Engine
805,578,6,6,11,0.0,30,,,44,Oil leak
805,501,105,13,12,0.0,23,,,94,Oil pump
805,475,105,3,13,0.0,21,,,94,Oil pump
805,693,128,15,14,0.0,10,,,7,Transmission
805,554,128,14,15,0.0,8,,,8,Clutch
805,645,128,10,16,0.0,0,,,48,Fuel pump
805,626,6,0,17,0.0,0,,,3,Accident
806,579,131,1,1,8.0,80,,,1,Finished
806,578,6,7,2,6.0,79,,,11,+1 Lap
806,620,6,13,3,2.0,78,,,12,+2 Laps
806,498,6,13,3,3.0,78,,,12,+2 Laps
806,478,131,8,4,3.0,77,,,13,+3 Laps
806,427,6,11,5,2.0,75,,,15,+5 Laps
806,693,128,18,6,0.0,75,,,15,+5 Laps
806,581,118,16,7,0.0,75,,,15,+5 Laps
806,627,105,20,8,0.0,74,,,16,+6 Laps
806,644,105,9,9,0.0,74,,,16,+6 Laps
806,475,105,3,10,0.0,71,,,19,+9 Laps
806,672,105,19,11,0.0,70,,,88,+10 Laps
806,647,6,2,12,0.0,48,,,5,Engine
806,633,105,6,13,0.0,42,,,8,Clutch
806,648,131,4,14,0.0,36,,,3,Accident
806,643,105,10,15,0.0,34,,,22,Suspension
806,577,105,14,16,0.0,32,,,7,Transmission
806,498,6,5,17,0.0,16,,,6,Gearbox
806,626,6,15,18,0.0,16,,,5,Engine
806,645,128,17,19,0.0,13,,,7,Transmission
806,554,128,12,20,0.0,2,,,5,Engine
806,694,105,21,21,0.0,0,,,81,Did not qualify
807,578,6,3,1,8.0,80,,,1,Finished
807,577,105,7,2,6.0,80,,,1,Finished
807,579,131,2,3,4.0,79,,,11,+1 Lap
807,643,105,11,4,3.0,79,,,11,+1 Lap
807,648,131,12,5,2.0,79,,,14,+4 Laps
807,580,105,13,6,0.0,76,,,14,+4 Laps
807,627,105,20,7,0.0,74,,,16,+6 Laps
807,663,105,14,8,0.0,74,,,16,+6 Laps
807,669,105,15,9,0.0,68,,,55,+12 Laps
807,644,105,10,10,0.0,58,,,23,Brakes
807,638,105,21,11,0.0,57,,,5,Engine
807,640,105,21,11,0.0,57,,,5,Engine
807,478,131,9,12,0.0,50,,,98,Injection
807,427,6,8,13,0.0,47,,,6,Gearbox
807,650,128,16,14,0.0,37,,,5,Engine
807,501,105,4,15,0.0,29,,,7,Transmission
807,475,105,6,16,0.0,20,,,94,Oil pump
807,554,128,18,17,0.0,17,,,23,Brakes
807,680,6,19,18,0.0,16,,,5,Engine
807,647,132,1,19,1.0,10,,,8,Clutch
807,633,132,5,20,0.0,2,,,23,Brakes
807,626,6,17,21,0.0,2,,,5,Engine
807,581,118,0,22,0.0,0,,,3,Accident
808,647,6,1,1,9.0,97,,,1,Finished
808,633,6,3,2,6.0,96,,,11,+1 Lap
808,498,105,5,3,4.0,96,,,11,+1 Lap
808,578,6,6,4,3.0,96,,,11,+1 Lap
808,695,105,9,5,2.0,96,,,11,+1 Lap
808,554,128,11,6,0.0,94,,,13,+3 Laps
808,501,128,7,7,0.0,91,,,16,+6 Laps
808,427,128,7,7,0.0,91,,,16,+6 Laps
808,696,87,16,8,0.0,90,,,17,+7 Laps
808,689,87,12,9,0.0,87,,,88,+10 Laps
808,626,128,8,10,0.0,67,,,36,Wheel
808,579,105,2,11,0.0,36,,,7,Transmission
808,697,105,15,12,0.0,32,,,7,Transmission
808,642,6,4,13,0.0,31,,,3,Accident
808,496,128,10,14,0.0,24,,,6,Gearbox
808,649,141,14,15,0.0,21,,,24,Differential
808,698,87,13,16,0.0,20,,,36,Wheel
809,657,113,1,1,9.0,200,,,1,Finished
809,656,113,12,2,6.0,200,,,1,Finished
809,611,113,9,3,2.0,200,,,1,Finished
809,518,113,9,3,2.0,200,,,1,Finished
809,555,113,2,4,1.5,200,,,1,Finished
809,615,113,2,4,1.5,200,,,1,Finished
809,658,113,3,5,2.0,200,,,1,Finished
809,556,113,21,6,0.0,200,,,1,Finished
809,509,113,25,7,0.0,200,,,1,Finished
809,513,113,25,7,0.0,200,,,1,Finished
809,679,129,20,8,0.0,200,,,1,Finished
809,520,114,6,9,0.0,196,,,3,Accident
809,521,114,6,9,0.0,196,,,3,Accident
809,529,114,6,9,0.0,196,,,3,Accident
809,653,113,32,10,0.0,193,,,17,+7 Laps
809,699,113,26,11,0.0,191,,,3,Accident
809,702,113,19,12,0.0,190,,,88,+10 Laps
809,700,113,19,12,0.0,190,,,88,+10 Laps
809,675,114,4,13,0.0,184,,,5,Engine
809,525,134,31,14,0.0,183,,,50,+17 Laps
809,701,113,28,15,0.0,177,,,121,Magneto
809,509,113,28,15,0.0,177,,,121,Magneto
809,612,113,10,16,0.0,177,,,109,Axle
809,449,113,10,16,0.0,177,,,109,Axle
809,630,113,10,16,0.0,177,,,109,Axle
809,804,113,14,17,0.0,176,,,117,+24 Laps
809,654,113,14,17,0.0,176,,,117,+24 Laps
809,613,113,22,18,0.0,169,,,44,Oil leak
809,797,113,18,19,0.0,166,,,44,Oil leak
809,512,113,18,19,0.0,166,,,44,Oil leak
809,677,113,18,19,0.0,166,,,44,Oil leak
809,628,114,29,20,0.0,151,,,22,Suspension
809,673,142,23,21,0.0,146,,,7,Transmission
809,559,114,24,22,0.0,115,,,3,Accident
809,521,113,7,23,0.0,107,,,25,Overheating
809,659,113,7,23,0.0,107,,,25,Overheating
809,612,113,7,23,0.0,107,,,25,Overheating
809,518,110,27,24,0.0,94,,,80,Ignition
809,555,113,17,25,0.0,89,,,121,Magneto
809,593,113,8,26,0.0,86,,,5,Engine
809,528,107,15,27,0.0,76,,,3,Accident
809,520,113,13,28,0.0,53,,,3,Accident
809,521,114,16,29,0.0,42,,,95,Fuel leak
809,655,113,30,30,0.0,30,,,121,Magneto
809,702,139,11,31,0.0,14,,,44,Oil leak
809,512,143,33,32,0.0,6,,,80,Ignition
809,612,129,5,33,0.0,3,,,3,Accident
810,647,6,1,1,8.0,90,,,1,Finished
810,642,6,3,2,6.0,90,,,1,Finished
810,498,105,13,3,2.0,89,,,11,+1 Lap
810,697,105,13,3,2.0,89,,,11,+1 Lap
810,578,6,6,4,3.0,89,,,11,+1 Lap
810,640,105,7,5,2.0,88,,,12,+2 Laps
810,427,128,12,6,0.0,87,,,13,+3 Laps
810,627,6,8,7,0.0,86,,,14,+4 Laps
810,581,133,16,8,0.0,84,,,16,+6 Laps
810,475,125,9,9,0.0,83,,,17,+7 Laps
810,633,6,4,10,1.0,67,,,37,Throttle
810,664,125,14,11,0.0,63,,,5,Engine
810,501,128,10,12,0.0,59,,,7,Transmission
810,660,125,17,13,0.0,52,,,62,Not classified
810,579,105,2,14,0.0,36,,,109,Axle
810,643,128,19,15,0.0,28,,,7,Transmission
810,498,105,5,16,0.0,22,,,109,Axle
810,663,87,18,17,0.0,19,,,68,Physical
810,456,125,11,18,0.0,14,,,5,Engine
810,651,133,15,19,0.0,7,,,37,Throttle
811,647,6,2,1,8.0,36,,,1,Finished
811,633,6,5,2,6.0,36,,,1,Finished
811,670,105,16,3,4.0,35,,,11,+1 Lap
811,640,105,9,4,3.0,35,,,11,+1 Lap
811,427,128,8,5,2.0,35,,,11,+1 Lap
811,578,6,7,6,0.0,35,,,11,+1 Lap
811,501,128,12,7,0.0,33,,,13,+3 Laps
811,627,6,13,8,0.0,33,,,13,+3 Laps
811,693,128,15,9,0.0,32,,,14,+4 Laps
811,632,133,11,10,0.0,30,,,16,+6 Laps
811,429,125,18,11,0.0,29,,,17,+7 Laps
811,660,105,10,12,0.0,35,,,3,Accident
811,579,105,10,12,0.0,35,,,3,Accident
811,651,133,17,13,0.0,19,,,5,Engine
811,642,6,4,14,0.0,16,,,5,Engine
811,579,105,1,15,0.0,13,,,5,Engine
811,498,105,3,16,1.0,11,,,37,Throttle
811,554,128,14,17,0.0,9,,,5,Engine
811,581,133,16,18,0.0,4,,,8,Clutch
811,681,141,20,19,0.0,3,,,5,Engine
811,703,144,19,20,0.0,0,,,7,Transmission
812,578,6,7,1,8.0,60,,,1,Finished
812,579,105,4,2,7.0,60,,,1,Finished
812,498,105,5,3,4.0,60,,,1,Finished
812,647,6,1,4,3.0,60,,,1,Finished
812,642,6,6,5,2.0,60,,,1,Finished
812,633,6,3,6,0.0,60,,,1,Finished
812,640,105,9,7,0.0,58,,,12,+2 Laps
812,627,6,10,8,0.0,56,,,14,+4 Laps
812,670,105,8,9,0.0,55,,,15,+5 Laps
812,554,128,22,10,0.0,55,,,15,+5 Laps
812,619,87,12,11,0.0,55,,,15,+5 Laps
812,660,125,21,12,0.0,53,,,17,+7 Laps
812,581,133,17,13,0.0,52,,,18,+8 Laps
812,704,133,18,14,0.0,50,,,88,+10 Laps
812,589,127,25,15,0.0,43,,,50,+17 Laps
812,697,105,2,16,0.0,42,,,5,Engine
812,475,87,13,17,0.0,38,,,8,Clutch
812,669,125,11,18,0.0,29,,,24,Differential
812,625,127,15,19,0.0,18,,,5,Engine
812,663,87,14,20,0.0,17,,,67,Wheel bearing
812,427,128,23,21,0.0,14,,,7,Transmission
812,651,133,16,22,0.0,9,,,8,Clutch
812,501,128,20,23,0.0,4,,,5,Engine
812,643,128,24,24,0.0,4,,,109,Axle
812,456,125,19,25,0.0,2,,,80,Ignition
813,647,6,1,1,8.5,90,,,1,Finished
813,579,105,4,2,6.0,90,,,1,Finished
813,642,6,5,3,4.0,88,,,12,+2 Laps
813,498,105,2,4,3.5,88,,,12,+2 Laps
813,578,6,3,5,2.0,87,,,13,+3 Laps
813,697,105,16,6,0.0,82,,,18,+8 Laps
813,669,125,19,7,0.0,82,,,18,+8 Laps
813,663,87,11,8,0.0,80,,,88,+10 Laps
813,687,87,14,9,0.0,79,,,45,+11 Laps
813,627,6,24,10,0.0,78,,,55,+12 Laps
813,706,87,15,11,0.0,79,,,20,Spun off
813,666,125,10,12,0.0,70,,,86,Halfshaft
813,633,6,6,13,0.0,65,,,109,Axle
813,670,105,7,14,0.0,65,,,5,Engine
813,689,87,21,15,0.0,56,,,25,Overheating
813,581,133,23,16,0.0,56,,,20,Spun off
813,486,133,27,17,0.0,54,,,8,Clutch
813,456,125,28,18,0.0,50,,,36,Wheel
813,640,105,26,19,0.0,34,,,8,Clutch
813,651,133,12,20,0.0,31,,,8,Clutch
813,554,128,22,21,0.0,30,,,48,Fuel pump
813,707,125,20,22,0.0,24,,,80,Ignition
813,427,128,8,23,0.0,14,,,109,Axle
813,708,133,17,24,0.0,14,,,8,Clutch
813,501,128,9,25,0.0,5,,,10,Electrical
813,664,125,13,26,0.0,0,,,31,Retired
813,705,87,25,27,0.0,0,,,69,Fuel system
814,642,6,3,1,8.0,18,,,1,Finished
814,579,105,2,2,6.0,18,,,1,Finished
814,578,6,4,3,4.0,18,,,1,Finished
814,697,105,7,4,3.0,18,,,1,Finished
814,640,105,11,5,2.0,17,,,11,+1 Lap
814,475,87,12,6,0.0,17,,,11,+1 Lap
814,680,6,19,7,0.0,17,,,11,+1 Lap
814,633,6,1,8,0.0,17,,,11,+1 Lap
814,647,6,1,8,0.0,17,,,11,+1 Lap
814,478,144,14,9,0.0,17,,,11,+1 Lap
814,627,6,22,10,0.0,17,,,11,+1 Lap
814,690,87,20,11,0.0,16,,,12,+2 Laps
814,692,144,28,12,0.0,16,,,12,+2 Laps
814,664,125,16,13,0.0,16,,,12,+2 Laps
814,710,145,26,14,0.0,16,,,12,+2 Laps
814,709,145,32,15,0.0,15,,,13,+3 Laps
814,455,144,29,16,0.0,14,,,14,+4 Laps
814,633,6,6,17,0.0,15,,,5,Engine
814,647,6,6,17,1.0,15,,,5,Engine
814,689,87,17,18,0.0,15,,,5,Engine
814,670,105,8,19,0.0,13,,,22,Suspension
814,431,146,24,20,0.0,12,,,43,Exhaust
814,660,125,25,21,0.0,12,,,31,Retired
814,711,144,34,22,0.0,10,,,31,Retired
814,712,144,18,23,0.0,8,,,31,Retired
814,554,128,9,24,0.0,7,,,6,Gearbox
814,501,128,10,25,0.0,6,,,5,Engine
814,669,125,15,26,0.0,6,,,22,Suspension
814,713,147,21,27,0.0,3,,,31,Retired
814,714,6,27,28,0.0,3,,,31,Retired
814,715,147,30,29,0.0,2,,,31,Retired
814,427,128,5,30,0.0,1,,,24,Differential
814,456,125,13,31,0.0,1,,,5,Engine
814,716,144,33,32,0.0,1,,,31,Retired
814,717,147,23,33,0.0,0,,,31,Retired
814,718,144,31,34,0.0,0,,,48,Fuel pump
815,647,6,2,1,9.0,65,,,1,Finished
815,642,6,3,2,6.0,65,,,1,Finished
815,578,6,7,3,4.0,65,,,1,Finished
815,697,105,1,4,1.5,64,,,11,+1 Lap
815,579,105,1,4,1.5,64,,,11,+1 Lap
815,691,105,11,5,2.0,62,,,13,+3 Laps
815,633,6,6,6,0.0,62,,,13,+3 Laps
815,663,87,9,7,0.0,62,,,13,+3 Laps
815,720,6,19,8,0.0,51,,,111,+14 Laps
815,719,133,18,9,0.0,49,,,116,+16 Laps
815,622,105,20,10,0.0,54,,,6,Gearbox
815,640,105,8,11,0.0,49,,,7,Transmission
815,670,105,5,12,0.0,46,,,5,Engine
815,427,128,4,13,0.0,43,,,109,Axle
815,554,128,12,14,0.0,37,,,51,Oil pressure
815,697,105,10,15,0.0,29,,,5,Engine
815,579,105,10,15,0.0,29,,,5,Engine
815,651,133,15,16,0.0,29,,,5,Engine
815,721,6,17,17,0.0,17,,,5,Engine
815,632,133,16,18,0.0,1,,,5,Engine
815,680,6,13,19,0.0,0,,,20,Spun off
815,627,6,14,20,0.0,0,,,20,Spun off
816,579,105,2,1,9.0,80,,,1,Finished
816,642,6,3,2,6.0,80,,,1,Finished
816,633,6,5,3,4.0,79,,,11,+1 Lap
816,578,6,6,4,3.0,79,,,11,+1 Lap
816,427,128,8,5,2.0,79,,,11,+1 Lap
816,643,128,16,6,0.0,77,,,13,+3 Laps
816,644,105,12,7,0.0,76,,,14,+4 Laps
816,577,105,12,7,0.0,76,,,14,+4 Laps
816,620,6,11,8,0.0,75,,,15,+5 Laps
816,501,128,15,9,0.0,75,,,15,+5 Laps
816,589,127,25,10,0.0,72,,,18,+8 Laps
816,669,105,23,11,0.0,72,,,18,+8 Laps
816,689,87,24,12,0.0,70,,,88,+10 Laps
816,475,87,10,13,0.0,70,,,88,+10 Laps
816,717,147,29,14,0.0,67,,,53,+13 Laps
816,704,133,28,15,0.0,67,,,53,+13 Laps
816,627,6,17,16,0.0,65,,,112,+15 Laps
816,647,6,1,17,0.0,79,,,3,Accident
816,697,105,7,18,0.0,77,,,60,Out of fuel
816,670,105,4,19,0.0,75,,,3,Accident
816,640,105,9,20,0.0,70,,,5,Engine
816,486,125,22,21,0.0,61,,,62,Not classified
816,663,87,19,22,0.0,57,,,62,Not classified
816,664,125,18,23,0.0,56,,,62,Not classified
816,722,6,20,24,0.0,40,,,5,Engine
816,456,125,14,25,0.0,33,,,37,Throttle
816,622,105,21,26,0.0,18,,,5,Engine
816,625,127,13,27,0.0,17,,,5,Engine
816,667,133,26,28,0.0,14,,,5,Engine
816,660,125,30,29,0.0,7,,,69,Fuel system
816,651,133,27,30,0.0,6,,,5,Engine
817,641,6,2,1,9.0,62,,,1,Finished
817,723,6,5,2,6.0,62,,,1,Finished
817,554,128,7,3,4.0,61,,,11,+1 Lap
