RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POSITION,POINTS,STATUSID,STATUS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,ESTIMATED_FINISH_TIME,ESTIMATED_FINISH_TIME_STR,AVG_LAP_TIME
1102,852,213,17,11,11.0,0.0,1,Finished,57,214.011,1:31.038,5322.55,0 days 01:28:42.550000,93.3780701754386
1102,840,117,18,12,12.0,0.0,1,Finished,57,214.426,1:30.862,5322.995,0 days 01:28:42.995000,93.38587719298243
1102,822,51,10,13,13.0,0.0,1,Finished,57,212.147,1:31.838,5329.878,0 days 01:28:49.878000,93.50663157894736
1102,848,3,11,14,14.0,0.0,1,Finished,57,212.115,1:31.852,5331.102,0 days 01:28:51.102000,93.5281052631579
1102,807,210,12,15,15.0,0.0,1,Finished,57,214.334,1:30.901,5333.191,0 days 01:28:53.191000,93.5647543859649
1102,855,51,14,16,16.0,0.0,1,Finished,57,212.383,1:31.736,5336.681,0 days 01:28:56.681000,93.62598245614036
1102,846,1,16,17,17.0,0.0,1,Finished,57,210.854,1:32.401,5345.958,0 days 01:29:05.958000,93.78873684210524
1102,856,213,15,18,18.0,0.0,1,Finished,57,212.786,1:31.562,5347.19,0 days 01:29:07.190000,93.81035087719296
1102,857,1,19,19,19.0,0.0,11,+1 Lap,56,211.76,1:32.006,5802.856,0 days 01:36:42.856000,94.26341071428573
1102,858,3,20,20,20.0,0.0,11,+1 Lap,56,210.893,1:32.384,5818.111,0 days 01:36:58.111000,94.51123214285714
1104,830,9,1,1,1.0,25.0,1,Finished,78,156.822,1:16.604,6531.98,0 days 01:48:51.980000,83.74333333333333
1104,4,117,2,2,2.0,18.0,1,Finished,78,156.678,1:16.674,6559.901,0 days 01:49:19.901000,84.10129487179486
1104,839,214,3,3,3.0,15.0,1,Finished,78,156.977,1:16.528,6568.97,0 days 01:49:28.970000,84.21756410256411
1104,1,131,5,4,4.0,13.0,1,Finished,78,158.799,1:15.650,6571.042,0 days 01:49:31.042000,84.2441282051282
1104,847,131,8,5,5.0,10.0,1,Finished,78,156.425,1:16.798,6583.264,0 days 01:49:43.264000,84.40082051282052
1104,844,6,6,6,6.0,8.0,1,Finished,78,158.541,1:15.773,6593.87,0 days 01:49:53.870000,84.53679487179487
1104,842,214,7,7,7.0,6.0,1,Finished,78,158.42,1:15.831,6594.342,0 days 01:49:54.342000,84.54284615384616
1104,832,6,4,8,8.0,4.0,1,Finished,78,157.14,1:16.449,6595.371,0 days 01:49:55.371000,84.55603846153846
1104,846,1,10,9,9.0,2.0,11,+1 Lap,77,154.324,1:17.844,7150.599,0 days 01:59:10.599000,84.88364935064935
1104,857,1,11,10,10.0,1.0,11,+1 Lap,77,154.983,1:17.513,7161.427,0 days 01:59:21.427000,85.01219480519481
1104,822,51,15,11,11.0,0.0,11,+1 Lap,77,154.363,1:17.824,7177.842,0 days 01:59:37.842000,85.20705194805196
1104,856,213,12,12,12.0,0.0,11,+1 Lap,77,154.887,1:17.561,7208.862,0 days 02:00:08.862000,85.57528571428571
1104,855,51,19,13,13.0,0.0,11,+1 Lap,77,156.165,1:16.926,7224.764,0 days 02:00:24.764000,85.76405194805196
1104,848,3,13,14,14.0,0.0,11,+1 Lap,77,156.683,1:16.672,7232.814,0 days 02:00:32.814000,85.85961038961038
1104,852,213,9,15,15.0,0.0,12,+2 Laps,76,154.649,1:17.680,7449.896,0 days 02:04:09.896000,86.04638157894736
1104,815,9,20,16,16.0,0.0,12,+2 Laps,76,157.51,1:16.269,7497.149,0 days 02:04:57.149000,86.59215789473684
1104,807,210,18,17,17.0,0.0,12,+2 Laps,76,156.033,1:16.991,7496.559,0 days 02:04:56.559000,86.58534210526315
1104,858,3,16,18,18.0,0.0,12,+2 Laps,76,155.406,1:17.302,7524.443,0 days 02:05:24.443000,86.90740789473683
1104,825,210,17,19,,0.0,130,Collision damage,70,153.325,1:18.351,8849.959,0 days 02:27:29.959000,87.95427142857143
1104,840,117,14,20,,0.0,3,Accident,53,154.472,1:17.769,11341.859,0 days 03:09:01.859000,80.7824716981132
1105,830,9,1,1,1.0,26.0,1,Finished,66,219.641,1:16.330,5277.94,0 days 01:27:57.940000,79.96878787878788
1105,1,131,4,2,2.0,18.0,1,Finished,66,218.649,1:16.676,5302.03,0 days 01:28:22.030000,80.33378787878787
1105,847,131,12,3,3.0,15.0,1,Finished,66,215.283,1:17.875,5310.329,0 days 01:28:30.329000,80.4595303030303
1105,815,9,11,4,4.0,12.0,1,Finished,66,218.678,1:16.666,5313.752,0 days 01:28:33.752000,80.51139393939394
1105,832,6,2,5,5.0,10.0,1,Finished,66,213.833,1:18.403,5323.638,0 days 01:28:43.638000,80.66118181818182
1105,840,117,5,6,6.0,8.0,1,Finished,66,212.967,1:18.722,5341.26,0 days 01:29:01.260000,80.92818181818183
1105,4,117,8,7,7.0,6.0,1,Finished,66,214.709,1:18.083,5342.067,0 days 01:29:02.067000,80.94040909090909
1105,839,214,6,8,8.0,4.0,1,Finished,66,212.362,1:18.946,5347.182,0 days 01:29:07.182000,81.01790909090909
1105,855,51,13,9,9.0,2.0,1,Finished,66,212.883,1:18.753,5349.818,0 days 01:29:09.818000,81.05784848484849
1105,842,214,10,10,10.0,1.0,1,Finished,66,213.91,1:18.375,5351.47,0 days 01:29:11.470000,81.0828787878788
1105,844,6,19,11,11.0,0.0,1,Finished,66,213.959,1:18.357,5352.359,0 days 01:29:12.359000,81.09634848484849
1105,852,213,15,12,12.0,0.0,1,Finished,66,212.475,1:18.904,5348.356,0 days 01:29:08.356000,81.03569696969697
1105,857,1,9,13,13.0,0.0,11,+1 Lap,65,213.083,1:18.679,5792.558,0 days 01:36:32.558000,81.26484615384615
1105,856,213,14,14,14.0,0.0,11,+1 Lap,65,213.313,1:18.594,5793.712,0 days 01:36:33.712000,81.28103076923077
1105,807,210,7,15,15.0,0.0,11,+1 Lap,65,212.821,1:18.776,5806.838,0 days 01:36:46.838000,81.46518461538462
1105,848,3,18,16,16.0,0.0,11,+1 Lap,65,211.861,1:19.133,5818.255,0 days 01:36:58.255000,81.62535384615384
1105,846,1,3,17,17.0,0.0,11,+1 Lap,65,217.216,1:17.182,5821.196,0 days 01:37:01.196000,81.66661538461538
1105,825,210,17,18,18.0,0.0,11,+1 Lap,65,214.748,1:18.069,5829.629,0 days 01:37:09.629000,81.78492307692308
1105,822,51,16,19,19.0,0.0,11,+1 Lap,65,214.273,1:18.242,5842.638,0 days 01:37:22.638000,81.96743076923076
1105,858,3,20,20,20.0,0.0,11,+1 Lap,65,211.556,1:19.247,5844.54,0 days 01:37:24.540000,81.9941076923077
1106,830,9,1,1,1.0,25.0,1,Finished,70,207.683,1:15.594,5638.348,0 days 01:33:58.348000,80.54782857142857
1106,4,117,2,2,2.0,18.0,1,Finished,70,207.176,1:15.779,5647.918,0 days 01:34:07.918000,80.68454285714286
1106,1,131,3,3,3.0,15.0,1,Finished,70,208.228,1:15.396,5652.516,0 days 01:34:12.516000,80.75022857142856
1106,844,6,10,4,4.0,12.0,1,Finished,70,206.826,1:15.907,5656.996,0 days 01:34:16.996000,80.81422857142857
1106,832,6,11,5,5.0,10.0,1,Finished,70,206.815,1:15.911,5659.888,0 days 01:34:19.888000,80.85554285714285
1106,815,9,12,6,6.0,9.0,1,Finished,70,210.786,1:14.481,5689.376,0 days 01:34:49.376000,81.27680000000001
1106,848,3,9,7,7.0,6.0,1,Finished,70,204.11,1:16.917,5699.161,0 days 01:34:59.161000,81.41658571428572
1106,839,214,6,8,8.0,4.0,1,Finished,70,204.469,1:16.782,5700.04,0 days 01:35:00.040000,81.42914285714285
1106,840,117,16,9,9.0,2.0,1,Finished,70,205.051,1:16.564,5702.75,0 days 01:35:02.750000,81.46785714285714
1106,822,51,14,10,10.0,1.0,1,Finished,70,204.888,1:16.625,5702.78,0 days 01:35:02.780000,81.46828571428571
1106,857,1,8,11,11.0,0.0,1,Finished,70,204.96,1:16.598,5703.449,0 days 01:35:03.449000,81.47784285714285
1106,842,214,15,12,12.0,0.0,1,Finished,70,205.424,1:16.425,5703.597,0 days 01:35:03.597000,81.47995714285715
1106,846,1,7,13,13.0,0.0,1,Finished,70,205.562,1:16.374,5701.711,0 days 01:35:01.711000,81.45301428571429
1106,852,213,19,14,14.0,0.0,1,Finished,70,204.779,1:16.666,5711.771,0 days 01:35:11.771000,81.59672857142857
1106,807,210,5,15,15.0,0.0,11,+1 Lap,69,203.278,1:17.232,6196.232,0 days 01:43:16.232000,81.96073913043479
1106,855,51,20,16,16.0,0.0,11,+1 Lap,69,203.652,1:17.090,6196.707,0 days 01:43:16.707000,81.96702898550726
1106,825,210,13,17,17.0,0.0,11,+1 Lap,69,206.231,1:16.126,6254.648,0 days 01:44:14.648000,82.7334347826087
1106,856,213,17,18,18.0,0.0,11,+1 Lap,69,204.805,1:16.656,6259.806,0 days 01:44:19.806000,82.80166666666666
1106,847,131,4,19,,0.0,23,Brakes,53,203.634,1:17.097,9040.52,0 days 02:30:40.520000,82.78864150943396
1106,858,3,18,20,,0.0,5,Engine,6,200.155,1:18.437,16980.995,0 days 04:43:00.995000,81.67866666666667
1107,830,9,1,1,1.0,26.0,1,Finished,71,231.97,1:07.012,5133.607,0 days 01:25:33.607000,72.30432394366197
1107,844,6,2,2,2.0,18.0,1,Finished,71,225.876,1:08.820,5138.762,0 days 01:25:38.762000,72.37692957746478
1107,815,9,15,3,3.0,15.0,1,Finished,71,228.227,1:08.111,5150.795,0 days 01:25:50.795000,72.54640845070422
1107,846,1,4,4,4.0,12.0,1,Finished,71,226.142,1:08.739,5159.934,0 days 01:25:59.934000,72.67512676056339
1107,4,117,7,5,5.0,10.0,1,Finished,71,224.934,1:09.108,5163.924,0 days 01:26:03.924000,72.73132394366198
1107,832,6,3,6,6.0,8.0,1,Finished,71,225.679,1:08.880,5154.984,0 days 01:25:54.984000,72.60540845070423
1107,847,131,11,7,7.0,6.0,1,Finished,71,224.366,1:09.283,5182.01,0 days 01:26:22.010000,72.98605633802818
1107,1,131,5,8,8.0,4.0,1,Finished,71,224.765,1:09.160,5172.803,0 days 01:26:12.803000,72.85638028169014
1107,840,117,6,9,9.0,2.0,1,Finished,71,227.054,1:08.463,5192.65,0 days 01:26:32.650000,73.13591549295774
1107,842,214,9,10,10.0,1.0,1,Finished,71,225.136,1:09.046,5191.274,0 days 01:26:31.274000,73.11653521126762
1107,848,3,10,11,11.0,0.0,1,Finished,71,223.473,1:09.560,5203.374,0 days 01:26:43.374000,73.28695774647888
1107,855,51,17,12,12.0,0.0,11,+1 Lap,70,222.749,1:09.786,5650.483,0 days 01:34:10.483000,73.68914285714285
1107,858,3,18,13,13.0,0.0,11,+1 Lap,70,223.309,1:09.611,5641.447,0 days 01:34:01.447000,73.5713
1107,839,214,12,14,14.0,0.0,11,+1 Lap,70,222.714,1:09.797,5636.798,0 days 01:33:56.798000,73.51067142857143
1107,822,51,14,15,15.0,0.0,11,+1 Lap,70,222.259,1:09.940,5670.359,0 days 01:34:30.359000,73.94834285714286
1107,857,1,13,16,16.0,0.0,11,+1 Lap,70,222.507,1:09.862,5674.513,0 days 01:34:34.513000,74.0025142857143
1107,856,213,0,17,17.0,0.0,11,+1 Lap,70,222.539,1:09.852,5656.037,0 days 01:34:16.037000,73.76157142857143
1107,825,210,0,18,18.0,0.0,11,+1 Lap,70,221.511,1:10.176,5680.082,0 days 01:34:40.082000,74.07514285714286
1107,852,213,16,19,19.0,0.0,11,+1 Lap,70,223.28,1:09.620,5672.655,0 days 01:34:32.655000,73.9782857142857
1107,807,210,8,20,,0.0,75,Power loss,12,218.737,1:11.066,16427.634,0 days 04:33:47.634000,82.04791666666667
1108,830,9,1,1,1.0,26.0,1,Finished,52,234.922,1:30.275,5116.938,0 days 01:25:16.938000,98.40265384615384
1108,846,1,2,2,2.0,18.0,1,Finished,52,234.226,1:30.543,5120.736,0 days 01:25:20.736000,98.4756923076923
1108,1,131,7,3,3.0,15.0,1,Finished,52,234.221,1:30.545,5123.721,0 days 01:25:23.721000,98.53309615384616
1108,857,1,3,4,4.0,12.0,1,Finished,52,233.435,1:30.850,5124.714,0 days 01:25:24.714000,98.55219230769232
1108,847,131,6,5,5.0,10.0,1,Finished,52,232.733,1:31.124,5128.144,0 days 01:25:28.144000,98.61815384615385
1108,815,9,15,6,6.0,8.0,1,Finished,52,233.271,1:30.914,5129.82,0 days 01:25:29.820000,98.6503846153846
1108,4,117,9,7,7.0,6.0,1,Finished,52,232.188,1:31.338,5134.131,0 days 01:25:34.131000,98.73328846153846
1108,848,3,8,8,8.0,4.0,1,Finished,52,232.353,1:31.273,5134.816,0 days 01:25:34.816000,98.74646153846152
1108,844,6,4,9,9.0,2.0,1,Finished,52,232.399,1:31.255,5135.627,0 days 01:25:35.627000,98.7620576923077
1108,832,6,5,10,10.0,1.0,1,Finished,52,232.116,1:31.366,5136.386,0 days 01:25:36.386000,98.77665384615383
1108,858,3,14,11,11.0,0.0,1,Finished,52,231.274,1:31.699,5140.57,0 days 01:25:40.570000,98.85711538461538
1108,822,51,20,12,12.0,0.0,1,Finished,52,230.888,1:31.852,5142.768,0 days 01:25:42.768000,98.89938461538462
1108,807,210,11,13,13.0,0.0,1,Finished,52,231.08,1:31.776,5143.601,0 days 01:25:43.601000,98.91540384615384
1108,840,117,12,14,14.0,0.0,1,Finished,52,231.756,1:31.508,5139.421,0 days 01:25:39.421000,98.83501923076923
1108,855,51,17,15,15.0,0.0,1,Finished,52,231.097,1:31.769,5146.758,0 days 01:25:46.758000,98.97611538461538
1108,852,213,16,16,16.0,0.0,1,Finished,52,230.307,1:32.084,5148.163,0 days 01:25:48.163000,99.0031346153846
1108,856,213,18,17,17.0,0.0,1,Finished,52,229.636,1:32.353,5150.066,0 days 01:25:50.066000,99.03973076923076
1108,842,214,10,18,18.0,0.0,130,Collision damage,46,231.678,1:31.539,6473.293,0 days 01:47:53.293000,101.20845652173912
1108,825,210,19,19,,0.0,5,Engine,31,227.169,1:33.356,8273.57,0 days 02:17:53.570000,94.70661290322582
1108,839,214,13,20,,0.0,44,Oil leak,9,225.754,1:33.941,11577.866,0 days 03:12:57.866000,95.15011111111112
1109,830,9,2,1,1.0,26.0,1,Finished,70,195.91,1:20.504,5888.634,0 days 01:38:08.634000,84.12334285714286
1109,846,1,3,2,2.0,18.0,1,Finished,70,191.919,1:22.178,5922.365,0 days 01:38:42.365000,84.60521428571428
1109,815,9,9,3,3.0,15.0,1,Finished,70,191.647,1:22.295,5926.237,0 days 01:38:46.237000,84.66052857142857
1109,1,131,1,4,4.0,12.0,1,Finished,70,193.277,1:21.601,5927.768,0 days 01:38:47.768000,84.6824
1109,857,1,4,5,5.0,10.0,1,Finished,70,190.625,1:22.736,5951.206,0 days 01:39:11.206000,85.01722857142857
1109,847,131,18,6,6.0,8.0,1,Finished,70,191.966,1:22.158,5954.459,0 days 01:39:14.459000,85.0637
1109,844,6,6,7,7.0,6.0,1,Finished,70,191.242,1:22.469,5953.951,0 days 01:39:13.951000,85.05644285714286
1109,832,6,11,8,8.0,4.0,1,Finished,70,190.976,1:22.584,5959.707,0 days 01:39:19.707000,85.13867142857143
1109,4,117,8,9,9.0,2.0,1,Finished,70,190.604,1:22.745,5964.343,0 days 01:39:24.343000,85.2049
1109,840,117,14,10,10.0,1.0,11,+1 Lap,69,189.051,1:23.425,6467.908,0 days 01:47:47.908000,85.55433333333333
1109,848,3,16,11,11.0,0.0,11,+1 Lap,69,187.643,1:24.051,6483.764,0 days 01:48:03.764000,85.76407246376812
1109,822,51,7,12,12.0,0.0,11,+1 Lap,69,188.54,1:23.651,6484.851,0 days 01:48:04.851000,85.77844927536232
1109,817,213,13,13,13.0,0.0,11,+1 Lap,69,187.904,1:23.934,6491.62,0 days 01:48:11.620000,85.86798550724637
1109,807,210,10,14,14.0,0.0,11,+1 Lap,69,188.716,1:23.573,6508.099,0 days 01:48:28.099000,86.08597101449276
1109,852,213,17,15,15.0,0.0,11,+1 Lap,69,189.405,1:23.269,6508.368,0 days 01:48:28.368000,86.08952173913043
1109,855,51,5,16,16.0,0.0,11,+1 Lap,69,188.333,1:23.743,6518.172,0 days 01:48:38.172000,86.21920289855072
1109,825,210,19,17,17.0,0.0,11,+1 Lap,69,188.061,1:23.864,6542.123,0 days 01:49:02.123000,86.53601449275362
1109,858,3,20,18,,0.0,31,Retired,67,188.89,1:23.496,6895.225,0 days 01:54:55.225000,86.40632835820895
1109,839,214,12,19,,0.0,130,Collision damage,2,,,22510.99,0 days 06:15:10.990000,104.073
1109,842,214,15,20,,0.0,130,Collision damage,1,,,27295.85,0 days 07:34:55.850000,124.981
1110,830,9,6,1,1.0,25.0,1,Finished,44,231.49,1:48.922,4950.45,0 days 01:22:30.450000,112.51022727272726
1110,815,9,2,2,2.0,18.0,1,Finished,44,228.581,1:50.308,4972.755,0 days 01:22:52.755000,113.01715909090908
1110,844,6,1,3,3.0,15.0,1,Finished,44,228.316,1:50.436,4982.709,0 days 01:23:02.709000,113.24338636363636
1110,1,131,3,4,4.0,13.0,1,Finished,44,234.978,1:47.305,5000.121,0 days 01:23:20.121000,113.63911363636365
1110,4,117,9,5,5.0,10.0,1,Finished,44,227.283,1:50.938,5006.634,0 days 01:23:26.634000,113.78713636363636
1110,847,131,8,6,6.0,8.0,1,Finished,44,227.972,1:50.603,5013.551,0 days 01:23:33.551000,113.94434090909093
1110,846,1,7,7,7.0,6.0,1,Finished,44,225.769,1:51.682,5024.169,0 days 01:23:44.169000,114.18565909090908
1110,839,214,14,8,8.0,4.0,1,Finished,44,228.31,1:50.439,5025.169,0 days 01:23:45.169000,114.20838636363636
1110,840,117,10,9,9.0,2.0,1,Finished,44,226.55,1:51.297,5029.79,0 days 01:23:49.790000,114.31340909090908
1110,852,213,11,10,10.0,1.0,1,Finished,44,226.353,1:51.394,5030.671,0 days 01:23:50.671000,114.33343181818182
1110,842,214,12,11,11.0,0.0,1,Finished,44,227.339,1:50.911,5033.534,0 days 01:23:53.534000,114.3985
1110,822,51,13,12,12.0,0.0,1,Finished,44,228.153,1:50.515,5035.641,0 days 01:23:55.641000,114.44638636363636
1110,855,51,17,13,13.0,0.0,1,Finished,44,228.83,1:50.188,5045.891,0 days 01:24:05.891000,114.6793409090909
1110,848,3,15,14,14.0,0.0,1,Finished,44,229.553,1:49.841,5046.634,0 days 01:24:06.634000,114.69622727272728
1110,825,210,16,15,15.0,0.0,1,Finished,44,227.171,1:50.993,5052.204,0 days 01:24:12.204000,114.82281818181818
1110,817,213,19,16,16.0,0.0,1,Finished,44,227.169,1:50.994,5053.521,0 days 01:24:13.521000,114.85275
1110,858,3,18,17,17.0,0.0,1,Finished,44,228.213,1:50.486,5054.926,0 days 01:24:14.926000,114.88468181818185
1110,807,210,0,18,18.0,0.0,1,Finished,44,229.415,1:49.907,5060.9,0 days 01:24:20.900000,115.02045454545454
1110,832,6,4,19,,0.0,130,Collision damage,23,222.864,1:53.138,8657.784,0 days 02:24:17.784000,117.12369565217392
1110,857,1,5,20,,0.0,130,Collision damage,0,,,,NaT,
1111,830,9,1,1,1.0,25.0,1,Finished,72,207.505,1:13.889,8644.411,0 days 02:24:04.411000,120.06126388888887
1111,4,117,5,2,2.0,19.0,1,Finished,72,207.651,1:13.837,8648.155,0 days 02:24:08.155000,120.1132638888889
1111,842,214,12,3,3.0,15.0,1,Finished,72,205.967,1:14.441,8651.469,0 days 02:24:11.469000,120.15929166666666
1111,815,9,7,4,4.0,12.0,1,Finished,72,206.549,1:14.231,8649.479,0 days 02:24:09.479000,120.13165277777776
1111,832,6,6,5,5.0,10.0,1,Finished,72,204.612,1:14.934,8656.952,0 days 02:24:16.952000,120.23544444444444
1111,1,131,13,6,6.0,8.0,1,Finished,72,207.463,1:13.904,8657.62,0 days 02:24:17.620000,120.24472222222224
1111,846,1,2,7,7.0,6.0,1,Finished,72,206.108,1:14.390,8657.643,0 days 02:24:17.643000,120.24504166666668
1111,848,3,4,8,8.0,4.0,1,Finished,72,205.892,1:14.468,8659.566,0 days 02:24:19.566000,120.27175
1111,857,1,8,9,9.0,2.0,1,Finished,72,206.36,1:14.299,8660.991,0 days 02:24:20.991000,120.29154166666666
1111,839,214,16,10,10.0,1.0,1,Finished,72,205.61,1:14.570,8662.757,0 days 02:24:22.757000,120.31606944444444
1111,840,117,11,11,11.0,0.0,1,Finished,72,203.966,1:15.171,8664.498,0 days 02:24:24.498000,120.34025
1111,807,210,14,12,12.0,0.0,1,Finished,72,205.881,1:14.472,8665.251,0 days 02:24:25.251000,120.35070833333332
1111,859,213,19,13,13.0,0.0,1,Finished,72,204.923,1:14.820,8670.558,0 days 02:24:30.558000,120.42441666666669
1111,822,51,18,14,14.0,0.0,1,Finished,72,205.258,1:14.698,8671.799,0 days 02:24:31.799000,120.4416527777778
1111,852,213,17,15,15.0,0.0,1,Finished,72,201.072,1:16.253,8669.304,0 days 02:24:29.304000,120.407
1111,825,210,0,16,16.0,0.0,1,Finished,72,203.107,1:15.489,8670.821,0 days 02:24:30.821000,120.42806944444445
1111,847,131,3,17,17.0,0.0,1,Finished,72,204.094,1:15.124,8700.165,0 days 02:25:00.165000,120.835625
1111,855,51,15,18,,0.0,3,Accident,62,203.301,1:15.417,8185.714,0 days 02:16:25.714000,84.21516129032258
1111,844,6,9,19,,0.0,140,Undertray,41,198.408,1:17.277,12452.599,0 days 03:27:32.599000,87.34987804878048
1111,858,3,10,20,,0.0,3,Accident,14,198.095,1:17.399,18687.981,0 days 05:11:27.981000,93.03057142857143
1112,830,9,2,1,1.0,25.0,1,Finished,51,244.659,1:25.240,4421.143,0 days 01:13:41.143000,86.68907843137255
1112,815,9,5,2,2.0,18.0,1,Finished,51,243.853,1:25.522,4427.207,0 days 01:13:47.207000,86.80798039215686
1112,832,6,1,3,3.0,15.0,1,Finished,51,243.912,1:25.501,4432.336,0 days 01:13:52.336000,86.90854901960785
1112,844,6,3,4,4.0,12.0,1,Finished,51,243.687,1:25.580,4432.52,0 days 01:13:52.520000,86.9121568627451
1112,847,131,4,5,5.0,10.0,1,Finished,51,242.929,1:25.847,4439.171,0 days 01:13:59.171000,87.04256862745099
1112,1,131,8,6,6.0,8.0,1,Finished,51,243.682,1:25.582,4458.822,0 days 01:14:18.822000,87.42788235294118
1112,848,3,6,7,7.0,6.0,1,Finished,51,241.405,1:26.389,4466.249,0 days 01:14:26.249000,87.57350980392157
1112,846,1,9,8,8.0,4.0,1,Finished,51,242.092,1:26.144,4466.592,0 days 01:14:26.592000,87.58023529411764
1112,4,117,10,9,9.0,2.0,1,Finished,51,242.201,1:26.105,4467.437,0 days 01:14:27.437000,87.59680392156862
1112,822,51,14,10,10.0,1.0,1,Finished,51,242.531,1:25.988,4485.199,0 days 01:14:45.199000,87.94507843137254
1112,859,213,12,11,11.0,0.0,1,Finished,51,242.944,1:25.842,4491.781,0 days 01:14:51.781000,88.07413725490196
1112,857,1,7,12,12.0,0.0,1,Finished,51,245.142,1:25.072,4489.217,0 days 01:14:49.217000,88.02386274509803
1112,858,3,15,13,13.0,0.0,1,Finished,51,240.152,1:26.840,4494.7,0 days 01:14:54.700000,88.1313725490196
1112,855,51,16,14,14.0,0.0,1,Finished,51,242.545,1:25.983,4501.307,0 days 01:15:01.307000,88.26092156862745
1112,842,214,17,15,15.0,0.0,1,Finished,51,243.181,1:25.758,4503.653,0 days 01:15:03.653000,88.30692156862746
1112,840,117,20,16,16.0,0.0,1,Finished,51,240.77,1:26.617,4508.409,0 days 01:15:08.409000,88.40017647058824
1112,807,210,13,17,17.0,0.0,11,+1 Lap,50,242.796,1:25.894,4872.637,0 days 01:21:12.637000,88.46472
1112,825,210,19,18,18.0,0.0,11,+1 Lap,50,241.716,1:26.278,4884.238,0 days 01:21:24.238000,88.67533999999999
1112,839,214,18,19,,0.0,38,Steering,39,239.812,1:26.963,6407.323,0 days 01:46:47.323000,89.10197435897436
1112,852,213,11,20,,0.0,5,Engine,0,,,,NaT,
1113,832,6,1,1,1.0,25.0,1,Finished,62,182.089,1:37.666,6397.418,0 days 01:46:37.418000,103.18416129032258
1113,846,1,4,2,2.0,18.0,1,Finished,62,181.384,1:38.046,6398.23,0 days 01:46:38.230000,103.19725806451612
1113,1,131,5,3,3.0,16.0,1,Finished,62,185.507,1:35.867,6398.687,0 days 01:46:38.687000,103.20462903225808
1113,844,6,3,4,4.0,12.0,1,Finished,62,180.961,1:38.275,6418.595,0 days 01:46:58.595000,103.52572580645162
1113,830,9,11,5,5.0,10.0,1,Finished,62,184.147,1:36.575,6418.859,0 days 01:46:58.859000,103.52998387096775
1113,842,214,12,6,6.0,8.0,1,Finished,62,180.957,1:38.277,6435.859,0 days 01:47:15.859000,103.80417741935484
1113,857,1,17,7,7.0,6.0,1,Finished,62,180.562,1:38.492,6438.897,0 days 01:47:18.897000,103.85317741935484
1113,815,9,13,8,8.0,4.0,1,Finished,62,183.136,1:37.108,6451.952,0 days 01:47:31.952000,104.06374193548388
1113,859,213,10,9,9.0,2.0,1,Finished,62,179.585,1:39.028,6463.336,0 days 01:47:43.336000,104.24735483870968
1113,825,210,6,10,10.0,1.0,1,Finished,62,181.271,1:38.107,6469.534,0 days 01:47:49.534000,104.34732258064516
1113,848,3,14,11,11.0,0.0,1,Finished,62,182.696,1:37.342,6470.835,0 days 01:47:50.835000,104.36830645161292
1113,855,51,0,12,12.0,0.0,1,Finished,62,179.064,1:39.316,6481.067,0 days 01:48:01.067000,104.53333870967742
1113,807,210,9,13,13.0,0.0,1,Finished,62,177.977,1:39.923,6483.619,0 days 01:48:03.619000,104.5745
1113,858,3,18,14,14.0,0.0,1,Finished,62,180.491,1:38.531,6484.307,0 days 01:48:04.307000,104.58559677419356
1113,4,117,7,15,15.0,0.0,1,Finished,62,184.374,1:36.456,6485.021,0 days 01:48:05.021000,104.5971129032258
1113,847,131,2,16,16.0,0.0,3,Accident,61,184.724,1:36.273,6914.369,0 days 01:55:14.369000,103.26118032786884
1113,822,51,16,17,,0.0,39,Technical,51,181.33,1:38.075,9027.946,0 days 02:30:27.946000,105.51596078431372
1113,839,214,8,18,,0.0,6,Gearbox,42,177.964,1:39.930,10680.943,0 days 02:58:00.943000,104.40804761904762
1113,852,213,15,19,,0.0,4,Collision,0,,,,NaT,
1113,840,117,0,20,,0.0,54,Withdrew,0,,,,NaT,
1114,830,9,1,1,1.0,26.0,1,Finished,53,221.963,1:34.183,5458.421,0 days 01:30:58.421000,102.98907547169811
1114,846,1,3,2,2.0,18.0,1,Finished,53,219.484,1:35.247,5477.808,0 days 01:31:17.808000,103.3548679245283
1114,857,1,2,3,3.0,15.0,1,Finished,53,217.021,1:36.328,5494.915,0 days 01:31:34.915000,103.67764150943395
1114,844,6,4,4,4.0,12.0,1,Finished,53,216.944,1:36.362,5502.419,0 days 01:31:42.419000,103.81922641509432
1114,1,131,7,5,5.0,10.0,1,Finished,53,218.648,1:35.611,5507.797,0 days 01:31:47.797000,103.92069811320754
1114,832,6,6,6,6.0,8.0,1,Finished,53,217.339,1:36.187,5508.642,0 days 01:31:48.642000,103.93664150943395
1114,847,131,8,7,7.0,6.0,1,Finished,53,214.076,1:37.653,5516.08,0 days 01:31:56.080000,104.07698113207547
1114,4,117,10,8,8.0,4.0,1,Finished,53,215.067,1:37.203,5533.146,0 days 01:32:13.146000,104.39898113207546
1114,839,214,14,9,9.0,2.0,1,Finished,53,214.636,1:37.398,5538.099,0 days 01:32:18.099000,104.49243396226416
1114,842,214,12,10,10.0,1.0,1,Finished,53,216.924,1:36.371,5541.576,0 days 01:32:21.576000,104.55803773584906
1114,859,213,11,11,11.0,0.0,11,+1 Lap,52,212.738,1:38.267,6011.862,0 days 01:40:11.862000,105.02903846153846
