RACEID,DRIVERID,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
192,75,,0 days 00:04:26.993000,00:04:26.993000
193,30,1.0,0 days 01:48:36.175000,01:48:36.175000
193,57,2.0,0 days 01:48:59.074000,01:48:59.074000
193,56,3.0,0 days 01:49:33.920000,01:49:33.920000
193,25,4.0,0 days 01:49:44.310000,01:49:44.310000
193,55,5.0,0 days 01:49:54.461000,01:49:54.461000
193,14,6.0,0 days 01:49:55.926000,01:49:55.926000
193,21,7.0,0 days 01:50:04.613000,01:50:04.613000
193,71,8.0,0 days 01:49:17.761000,01:49:17.761000
193,49,9.0,0 days 01:49:43.773000,01:49:43.773000
193,22,10.0,0 days 01:49:03.354000,01:49:03.354000
193,15,11.0,0 days 01:49:18.378000,01:49:18.378000
193,68,12.0,0 days 01:50:15.942000,01:50:15.942000
193,75,13.0,0 days 01:49:18.218000,01:49:18.218000
193,73,14.0,0 days 01:48:49.539000,01:48:49.539000
193,44,15.0,0 days 01:39:39.862000,01:39:39.862000
193,23,,0 days 00:35:09.857000,00:35:09.857000
193,35,,0 days 01:19:19.278000,01:19:19.278000
193,63,,0 days 00:28:26.657000,00:28:26.657000
193,64,,0 days 00:20:38.034000,00:20:38.034000
193,65,,0 days 01:10:33.043000,01:10:33.043000
193,74,,0 days 01:39:23.997000,01:39:23.997000
193,76,,0 days 00:27:08.562000,00:27:08.562000
194,14,1.0,0 days 01:34:24.593000,01:34:24.593000
194,30,2.0,0 days 01:34:29.147000,01:34:29.147000
194,56,3.0,0 days 01:35:16.369000,01:35:16.369000
194,35,4.0,0 days 01:35:19.183000,01:35:19.183000
194,49,5.0,0 days 01:35:42.070000,01:35:42.070000
194,55,6.0,0 days 01:34:30.693000,01:34:30.693000
194,23,7.0,0 days 01:34:34.790000,01:34:34.790000
194,74,8.0,0 days 01:35:48.286000,01:35:48.286000
194,63,9.0,0 days 01:35:55.866000,01:35:55.866000
194,71,10.0,0 days 01:29:29.924000,01:29:29.924000
194,44,11.0,0 days 01:27:03.371000,01:27:03.371000
194,15,,0 days 00:53:38.092000,00:53:38.092000
194,21,,0 days 00:26:21.139000,00:26:21.139000
194,25,,0 days 00:27:54.348000,00:27:54.348000
194,57,,0 days 00:26:12.032000,00:26:12.032000
194,64,,0 days 00:28:48.936000,00:28:48.936000
194,65,,0 days 00:18:58.235000,00:18:58.235000
194,68,,0 days 01:03:17.021000,01:03:17.021000
194,73,,0 days 01:17:46.663000,01:17:46.663000
194,75,,0 days 00:43:33.919000,00:43:33.919000
194,76,,0 days 00:13:44.893000,00:13:44.893000
195,57,1.0,0 days 01:33:37.622000,01:33:37.622000
195,14,2.0,0 days 01:33:47.061000,01:33:47.061000
195,30,3.0,0 days 01:34:24.716000,01:34:24.716000
195,25,4.0,0 days 01:34:40.160000,01:34:40.160000
195,22,5.0,0 days 01:33:54.435000,01:33:54.435000
195,35,6.0,0 days 01:33:55.147000,01:33:55.147000
195,65,7.0,0 days 01:33:58.148000,01:33:58.148000
195,49,8.0,0 days 01:33:42.554000,01:33:42.554000
195,15,9.0,0 days 01:33:46.889000,01:33:46.889000
195,55,10.0,0 days 01:33:47.986000,01:33:47.986000
195,23,11.0,0 days 01:33:49.658000,01:33:49.658000
195,76,12.0,0 days 01:34:01.003000,01:34:01.003000
195,68,13.0,0 days 01:34:37.621000,01:34:37.621000
195,75,14.0,0 days 01:34:41.328000,01:34:41.328000
195,74,15.0,0 days 01:34:42.163000,01:34:42.163000
195,44,16.0,0 days 01:28:29.203000,01:28:29.203000
195,21,,0 days 00:40:46.622000,00:40:46.622000
195,56,,0 days 00:40:46.348000,00:40:46.348000
195,63,,0 days 00:31:07.886000,00:31:07.886000
195,64,,0 days 00:31:09.238000,00:31:09.238000
195,71,,0 days 01:08:02.213000,01:08:02.213000
196,57,1.0,0 days 01:51:23.595000,01:51:23.595000
196,21,2.0,0 days 01:51:35.070000,01:51:35.070000
196,56,3.0,0 days 01:52:04.973000,01:52:04.973000
196,63,4.0,0 days 01:52:23.958000,01:52:23.958000
196,35,5.0,0 days 01:51:58.811000,01:51:58.811000
196,64,6.0,0 days 01:52:06.752000,01:52:06.752000
196,65,7.0,0 days 01:52:36.186000,01:52:36.186000
196,71,8.0,0 days 01:51:47.514000,01:51:47.514000
196,75,9.0,0 days 01:51:48.486000,01:51:48.486000
196,30,10.0,0 days 01:52:16.790000,01:52:16.790000
196,68,11.0,0 days 01:52:31.704000,01:52:31.704000
196,55,12.0,0 days 01:44:13.826000,01:44:13.826000
196,14,,0 days 00:24:02.427000,00:24:02.427000
196,15,,0 days 01:22:53.228000,01:22:53.228000
196,22,,0 days 00:16:26.313000,00:16:26.313000
196,23,,0 days 01:05:23.379000,01:05:23.379000
196,25,,0 days 01:00:20.557000,01:00:20.557000
196,44,,0 days 01:12:51.172000,01:12:51.172000
196,49,,0 days 00:13:12.462000,00:13:12.462000
196,76,,0 days 00:44:05.573000,00:44:05.573000
197,30,1.0,0 days 01:40:57.356000,01:40:57.356000
197,21,2.0,0 days 01:41:14.018000,01:41:14.018000
197,56,3.0,0 days 01:41:57.414000,01:41:57.414000
197,25,4.0,0 days 01:42:00.588000,01:42:00.588000
197,22,5.0,0 days 01:42:18.868000,01:42:18.868000
197,76,6.0,0 days 01:41:26.708000,01:41:26.708000
197,75,7.0,0 days 01:41:27.937000,01:41:27.937000
197,73,8.0,0 days 01:42:17.371000,01:42:17.371000
197,64,9.0,0 days 01:42:19.362000,01:42:19.362000
197,35,10.0,0 days 01:41:14.604000,01:41:14.604000
197,14,,0 days 00:29:40.663000,00:29:40.663000
197,44,,0 days 01:00:17.697000,01:00:17.697000
197,49,,0 days 00:32:41.493000,00:32:41.493000
197,63,,0 days 00:29:52.095000,00:29:52.095000
197,65,,0 days 00:29:50.600000,00:29:50.600000
197,71,,0 days 01:09:22.007000,01:09:22.007000
197,74,,0 days 01:21:24.934000,01:21:24.934000
198,30,1.0,0 days 01:34:45.027000,01:34:45.027000
198,56,2.0,0 days 01:35:04.602000,01:35:04.602000
198,57,3.0,0 days 01:35:04.774000,01:35:04.774000
198,35,4.0,0 days 01:35:51.992000,01:35:51.992000
198,25,5.0,0 days 01:34:47.516000,01:34:47.516000
198,14,6.0,0 days 01:34:52.417000,01:34:52.417000
198,55,7.0,0 days 01:34:54.331000,01:34:54.331000
198,65,8.0,0 days 01:35:37.416000,01:35:37.416000
198,21,9.0,0 days 01:35:53.090000,01:35:53.090000
198,22,10.0,0 days 01:34:46.885000,01:34:46.885000
198,44,11.0,0 days 01:35:02.914000,01:35:02.914000
198,50,12.0,0 days 01:35:21.801000,01:35:21.801000
198,63,13.0,0 days 01:35:43.316000,01:35:43.316000
198,64,14.0,0 days 01:36:03.195000,01:36:03.195000
198,49,15.0,0 days 01:32:26.743000,01:32:26.743000
198,23,16.0,0 days 01:35:42.687000,01:35:42.687000
198,75,17.0,0 days 01:30:51.170000,01:30:51.170000
198,15,,0 days 01:16:45.721000,01:16:45.721000
198,68,,0 days 01:23:18.382000,01:23:18.382000
198,71,,0 days 00:26:24.891000,00:26:24.891000
198,73,,0 days 00:22:20.163000,00:22:20.163000
198,74,,0 days 00:58:04.973000,00:58:04.973000
199,30,1.0,0 days 01:47:02.451000,01:47:02.451000
199,57,2.0,0 days 01:47:24.916000,01:47:24.916000
199,56,3.0,0 days 01:47:31.650000,01:47:31.650000
199,25,4.0,0 days 01:47:29.403000,01:47:29.403000
199,21,5.0,0 days 01:47:30.547000,01:47:30.547000
199,23,6.0,0 days 01:47:54.076000,01:47:54.076000
199,35,7.0,0 days 01:48:20.880000,01:48:20.880000
199,75,8.0,0 days 01:48:26.358000,01:48:26.358000
199,68,9.0,0 days 01:47:37.747000,01:47:37.747000
199,14,,0 days 01:01:28.656000,01:01:28.656000
199,15,,0 days 01:06:43.599000,01:06:43.599000
199,22,,0 days 01:09:16.023000,01:09:16.023000
199,44,,0 days 01:10:33.466000,01:10:33.466000
199,49,,0 days 00:24:45.120000,00:24:45.120000
199,50,,0 days 01:07:12.723000,01:07:12.723000
199,55,,0 days 01:35:59.605000,01:35:59.605000
199,63,,0 days 00:46:30.462000,00:46:30.462000
199,64,,0 days 01:25:38.681000,01:25:38.681000
199,65,,0 days 00:46:13.116000,00:46:13.116000
199,71,,0 days 00:21:29.968000,00:21:29.968000
199,73,,0 days 00:52:23.776000,00:52:23.776000
199,74,,0 days 00:52:24.179000,00:52:24.179000
200,57,1.0,0 days 01:30:44.086000,01:30:44.086000
200,14,2.0,0 days 01:30:49.375000,01:30:49.375000
200,30,3.0,0 days 01:31:23.179000,01:31:23.179000
200,56,4.0,0 days 01:31:28.063000,01:31:28.063000
200,23,5.0,0 days 01:31:34.741000,01:31:34.741000
200,35,6.0,0 days 01:31:37.289000,01:31:37.289000
200,71,7.0,0 days 01:31:57.710000,01:31:57.710000
200,65,8.0,0 days 01:30:56.889000,01:30:56.889000
200,25,9.0,0 days 01:30:58.611000,01:30:58.611000
200,15,10.0,0 days 01:31:33.537000,01:31:33.537000
200,75,11.0,0 days 01:31:44.313000,01:31:44.313000
200,73,12.0,0 days 01:33:28.194000,01:33:28.194000
200,21,,0 days 00:28:01.035000,00:28:01.035000
200,22,,0 days 00:11:59.241000,00:11:59.241000
200,49,,0 days 00:22:05.064000,00:22:05.064000
200,50,,0 days 01:07:38.060000,01:07:38.060000
200,55,,0 days 00:28:22.228000,00:28:22.228000
200,63,,0 days 00:01:57.393000,00:01:57.393000
200,64,,0 days 00:05:37.442000,00:05:37.442000
200,74,,0 days 00:40:49.014000,00:40:49.014000
201,57,1.0,0 days 01:20:47.984000,01:20:47.984000
201,14,2.0,0 days 01:20:48.411000,01:20:48.411000
201,35,3.0,0 days 01:20:50.562000,01:20:50.562000
201,71,4.0,0 days 01:20:55.170000,01:20:55.170000
201,30,5.0,0 days 01:21:00.598000,01:21:00.598000
201,23,6.0,0 days 01:21:17.723000,01:21:17.723000
201,21,7.0,0 days 01:21:19.011000,01:21:19.011000
201,56,8.0,0 days 01:21:19.634000,01:21:19.634000
201,49,9.0,0 days 01:21:20.769000,01:21:20.769000
201,55,10.0,0 days 01:21:36.356000,01:21:36.356000
201,25,11.0,0 days 01:21:45.979000,01:21:45.979000
201,15,12.0,0 days 01:20:53.715000,01:20:53.715000
201,68,13.0,0 days 01:21:07.370000,01:21:07.370000
201,63,14.0,0 days 01:21:13.441000,01:21:13.441000
201,44,15.0,0 days 01:21:52.283000,01:21:52.283000
201,74,16.0,0 days 01:22:35.460000,01:22:35.460000
201,22,,0 days 00:49:20.168000,00:49:20.168000
201,50,,0 days 00:44:26.464000,00:44:26.464000
201,64,,0 days 00:03:54.335000,00:03:54.335000
201,65,,0 days 01:07:17.880000,01:07:17.880000
201,75,,0 days 01:06:43.450000,01:06:43.450000
202,30,1.0,0 days 01:45:25.551000,01:45:25.551000
202,14,2.0,0 days 01:45:34.984000,01:45:34.984000
202,35,3.0,0 days 01:46:09.995000,01:46:09.995000
202,71,4.0,0 days 01:46:20.626000,01:46:20.626000
202,49,5.0,0 days 01:46:22.061000,01:46:22.061000
202,57,6.0,0 days 01:45:29.933000,01:45:29.933000
202,55,7.0,0 days 01:45:41.962000,01:45:41.962000
202,21,8.0,0 days 01:45:56.358000,01:45:56.358000
202,23,9.0,0 days 01:46:15.312000,01:46:15.312000
202,65,10.0,0 days 01:46:20.060000,01:46:20.060000
202,64,11.0,0 days 01:45:27.273000,01:45:27.273000
202,44,12.0,0 days 01:45:30,01:45:30
202,50,13.0,0 days 01:45:53.910000,01:45:53.910000
202,68,14.0,0 days 01:46:08.142000,01:46:08.142000
202,75,15.0,0 days 01:47:45.728000,01:47:45.728000
202,15,,0 days 00:40:01.185000,00:40:01.185000
202,22,,0 days 01:17:28.444000,01:17:28.444000
202,25,,0 days 01:36:02.909000,01:36:02.909000
202,56,,0 days 00:18:00.643000,00:18:00.643000
202,63,,0 days 00:25:31.541000,00:25:31.541000
202,74,,0 days 00:18:58.429000,00:18:58.429000
203,71,1.0,0 days 01:43:47.408000,01:43:47.408000
203,23,2.0,0 days 01:43:48.340000,01:43:48.340000
203,55,3.0,0 days 01:43:54.648000,01:43:54.648000
203,49,4.0,0 days 01:44:19.650000,01:44:19.650000
203,64,5.0,0 days 01:44:39.090000,01:44:39.090000
203,15,6.0,0 days 01:44:42.231000,01:44:42.231000
203,14,7.0,0 days 01:43:51.213000,01:43:51.213000
203,75,8.0,0 days 01:46:01.070000,01:46:01.070000
203,21,,0 days 00:59:31.342000,00:59:31.342000
203,30,,0 days 00:56:11.595000,00:56:11.595000
203,35,,0 days 00:36:16.017000,00:36:16.017000
203,50,,0 days 00:19:05.479000,00:19:05.479000
203,56,,0 days 00:57:15.919000,00:57:15.919000
203,68,,0 days 00:23:32.438000,00:23:32.438000
203,74,,0 days 00:42:14.352000,00:42:14.352000
204,30,1.0,0 days 01:17:09.672000,01:17:09.672000
204,56,2.0,0 days 01:17:47.649000,01:17:47.649000
204,23,3.0,0 days 01:17:50.824000,01:17:50.824000
204,57,4.0,0 days 01:18:05.343000,01:18:05.343000
204,55,5.0,0 days 01:18:11.544000,01:18:11.544000
204,71,6.0,0 days 01:18:16.360000,01:18:16.360000
204,49,7.0,0 days 01:17:11.164000,01:17:11.164000
204,21,8.0,0 days 01:17:11.752000,01:17:11.752000
204,68,9.0,0 days 01:18:15.640000,01:18:15.640000
204,22,10.0,0 days 01:18:22.050000,01:18:22.050000
204,74,11.0,0 days 01:17:59.838000,01:17:59.838000
204,73,12.0,0 days 01:18:12.566000,01:18:12.566000
204,15,13.0,0 days 01:17:27.398000,01:17:27.398000
204,14,,0 days 00:23:14.090000,00:23:14.090000
204,25,,0 days 00:35:38.250000,00:35:38.250000
204,35,,0 days 00:54:31.078000,00:54:31.078000
204,44,,0 days 00:29:56.016000,00:29:56.016000
204,50,,0 days 00:59:04.172000,00:59:04.172000
204,63,,0 days 00:48:03.374000,00:48:03.374000
204,64,,0 days 00:15:14.953000,00:15:14.953000
204,65,,0 days 00:18:08.824000,00:18:08.824000
204,75,,0 days 00:19:52.337000,00:19:52.337000
205,57,1.0,0 days 01:32:14.789000,01:32:14.789000
205,30,2.0,0 days 01:32:17.001000,01:32:17.001000
205,14,3.0,0 days 01:32:48.953000,01:32:48.953000
205,56,4.0,0 days 01:33:12.972000,01:33:12.972000
205,49,5.0,0 days 01:33:15.037000,01:33:15.037000
205,21,6.0,0 days 01:33:16.149000,01:33:16.149000
205,25,7.0,0 days 01:33:19.579000,01:33:19.579000
205,35,8.0,0 days 01:32:20.753000,01:32:20.753000
205,71,9.0,0 days 01:32:22.991000,01:32:22.991000
205,55,10.0,0 days 01:32:29.425000,01:32:29.425000
205,22,11.0,0 days 01:32:28.610000,01:32:28.610000
205,44,12.0,0 days 01:32:29.872000,01:32:29.872000
205,50,13.0,0 days 01:32:52.806000,01:32:52.806000
205,63,14.0,0 days 01:32:53.414000,01:32:53.414000
205,75,15.0,0 days 01:32:56.590000,01:32:56.590000
205,68,16.0,0 days 01:32:57.269000,01:32:57.269000
205,15,,0 days 00:08:44.955000,00:08:44.955000
205,23,,0 days 01:15:58.956000,01:15:58.956000
205,64,,0 days 00:08:45.420000,00:08:45.420000
205,65,,0 days 00:52:02.309000,00:52:02.309000
205,73,,0 days 00:52:09.833000,00:52:09.833000
205,74,,0 days 01:32:50.968000,01:32:50.968000
206,57,1.0,0 days 01:27:22.536000,01:27:22.536000
206,56,2.0,0 days 01:27:29.027000,01:27:29.027000
206,14,3.0,0 days 01:27:50.198000,01:27:50.198000
206,71,4.0,0 days 01:28:36.027000,01:28:36.027000
206,49,5.0,0 days 01:28:36.393000,01:28:36.393000
206,35,6.0,0 days 01:28:38.403000,01:28:38.403000
206,55,7.0,0 days 01:28:58.589000,01:28:58.589000
206,21,8.0,0 days 01:29:03.837000,01:29:03.837000
206,25,9.0,0 days 01:27:37.673000,01:27:37.673000
206,65,10.0,0 days 01:27:43.036000,01:27:43.036000
206,44,11.0,0 days 01:28:20.327000,01:28:20.327000
206,15,12.0,0 days 01:25:12.668000,01:25:12.668000
206,22,,0 days 00:45:01.384000,00:45:01.384000
206,23,,0 days 00:22:35.462000,00:22:35.462000
206,30,,0 days 00:53:17.744000,00:53:17.744000
206,50,,0 days 00:38:02.010000,00:38:02.010000
206,63,,0 days 00:24:49.644000,00:24:49.644000
206,64,,0 days 00:03:42.998000,00:03:42.998000
206,68,,0 days 00:50:26.269000,00:50:26.269000
206,74,,0 days 00:50:47.171000,00:50:47.171000
206,75,,0 days 01:11:40.268000,01:11:40.268000
207,14,1.0,0 days 01:30:28.718000,01:30:28.718000
207,30,2.0,0 days 01:30:48.764000,01:30:48.764000
207,57,3.0,0 days 01:30:50.895000,01:30:50.895000
207,77,4.0,0 days 01:30:51.559000,01:30:51.559000
207,44,5.0,0 days 01:31:29.026000,01:31:29.026000
207,78,6.0,0 days 01:32:04.758000,01:32:04.758000
207,75,7.0,0 days 01:31:11.547000,01:31:11.547000
207,49,8.0,0 days 01:25:48.479000,01:25:48.479000
207,15,9.0,0 days 01:30:33.432000,01:30:33.432000
207,64,10.0,0 days 01:31:11.072000,01:31:11.072000
207,21,,0 days 00:22:27.560000,00:22:27.560000
207,22,,0 days 01:18:30.373000,01:18:30.373000
207,23,,0 days 00:01:48.323000,00:01:48.323000
207,50,,0 days 00:03:28.963000,00:03:28.963000
207,55,,0 days 00:53:18.143000,00:53:18.143000
207,63,,0 days 01:13:10.458000,01:13:10.458000
207,76,,0 days 00:58:58.955000,00:58:58.955000
207,79,,0 days 00:52:01.318000,00:52:01.318000
208,35,1.0,0 days 01:36:06.990000,01:36:06.990000
208,77,2.0,0 days 01:36:11.180000,01:36:11.180000
208,44,3.0,0 days 01:36:22.860000,01:36:22.860000
208,57,4.0,0 days 01:36:40.023000,01:36:40.023000
208,30,5.0,0 days 01:36:40.721000,01:36:40.721000
208,55,6.0,0 days 01:36:41.010000,01:36:41.010000
208,65,7.0,0 days 01:36:57.902000,01:36:57.902000
208,21,8.0,0 days 01:37:07.629000,01:37:07.629000
208,49,9.0,0 days 01:37:22.392000,01:37:22.392000
208,14,10.0,0 days 01:36:10.800000,01:36:10.800000
208,78,11.0,0 days 01:36:17.642000,01:36:17.642000
208,15,12.0,0 days 01:36:54.101000,01:36:54.101000
208,63,13.0,0 days 01:37:20.538000,01:37:20.538000
208,75,14.0,0 days 01:37:25.224000,01:37:25.224000
208,50,15.0,0 days 01:36:15.893000,01:36:15.893000
208,56,16.0,0 days 01:36:20.559000,01:36:20.559000
208,71,17.0,0 days 01:32:35.466000,01:32:35.466000
208,79,18.0,0 days 01:36:17.303000,01:36:17.303000
208,22,,0 days 00:22:00.575000,00:22:00.575000
208,23,,0 days 01:10:45.935000,01:10:45.935000
208,64,,0 days 00:20:32.682000,00:20:32.682000
209,35,1.0,0 days 01:52:01.715000,01:52:01.715000
209,56,2.0,0 days 01:52:02.694000,01:52:02.694000
209,23,3.0,0 days 01:52:13.804000,01:52:13.804000
209,65,4.0,0 days 01:52:31.634000,01:52:31.634000
209,57,5.0,0 days 01:52:32.066000,01:52:32.066000
209,77,6.0,0 days 01:52:33.108000,01:52:33.108000
209,55,7.0,0 days 01:52:48.074000,01:52:48.074000
209,63,8.0,0 days 01:52:58.521000,01:52:58.521000
209,15,9.0,0 days 01:53:28.445000,01:53:28.445000
209,76,10.0,0 days 01:44:55.399000,01:44:55.399000
209,21,,0 days 00:39:46.078000,00:39:46.078000
209,22,,0 days 00:40:34.779000,00:40:34.779000
209,44,,0 days 00:30:27.229000,00:30:27.229000
209,49,,0 days 00:10:53.557000,00:10:53.557000
209,50,,0 days 01:09:15.383000,01:09:15.383000
209,64,,0 days 01:21:23.623000,01:21:23.623000
209,71,,0 days 00:54:10.632000,00:54:10.632000
209,75,,0 days 01:19:48.533000,01:19:48.533000
209,78,,0 days 01:41:51.034000,01:41:51.034000
209,79,,0 days 01:01:05.873000,01:01:05.873000
210,49,1.0,0 days 01:31:00.673000,01:31:00.673000
210,30,2.0,0 days 01:31:01.910000,01:31:01.910000
210,56,3.0,0 days 01:32:19.016000,01:32:19.016000
210,21,4.0,0 days 01:32:24.061000,01:32:24.061000
210,55,5.0,0 days 01:31:18.063000,01:31:18.063000
210,57,6.0,0 days 01:31:18.536000,01:31:18.536000
210,78,7.0,0 days 01:31:39.396000,01:31:39.396000
210,44,8.0,0 days 01:31:56.734000,01:31:56.734000
210,63,9.0,0 days 01:31:05.134000,01:31:05.134000
210,50,10.0,0 days 01:31:11.741000,01:31:11.741000
210,79,11.0,0 days 01:31:53.912000,01:31:53.912000
210,14,,0 days 00:56:51.618000,00:56:51.618000
210,22,,0 days 00:48:13.728000,00:48:13.728000
210,23,,0 days 00:25:31.006000,00:25:31.006000
210,35,,0 days 00:59:26.559000,00:59:26.559000
210,64,,0 days 01:20:46.601000,01:20:46.601000
210,65,,0 days 00:27:01.098000,00:27:01.098000
210,71,,0 days 00:17:21.013000,00:17:21.013000
210,75,,0 days 00:17:20.684000,00:17:20.684000
210,76,,0 days 00:03:27.629000,00:03:27.629000
210,77,,0 days 00:06:39.425000,00:06:39.425000
211,30,1.0,0 days 02:00:05.654000,02:00:05.654000
211,22,2.0,0 days 02:00:58.960000,02:00:58.960000
211,56,3.0,0 days 02:01:27.762000,02:01:27.762000
211,44,4.0,0 days 02:01:50.056000,02:01:50.056000
211,63,5.0,0 days 02:00:18.245000,02:00:18.245000
211,21,6.0,0 days 02:00:25.206000,02:00:25.206000
211,76,7.0,0 days 02:01:52.517000,02:01:52.517000
211,50,8.0,0 days 02:00:20.197000,02:00:20.197000
211,77,9.0,0 days 02:00:44.161000,02:00:44.161000
211,79,10.0,0 days 02:01:49.612000,02:01:49.612000
211,14,,0 days 00:02:11.201000,00:02:11.201000
211,15,,0 days 00:14:52.676000,00:14:52.676000
211,23,,0 days 00:19:40.756000,00:19:40.756000
211,35,,0 days 00:32:45.509000,00:32:45.509000
211,49,,0 days 01:18:05.457000,01:18:05.457000
211,55,,0 days 00:31:58.092000,00:31:58.092000
211,57,,0 days 00:02:15.786000,00:02:15.786000
211,65,,0 days 00:17:53.876000,00:17:53.876000
211,71,,0 days 00:02:17.648000,00:02:17.648000
211,75,,0 days 01:12:25.302000,01:12:25.302000
211,78,,0 days 00:52:34.058000,00:52:34.058000
212,35,1.0,0 days 01:30:35.896000,01:30:35.896000
212,44,2.0,0 days 01:30:41.700000,01:30:41.700000
212,55,3.0,0 days 01:30:48.430000,01:30:48.430000
212,30,4.0,0 days 01:30:53.875000,01:30:53.875000
212,65,5.0,0 days 01:31:03.882000,01:31:03.882000
212,14,6.0,0 days 01:31:05.640000,01:31:05.640000
212,57,7.0,0 days 01:31:24.681000,01:31:24.681000
212,49,8.0,0 days 01:31:40.035000,01:31:40.035000
212,21,9.0,0 days 01:31:40.663000,01:31:40.663000
212,77,10.0,0 days 01:31:41.566000,01:31:41.566000
212,50,11.0,0 days 01:31:03.478000,01:31:03.478000
212,56,12.0,0 days 01:31:25.313000,01:31:25.313000
212,76,13.0,0 days 01:31:58.723000,01:31:58.723000
212,81,14.0,0 days 01:30:50.087000,01:30:50.087000
212,15,15.0,0 days 01:30:59.358000,01:30:59.358000
212,22,,0 days 00:53:23.962000,00:53:23.962000
212,23,,0 days 01:12:23.767000,01:12:23.767000
212,63,,0 days 00:51:33.456000,00:51:33.456000
212,64,,0 days 01:16:48.173000,01:16:48.173000
212,71,,0 days 00:24:24.130000,00:24:24.130000
212,75,,0 days 00:49:23.758000,00:49:23.758000
212,79,,0 days 00:16:23.606000,00:16:23.606000
213,30,1.0,0 days 01:17:40.646000,01:17:40.646000
213,55,2.0,0 days 01:17:43.211000,01:17:43.211000
213,21,3.0,0 days 01:17:43.865000,01:17:43.865000
213,49,4.0,0 days 01:17:44.414000,01:17:44.414000
213,65,5.0,0 days 01:17:45.362000,01:17:45.362000
213,75,6.0,0 days 01:18:17.347000,01:18:17.347000
213,14,7.0,0 days 01:18:18.399000,01:18:18.399000
213,64,8.0,0 days 01:17:41.197000,01:17:41.197000
213,71,9.0,0 days 01:17:42.581000,01:17:42.581000
213,81,10.0,0 days 01:17:46.091000,01:17:46.091000
213,44,11.0,0 days 01:13:27.233000,01:13:27.233000
213,15,,0 days 00:47:00.534000,00:47:00.534000
213,22,,0 days 00:49:01.525000,00:49:01.525000
213,23,,0 days 00:21:35.697000,00:21:35.697000
213,25,,0 days 00:50:49.276000,00:50:49.276000
213,35,,0 days 00:01:28.356000,00:01:28.356000
213,50,,0 days 01:00:48.781000,01:00:48.781000
213,63,,0 days 01:06:44.932000,01:06:44.932000
213,79,,0 days 00:07:25.325000,00:07:25.325000
214,30,1.0,0 days 01:38:50.492000,01:38:50.492000
214,49,2.0,0 days 01:39:14.029000,01:39:14.029000
214,56,3.0,0 days 01:40:05.293000,01:40:05.293000
214,35,4.0,0 days 01:40:12.276000,01:40:12.276000
214,55,5.0,0 days 01:40:13.227000,01:40:13.227000
214,23,6.0,0 days 01:40:20.363000,01:40:20.363000
214,14,7.0,0 days 01:38:40.563000,01:38:40.563000
214,65,8.0,0 days 01:39:35.886000,01:39:35.886000
214,21,9.0,0 days 01:40:16.244000,01:40:16.244000
214,15,10.0,0 days 01:39:26.483000,01:39:26.483000
214,79,11.0,0 days 01:40:01.973000,01:40:01.973000
214,71,12.0,0 days 01:39:10.579000,01:39:10.579000
214,22,,0 days 00:49:25.043000,00:49:25.043000
214,25,,0 days 01:21:29.932000,01:21:29.932000
214,50,,0 days 00:20:51.636000,00:20:51.636000
214,57,,0 days 00:24:16.395000,00:24:16.395000
214,58,,0 days 00:07:08.836000,00:07:08.836000
214,63,,0 days 01:24:52.891000,01:24:52.891000
214,64,,0 days 01:21:21.976000,01:21:21.976000
214,75,,0 days 00:09:42.147000,00:09:42.147000
214,76,,0 days 00:45:41.916000,00:45:41.916000
214,82,,0 days 00:57:38.247000,00:57:38.247000
215,35,1.0,0 days 01:28:01.665000,01:28:01.665000
215,55,2.0,0 days 01:28:11.870000,01:28:11.870000
215,25,3.0,0 days 01:28:12.961000,01:28:12.961000
215,14,4.0,0 days 01:28:32.894000,01:28:32.894000
215,23,5.0,0 days 01:28:33.545000,01:28:33.545000
215,71,6.0,0 days 01:29:15.217000,01:29:15.217000
215,21,7.0,0 days 01:28:05.716000,01:28:05.716000
215,15,8.0,0 days 01:28:14.818000,01:28:14.818000
215,82,9.0,0 days 01:28:49.184000,01:28:49.184000
215,58,10.0,0 days 01:29:28.078000,01:29:28.078000
215,75,11.0,0 days 01:26:13.219000,01:26:13.219000
215,22,,0 days 00:56:58.489000,00:56:58.489000
215,30,,0 days 00:57:57.856000,00:57:57.856000
215,50,,0 days 01:09:54.425000,01:09:54.425000
215,56,,0 days 01:06:06.894000,01:06:06.894000
215,57,,0 days 01:17:49.002000,01:17:49.002000
215,63,,0 days 01:07:52.714000,01:07:52.714000
215,64,,0 days 00:45:08.474000,00:45:08.474000
215,65,,0 days 01:05:41.317000,01:05:41.317000
215,76,,0 days 01:16:58.617000,01:16:58.617000
216,77,1.0,0 days 01:20:59.046000,01:20:59.046000
216,30,2.0,0 days 01:21:16.573000,01:21:16.573000
216,57,3.0,0 days 01:21:23.816000,01:21:23.816000
216,15,4.0,0 days 01:21:26.211000,01:21:26.211000
216,23,5.0,0 days 01:21:29.041000,01:21:29.041000
216,55,6.0,0 days 01:21:33.763000,01:21:33.763000
216,75,7.0,0 days 01:22:18.768000,01:22:18.768000
216,71,8.0,0 days 01:21:09.273000,01:21:09.273000
216,82,9.0,0 days 01:21:18.849000,01:21:18.849000
216,50,10.0,0 days 01:22:05.839000,01:22:05.839000
216,21,11.0,0 days 01:12:51.576000,01:12:51.576000
