RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
910,821,15,13,17,0.0,33,174.3,1:30.485,31,Retired,,0 days 00:57:12.140000,00:57:12.140000
910,155,207,17,18,0.0,26,169.791,1:32.888,31,Retired,,0 days 00:43:47.242000,00:43:47.242000
910,815,10,12,19,0.0,23,174.696,1:30.280,3,Accident,,0 days 00:39:40.128000,00:39:40.128000
910,807,10,9,20,0.0,16,155.921,1:41.151,3,Accident,,0 days 00:27:19.745000,00:27:19.745000
910,154,208,14,21,0.0,11,148.352,1:46.312,3,Accident,,0 days 00:18:55.742000,00:18:55.742000
910,828,207,19,22,0.0,8,145.415,1:48.459,3,Accident,,0 days 00:13:07.618000,00:13:07.618000
911,817,9,5,1,25.0,44,223.187,1:52.974,1,Finished,1.0,0 days 01:24:36.556000,01:24:36.556000
911,3,131,1,2,18.0,44,228.161,1:50.511,1,Finished,2.0,0 days 01:24:39.939000,01:24:39.939000
911,822,3,6,3,15.0,44,223.698,1:52.716,1,Finished,3.0,0 days 01:25:04.588000,01:25:04.588000
911,8,6,8,4,12.0,44,221.004,1:54.090,1,Finished,4.0,0 days 01:25:13.371000,01:25:13.371000
911,20,9,3,5,10.0,44,223.229,1:52.953,1,Finished,5.0,0 days 01:25:28.752000,01:25:28.752000
911,18,1,10,6,8.0,44,222.186,1:53.483,1,Finished,6.0,0 days 01:25:31.136000,01:25:31.136000
911,4,6,4,7,6.0,44,221.413,1:53.879,1,Finished,7.0,0 days 01:25:37.718000,01:25:37.718000
911,815,10,13,8,4.0,44,220.151,1:54.532,1,Finished,8.0,0 days 01:25:40.849000,01:25:40.849000
911,826,5,11,9,2.0,44,220.87,1:54.159,1,Finished,9.0,0 days 01:25:41.903000,01:25:41.903000
911,807,10,18,10,1.0,44,221.934,1:53.612,1,Finished,10.0,0 days 01:25:42.253000,01:25:42.253000
911,818,5,12,11,0.0,44,222.592,1:53.276,1,Finished,11.0,0 days 01:25:48.476000,01:25:48.476000
911,825,1,7,12,0.0,44,220.785,1:54.203,1,Finished,12.0,0 days 01:25:30.818000,01:25:30.818000
911,13,3,9,13,0.0,44,224.104,1:52.512,1,Finished,13.0,0 days 01:25:52.531000,01:25:52.531000
911,16,15,14,14,0.0,44,224.301,1:52.413,1,Finished,14.0,0 days 01:25:59.003000,01:25:59.003000
911,821,15,20,15,0.0,44,221.178,1:54.000,1,Finished,15.0,0 days 01:26:07.381000,01:26:07.381000
911,820,206,19,16,0.0,43,218.785,1:55.247,11,+1 Lap,16.0,0 days 01:25:38.307000,01:25:38.307000
911,828,207,22,17,0.0,43,217.553,1:55.900,11,+1 Lap,17.0,0 days 01:25:38.973000,01:25:38.973000
911,824,206,16,18,0.0,39,216.717,1:56.347,6,Gearbox,18.0,0 days 01:18:37.312000,01:18:37.312000
911,1,131,2,19,0.0,38,221.748,1:53.707,31,Retired,,0 days 01:15:10.080000,01:15:10.080000
911,154,208,15,20,0.0,33,218.025,1:55.649,31,Retired,,0 days 01:05:37.217000,01:05:37.217000
911,813,208,17,21,0.0,1,,,26,Mechanical,,0 days 00:02:09.072000,00:02:09.072000
911,827,207,21,22,0.0,1,,,131,Power Unit,,0 days 00:02:09.985000,00:02:09.985000
912,1,131,1,1,25.0,53,236.975,1:28.004,1,Finished,1.0,0 days 01:19:10.236000,01:19:10.236000
912,3,131,2,2,18.0,53,236.432,1:28.206,1,Finished,2.0,0 days 01:19:13.411000,01:19:13.411000
912,13,3,4,3,15.0,53,236.068,1:28.342,1,Finished,3.0,0 days 01:19:35.262000,01:19:35.262000
912,822,3,3,4,12.0,53,235.49,1:28.559,1,Finished,4.0,0 days 01:19:51.022000,01:19:51.022000
912,817,9,9,5,10.0,53,235.413,1:28.588,1,Finished,5.0,0 days 01:20:00.545000,01:20:00.545000
912,20,9,8,6,8.0,53,233.952,1:29.141,1,Finished,6.0,0 days 01:20:10.201000,01:20:10.201000
912,815,10,10,7,6.0,53,234.042,1:29.107,1,Finished,7.0,0 days 01:20:12.754000,01:20:12.754000
912,18,1,6,8,4.0,53,233.68,1:29.245,1,Finished,8.0,0 days 01:20:13.299000,01:20:13.299000
912,8,6,11,9,2.0,53,234.476,1:28.942,1,Finished,9.0,0 days 01:20:13.771000,01:20:13.771000
912,825,1,5,10,1.0,53,233.58,1:29.283,1,Finished,10.0,0 days 01:20:11.407000,01:20:11.407000
912,826,5,21,11,0.0,53,235.684,1:28.486,1,Finished,11.0,0 days 01:20:21.420000,01:20:21.420000
912,807,10,13,12,0.0,53,233.363,1:29.366,1,Finished,12.0,0 days 01:20:22.842000,01:20:22.842000
912,818,5,12,13,0.0,53,234.005,1:29.121,1,Finished,13.0,0 days 01:20:23.329000,01:20:23.329000
912,813,208,16,14,0.0,52,232.091,1:29.856,11,+1 Lap,14.0,0 days 01:19:12.764000,01:19:12.764000
912,16,15,14,15,0.0,52,233.34,1:29.375,11,+1 Lap,15.0,0 days 01:19:24.548000,01:19:24.548000
912,154,208,17,16,0.0,52,231.506,1:30.083,11,+1 Lap,16.0,0 days 01:19:48.754000,01:19:48.754000
912,155,207,18,17,0.0,52,229.784,1:30.758,11,+1 Lap,17.0,0 days 01:20:19.283000,01:20:19.283000
912,824,206,19,18,0.0,52,230.386,1:30.521,11,+1 Lap,18.0,0 days 01:20:32.389000,01:20:32.389000
912,821,15,15,19,0.0,51,233.147,1:29.449,12,+2 Laps,19.0,0 days 01:19:14.772000,01:19:14.772000
912,828,207,22,20,0.0,51,231.001,1:30.280,12,+2 Laps,20.0,0 days 01:19:25.655000,01:19:25.655000
912,4,6,7,21,0.0,28,232.546,1:29.680,5,Engine,,0 days 00:42:49.261000,00:42:49.261000
912,820,206,20,22,0.0,5,225.289,1:32.569,3,Accident,,0 days 00:07:56.692000,00:07:56.692000
913,1,131,1,1,25.0,60,165.137,1:50.417,1,Finished,1.0,0 days 02:00:04.795000,02:00:04.795000
913,20,9,4,2,18.0,60,162.052,1:52.519,1,Finished,2.0,0 days 02:00:18.329000,02:00:18.329000
913,817,9,3,3,15.0,60,161.98,1:52.569,1,Finished,3.0,0 days 02:00:19.068000,02:00:19.068000
913,4,6,5,4,12.0,60,162.636,1:52.115,1,Finished,4.0,0 days 02:00:20.184000,02:00:20.184000
913,13,3,6,5,10.0,60,160.959,1:53.283,1,Finished,5.0,0 days 02:00:46.956000,02:00:46.956000
913,818,5,12,6,8.0,60,162.895,1:51.937,1,Finished,6.0,0 days 02:00:56.596000,02:00:56.596000
913,815,10,15,7,6.0,60,162.793,1:52.007,1,Finished,7.0,0 days 02:01:03.833000,02:01:03.833000
913,8,6,7,8,4.0,60,161.545,1:52.872,1,Finished,8.0,0 days 02:01:05.436000,02:01:05.436000
913,807,10,13,9,2.0,60,161.703,1:52.762,1,Finished,9.0,0 days 02:01:06.456000,02:01:06.456000
913,825,1,9,10,1.0,60,163.33,1:51.639,1,Finished,10.0,0 days 02:01:07.025000,02:01:07.025000
913,822,3,8,11,0.0,60,162.058,1:52.515,1,Finished,11.0,0 days 02:01:09.860000,02:01:09.860000
913,813,208,18,12,0.0,60,161.059,1:53.213,1,Finished,12.0,0 days 02:01:11.710000,02:01:11.710000
913,154,208,16,13,0.0,60,160.591,1:53.543,1,Finished,13.0,0 days 02:01:12.824000,02:01:12.824000
913,826,5,10,14,0.0,60,163.151,1:51.761,1,Finished,14.0,0 days 02:01:16.803000,02:01:16.803000
913,828,207,22,15,0.0,60,157.985,1:55.416,1,Finished,15.0,0 days 02:01:38.983000,02:01:38.983000
913,824,206,19,16,0.0,60,160.598,1:53.538,1,Finished,16.0,0 days 02:01:39.338000,02:01:39.338000
913,820,206,21,17,0.0,59,160.218,1:53.807,11,+1 Lap,17.0,0 days 02:00:26.131000,02:00:26.131000
913,18,1,11,18,0.0,52,160.359,1:53.707,31,Retired,,0 days 01:45:22.006000,01:45:22.006000
913,16,15,17,19,0.0,40,160.02,1:53.948,34,Water pressure,,0 days 01:22:29.019000,01:22:29.019000
913,821,15,14,20,0.0,17,157.619,1:55.684,10,Electrical,,0 days 00:34:14.925000,00:34:14.925000
913,3,131,2,21,0.0,13,156.154,1:56.769,10,Electrical,,0 days 00:26:04.188000,00:26:04.188000
913,155,207,20,22,0.0,0,,,131,Power Unit,,,
914,1,131,2,1,25.0,44,187.322,1:51.600,1,Finished,1.0,0 days 01:51:43.021000,01:51:43.021000
914,3,131,1,2,18.0,44,185.739,1:52.551,1,Finished,2.0,0 days 01:51:52.201000,01:51:52.201000
914,20,9,9,3,15.0,44,186.795,1:51.915,1,Finished,3.0,0 days 01:52:12.143000,01:52:12.143000
914,817,9,6,4,12.0,44,186.269,1:52.231,1,Finished,4.0,0 days 01:52:21.839000,01:52:21.839000
914,18,1,8,5,10.0,44,187.119,1:51.721,1,Finished,5.0,0 days 01:52:50.571000,01:52:50.571000
914,822,3,3,6,8.0,44,183.213,1:54.103,1,Finished,6.0,0 days 01:53:36.794000,01:53:36.794000
914,13,3,4,7,6.0,44,184.267,1:53.450,1,Finished,7.0,0 days 01:53:38.147000,01:53:38.147000
914,807,10,13,8,4.0,44,185.306,1:52.814,1,Finished,8.0,0 days 01:53:38.969000,01:53:38.969000
914,818,5,20,9,2.0,44,184.086,1:53.562,1,Finished,9.0,0 days 01:53:50.659000,01:53:50.659000
914,815,10,11,10,1.0,43,184.095,1:53.556,11,+1 Lap,10.0,0 days 01:51:22.646000,01:51:22.646000
914,826,5,12,11,0.0,43,183.345,1:54.021,11,+1 Lap,11.0,0 days 01:51:48.409000,01:51:48.409000
914,8,6,10,12,0.0,43,185.946,1:52.426,11,+1 Lap,12.0,0 days 01:51:49.838000,01:51:49.838000
914,821,15,15,13,0.0,43,181.198,1:55.372,11,+1 Lap,13.0,0 days 01:52:14.678000,01:52:14.678000
914,825,1,7,14,0.0,43,184.17,1:53.510,11,+1 Lap,14.0,0 days 01:52:22.070000,01:52:22.070000
914,154,208,16,15,0.0,43,181.308,1:55.302,11,+1 Lap,15.0,0 days 01:52:22.780000,01:52:22.780000
914,813,208,22,16,0.0,43,182.256,1:54.702,11,+1 Lap,16.0,0 days 01:52:22.898000,01:52:22.898000
914,828,207,17,17,0.0,43,182.309,1:54.669,11,+1 Lap,17.0,0 days 01:52:50.427000,01:52:50.427000
914,820,206,21,18,0.0,43,179.486,1:56.472,11,+1 Lap,18.0,0 days 01:53:36.282000,01:53:36.282000
914,155,207,19,19,0.0,43,180.776,1:55.641,11,+1 Lap,19.0,0 days 01:53:59.121000,01:53:59.121000
914,824,206,18,20,0.0,41,180.24,1:55.985,3,Accident,20.0,0 days 01:48:14.109000,01:48:14.109000
914,16,15,14,21,0.0,40,180.601,1:55.753,3,Accident,21.0,0 days 01:46:17.524000,01:46:17.524000
914,4,6,5,22,0.0,2,,,40,Electronics,,0 days 00:06:19.243000,00:06:19.243000
915,1,131,1,1,25.0,53,207.2,1:41.606,1,Finished,1.0,0 days 01:31:50.744000,01:31:50.744000
915,3,131,2,2,18.0,53,207.703,1:41.360,1,Finished,2.0,0 days 01:32:04.401000,01:32:04.401000
915,822,3,3,3,15.0,53,208.658,1:40.896,1,Finished,3.0,0 days 01:32:08.169000,01:32:08.169000
915,18,1,4,4,12.0,53,206.472,1:41.964,1,Finished,4.0,0 days 01:32:20.978000,01:32:20.978000
915,825,1,11,5,10.0,53,204.245,1:43.076,1,Finished,5.0,0 days 01:32:44.360000,01:32:44.360000
915,4,6,7,6,8.0,53,206.038,1:42.179,1,Finished,6.0,0 days 01:32:50.760000,01:32:50.760000
915,817,9,6,7,6.0,53,204.296,1:43.050,1,Finished,7.0,0 days 01:32:52.556000,01:32:52.556000
915,20,9,10,8,4.0,53,205.133,1:42.630,1,Finished,8.0,0 days 01:32:56.929000,01:32:56.929000
915,8,6,8,9,2.0,53,204.556,1:42.919,1,Finished,9.0,0 days 01:33:09.621000,01:33:09.621000
915,815,10,12,10,1.0,53,204.547,1:42.924,1,Finished,10.0,0 days 01:33:10.811000,01:33:10.811000
915,13,3,18,11,0.0,53,204.636,1:42.879,1,Finished,11.0,0 days 01:33:11.621000,01:33:11.621000
915,807,10,17,12,0.0,53,205.023,1:42.685,1,Finished,12.0,0 days 01:33:12.053000,01:33:12.053000
915,818,5,9,13,0.0,53,205.293,1:42.550,1,Finished,13.0,0 days 01:33:28.039000,01:33:28.039000
915,826,5,5,14,0.0,52,206.355,1:42.022,11,+1 Lap,14.0,0 days 01:31:52.658000,01:31:52.658000
915,821,15,13,15,0.0,52,202.284,1:44.075,11,+1 Lap,15.0,0 days 01:32:18.536000,01:32:18.536000
915,16,15,14,16,0.0,52,202.777,1:43.822,11,+1 Lap,16.0,0 days 01:32:35.037000,01:32:35.037000
915,154,208,15,17,0.0,52,201.537,1:44.461,11,+1 Lap,17.0,0 days 01:32:38.112000,01:32:38.112000
915,813,208,21,18,0.0,52,202.372,1:44.030,11,+1 Lap,18.0,0 days 01:33:05.788000,01:33:05.788000
915,828,207,16,19,0.0,51,202.471,1:43.979,12,+2 Laps,19.0,0 days 01:31:55.857000,01:31:55.857000
915,155,207,19,20,0.0,21,196.009,1:47.407,23,Brakes,,0 days 00:38:20.400000,00:38:20.400000
915,820,206,20,21,0.0,9,194.45,1:48.268,22,Suspension,,0 days 00:17:23.275000,00:17:23.275000
916,1,131,2,1,25.0,56,194.712,1:41.929,1,Finished,1.0,0 days 01:40:04.785000,01:40:04.785000
916,3,131,1,2,18.0,56,194.706,1:41.932,1,Finished,2.0,0 days 01:40:09.099000,01:40:09.099000
916,817,9,5,3,15.0,56,193.004,1:42.831,1,Finished,3.0,0 days 01:40:30.345000,01:40:30.345000
916,13,3,4,4,12.0,56,192.741,1:42.971,1,Finished,4.0,0 days 01:40:31.709000,01:40:31.709000
916,822,3,3,5,10.0,56,193.617,1:42.505,1,Finished,5.0,0 days 01:40:35.777000,01:40:35.777000
916,4,6,6,6,8.0,56,195.585,1:41.474,1,Finished,6.0,0 days 01:41:40.016000,01:41:40.016000
916,20,9,18,7,6.0,56,195.768,1:41.379,1,Finished,7.0,0 days 01:41:40.519000,01:41:40.519000
916,825,1,7,8,4.0,56,190.309,1:44.287,1,Finished,8.0,0 days 01:41:45.467000,01:41:45.467000
916,813,208,10,9,2.0,56,191.187,1:43.808,1,Finished,9.0,0 days 01:41:47.655000,01:41:47.655000
916,818,5,14,10,1.0,56,190.504,1:44.180,1,Finished,10.0,0 days 01:41:48.648000,01:41:48.648000
916,154,208,16,11,0.0,55,190.03,1:44.440,11,+1 Lap,11.0,0 days 01:40:09.963000,01:40:09.963000
916,18,1,12,12,0.0,55,190.367,1:44.255,11,+1 Lap,12.0,0 days 01:40:11.110000,01:40:11.110000
916,8,6,8,13,0.0,55,192.897,1:42.888,11,+1 Lap,13.0,0 days 01:40:24.599000,01:40:24.599000
916,821,15,15,14,0.0,55,192.676,1:43.006,11,+1 Lap,14.0,0 days 01:40:25.672000,01:40:25.672000
916,826,5,17,15,0.0,55,195.171,1:41.689,11,+1 Lap,15.0,0 days 01:40:32.052000,01:40:32.052000
916,807,10,13,16,0.0,16,186.835,1:46.226,5,Engine,,0 days 00:31:08.408000,00:31:08.408000
916,815,10,11,17,0.0,1,,,130,Collision damage,,0 days 00:02:26.788000,00:02:26.788000
916,16,15,9,18,0.0,0,,,4,Collision,,,
917,3,131,1,1,25.0,71,210.711,1:13.619,1,Finished,1.0,0 days 01:30:02.555000,01:30:02.555000
917,1,131,2,2,18.0,71,210.895,1:13.555,1,Finished,2.0,0 days 01:30:04.012000,01:30:04.012000
917,13,3,3,3,15.0,71,209.341,1:14.101,1,Finished,3.0,0 days 01:30:43.586000,01:30:43.586000
917,18,1,5,4,12.0,71,209.629,1:13.999,1,Finished,4.0,0 days 01:30:51.213000,01:30:51.213000
917,20,9,6,5,10.0,71,209.576,1:14.018,1,Finished,5.0,0 days 01:30:53.975000,01:30:53.975000
917,4,6,8,6,8.0,71,208.744,1:14.313,1,Finished,6.0,0 days 01:31:04.461000,01:31:04.461000
917,8,6,10,7,6.0,71,206.934,1:14.963,1,Finished,7.0,0 days 01:31:06.285000,01:31:06.285000
917,807,10,12,8,4.0,71,210.4,1:13.728,1,Finished,8.0,0 days 01:31:06.489000,01:31:06.489000
917,825,1,7,9,2.0,71,208.097,1:14.544,1,Finished,9.0,0 days 01:31:12.640000,01:31:12.640000
917,822,3,4,10,1.0,70,208.98,1:14.229,11,+1 Lap,10.0,0 days 01:30:13.622000,01:30:13.622000
917,826,5,17,11,0.0,70,209.219,1:14.144,11,+1 Lap,11.0,0 days 01:30:14.317000,01:30:14.317000
917,813,208,16,12,0.0,70,207.357,1:14.810,11,+1 Lap,12.0,0 days 01:30:20.337000,01:30:20.337000
917,818,5,15,13,0.0,70,207.457,1:14.774,11,+1 Lap,13.0,0 days 01:30:21.377000,01:30:21.377000
917,821,15,11,14,0.0,70,207.177,1:14.875,11,+1 Lap,14.0,0 days 01:30:25.706000,01:30:25.706000
917,815,10,18,15,0.0,70,208.08,1:14.550,11,+1 Lap,15.0,0 days 01:30:29.316000,01:30:29.316000
917,16,15,13,16,0.0,70,207.29,1:14.834,11,+1 Lap,16.0,0 days 01:30:41.360000,01:30:41.360000
917,154,208,14,17,0.0,63,209.428,1:14.070,18,+8 Laps,17.0,0 days 01:21:47.393000,01:21:47.393000
917,817,9,9,18,0.0,39,205.77,1:15.387,22,Suspension,,0 days 00:51:06.989000,00:51:06.989000
918,1,131,2,1,50.0,55,189.342,1:45.599,1,Finished,1.0,0 days 01:39:02.619000,01:39:02.619000
918,13,3,4,2,36.0,55,190.738,1:44.826,1,Finished,2.0,0 days 01:39:05.195000,01:39:05.195000
918,822,3,3,3,30.0,55,189.113,1:45.727,1,Finished,3.0,0 days 01:39:31.499000,01:39:31.499000
918,817,9,20,4,24.0,55,191.341,1:44.496,1,Finished,4.0,0 days 01:39:39.856000,01:39:39.856000
918,18,1,6,5,20.0,55,187.32,1:46.739,1,Finished,5.0,0 days 01:40:02.953000,01:40:02.953000
918,807,10,12,6,16.0,55,189.024,1:45.777,1,Finished,6.0,0 days 01:40:04.767000,01:40:04.767000
918,815,10,11,7,12.0,55,188.968,1:45.808,1,Finished,7.0,0 days 01:40:13.679000,01:40:13.679000
918,20,9,19,8,8.0,55,189.427,1:45.552,1,Finished,8.0,0 days 01:40:14.664000,01:40:14.664000
918,4,6,8,9,4.0,55,186.126,1:47.424,1,Finished,9.0,0 days 01:40:28.432000,01:40:28.432000
918,8,6,7,10,2.0,55,185.586,1:47.736,1,Finished,10.0,0 days 01:40:30.439000,01:40:30.439000
918,825,1,9,11,0.0,55,187.171,1:46.824,1,Finished,11.0,0 days 01:40:32.995000,01:40:32.995000
918,818,5,10,12,0.0,55,189.186,1:45.686,1,Finished,12.0,0 days 01:40:34.566000,01:40:34.566000
918,154,208,18,13,0.0,54,185.31,1:47.897,11,+1 Lap,13.0,0 days 01:39:12.427000,01:39:12.427000
918,3,131,1,14,0.0,54,187.092,1:46.869,11,+1 Lap,14.0,0 days 01:39:14.344000,01:39:14.344000
918,821,15,14,15,0.0,54,185.652,1:47.698,11,+1 Lap,15.0,0 days 01:39:15.948000,01:39:15.948000
918,16,15,13,16,0.0,54,185.98,1:47.508,11,+1 Lap,16.0,0 days 01:39:32.663000,01:39:32.663000
918,829,207,17,17,0.0,54,184.453,1:48.398,11,+1 Lap,17.0,0 days 01:40:49.632000,01:40:49.632000
918,155,207,16,18,0.0,42,186.113,1:47.431,31,Retired,,0 days 01:18:22.416000,01:18:22.416000
918,813,208,15,19,0.0,26,183.547,1:48.933,131,Power Unit,,0 days 00:48:05.520000,00:48:05.520000
918,826,5,5,20,0.0,14,183.859,1:48.748,131,Power Unit,,0 days 00:25:56.952000,00:25:56.952000
926,1,131,1,1,25.0,58,209.915,1:30.945,1,Finished,1.0,0 days 01:31:54.067000,01:31:54.067000
926,3,131,2,2,18.0,58,209.577,1:31.092,1,Finished,2.0,0 days 01:31:55.427000,01:31:55.427000
926,20,6,4,3,15.0,58,208.74,1:31.457,1,Finished,3.0,0 days 01:32:28.590000,01:32:28.590000
926,13,3,3,4,12.0,58,208.144,1:31.719,1,Finished,4.0,0 days 01:32:32.263000,01:32:32.263000
926,831,15,10,5,10.0,58,206.137,1:32.612,1,Finished,5.0,0 days 01:33:29.216000,01:33:29.216000
926,817,9,6,6,8.0,57,205.726,1:32.797,11,+1 Lap,6.0,0 days 01:32:04.816000,01:32:04.816000
926,807,10,13,7,6.0,57,207.576,1:31.970,11,+1 Lap,7.0,0 days 01:32:41.250000,01:32:41.250000
926,828,15,15,8,4.0,57,208.505,1:31.560,11,+1 Lap,8.0,0 days 01:32:56.053000,01:32:56.053000
926,832,5,7,9,2.0,57,205.56,1:32.872,11,+1 Lap,9.0,0 days 01:33:02.691000,01:33:02.691000
926,815,10,14,10,1.0,57,207.601,1:31.959,11,+1 Lap,10.0,0 days 01:33:14.993000,01:33:14.993000
926,18,1,16,11,0.0,56,204.534,1:33.338,12,+2 Laps,11.0,0 days 01:32:18.287000,01:32:18.287000
926,8,6,5,12,0.0,40,208.811,1:31.426,36,Wheel,,0 days 01:05:17.916000,01:05:17.916000
926,830,5,11,13,0.0,32,202.458,1:34.295,5,Engine,,0 days 00:53:19.126000,00:53:19.126000
926,154,208,8,14,0.0,0,,,75,Power loss,,,
926,813,208,9,15,0.0,0,,,3,Accident,,,
926,826,9,12,16,0.0,0,,,54,Withdrew,,,
926,825,1,17,17,0.0,0,,,54,Withdrew,,,
926,822,3,0,18,0.0,0,,,54,Withdrew,,,
927,20,6,2,1,25.0,56,193.501,1:43.648,1,Finished,1.0,0 days 01:41:05.793000,01:41:05.793000
927,1,131,1,2,18.0,56,193.501,1:43.125,1,Finished,2.0,0 days 01:41:14.362000,01:41:14.362000
927,3,131,3,3,15.0,56,195.516,1:42.062,1,Finished,3.0,0 days 01:41:18.103000,01:41:18.103000
927,8,6,11,4,12.0,56,191.644,1:44.124,1,Finished,4.0,0 days 01:41:59.615000,01:41:59.615000
927,822,3,8,5,10.0,56,191.71,1:44.088,1,Finished,5.0,0 days 01:42:16.202000,01:42:16.202000
927,13,3,7,6,8.0,56,191.891,1:43.990,1,Finished,6.0,0 days 01:42:19.379000,01:42:19.379000
927,830,5,6,7,6.0,56,190.81,1:44.579,1,Finished,7.0,0 days 01:42:43.555000,01:42:43.555000
927,832,5,15,8,4.0,55,189.132,1:45.507,11,+1 Lap,8.0,0 days 01:41:07.902000,01:41:07.902000
927,826,9,5,9,2.0,55,190.929,1:44.514,11,+1 Lap,9.0,0 days 01:41:08.929000,01:41:08.929000
927,817,9,4,10,1.0,55,189.482,1:45.312,11,+1 Lap,10.0,0 days 01:41:16.857000,01:41:16.857000
927,154,208,10,11,0.0,55,190.386,1:44.812,11,+1 Lap,11.0,0 days 01:41:34.538000,01:41:34.538000
927,831,15,16,12,0.0,55,192.054,1:43.902,11,+1 Lap,12.0,0 days 01:41:37.045000,01:41:37.045000
927,815,10,14,13,0.0,55,189.423,1:45.345,11,+1 Lap,13.0,0 days 01:41:54.237000,01:41:54.237000
927,807,10,13,14,0.0,55,190.368,1:44.822,11,+1 Lap,14.0,0 days 01:41:54.692000,01:41:54.692000
927,833,209,19,15,0.0,53,183.004,1:49.040,13,+3 Laps,15.0,0 days 01:41:44.486000,01:41:44.486000
927,813,208,12,16,0.0,47,189.919,1:45.070,31,Retired,,0 days 01:27:42.185000,01:27:42.185000
927,18,1,17,17,0.0,41,188.153,1:46.056,101,Turbo,,0 days 01:17:53.611000,01:17:53.611000
927,4,1,18,18,0.0,21,183.983,1:48.460,132,ERS,,0 days 00:40:26.269000,00:40:26.269000
927,828,15,9,19,0.0,3,183.475,1:48.760,20,Spun off,,0 days 00:05:35.621000,00:05:35.621000
927,829,209,0,20,0.0,0,,,69,Fuel system,,,
928,1,131,1,1,25.0,56,191.996,1:42.208,1,Finished,1.0,0 days 01:39:42.008000,01:39:42.008000
928,3,131,2,2,18.0,56,191.328,1:42.565,1,Finished,2.0,0 days 01:39:42.722000,01:39:42.722000
928,20,6,3,3,15.0,56,190.487,1:43.018,1,Finished,3.0,0 days 01:39:44.996000,01:39:44.996000
928,8,6,6,4,12.0,56,190.472,1:43.026,1,Finished,4.0,0 days 01:39:45.843000,01:39:45.843000
928,13,3,4,5,10.0,56,191.013,1:42.734,1,Finished,5.0,0 days 01:39:50.552000,01:39:50.552000
928,822,3,5,6,8.0,56,190.426,1:43.051,1,Finished,6.0,0 days 01:39:51.893000,01:39:51.893000
928,154,208,8,7,6.0,56,190.272,1:43.134,1,Finished,7.0,0 days 01:40:01.016000,01:40:01.016000
928,831,15,9,8,4.0,56,189.248,1:43.692,1,Finished,8.0,0 days 01:40:04.633000,01:40:04.633000
928,817,9,7,9,2.0,56,190.068,1:43.245,1,Finished,9.0,0 days 01:40:14.125000,01:40:14.125000
928,828,15,10,10,1.0,55,188.319,1:44.204,11,+1 Lap,10.0,0 days 01:39:44.091000,01:39:44.091000
928,815,10,15,11,0.0,55,189.578,1:43.512,11,+1 Lap,11.0,0 days 01:39:47.032000,01:39:47.032000
928,4,1,18,12,0.0,55,189.183,1:43.728,11,+1 Lap,12.0,0 days 01:39:47.779000,01:39:47.779000
928,832,5,14,13,0.0,55,191.166,1:42.652,11,+1 Lap,13.0,0 days 01:39:51.286000,01:39:51.286000
928,18,1,17,14,0.0,55,186.907,1:44.991,11,+1 Lap,14.0,0 days 01:39:49.812000,01:39:49.812000
928,829,209,19,15,0.0,54,186.157,1:45.414,12,+2 Laps,15.0,0 days 01:39:52.436000,01:39:52.436000
928,833,209,20,16,0.0,54,185.192,1:45.963,12,+2 Laps,16.0,0 days 01:39:52.782000,01:39:52.782000
928,830,5,13,17,0.0,52,188.906,1:43.880,7,Transmission,17.0,0 days 01:32:05.571000,01:32:05.571000
928,813,208,11,18,0.0,49,189.259,1:43.686,23,Brakes,,0 days 01:28:40.399000,01:28:40.399000
928,826,9,12,19,0.0,15,184.621,1:46.291,131,Power Unit,,0 days 00:26:55.558000,00:26:55.558000
928,807,10,16,20,0.0,9,185.401,1:45.844,6,Gearbox,,0 days 00:16:04.537000,00:16:04.537000
929,1,131,1,1,25.0,57,199.098,1:37.857,1,Finished,1.0,0 days 01:35:05.809000,01:35:05.809000
929,8,6,4,2,18.0,57,202.294,1:36.311,1,Finished,2.0,0 days 01:35:09.189000,01:35:09.189000
929,3,131,3,3,15.0,57,200.184,1:37.326,1,Finished,3.0,0 days 01:35:11.842000,01:35:11.842000
929,822,3,5,4,12.0,57,198.615,1:38.095,1,Finished,4.0,0 days 01:35:48.766000,01:35:48.766000
929,20,6,2,5,10.0,57,201.639,1:36.624,1,Finished,5.0,0 days 01:35:49.798000,01:35:49.798000
929,817,9,7,6,8.0,57,196.903,1:38.948,1,Finished,6.0,0 days 01:36:07.560000,01:36:07.560000
929,154,208,10,7,6.0,57,196.48,1:39.161,1,Finished,7.0,0 days 01:36:30.572000,01:36:30.572000
929,815,10,11,8,4.0,56,198.124,1:38.338,11,+1 Lap,8.0,0 days 01:35:07.373000,01:35:07.373000
929,826,9,17,9,2.0,56,197.348,1:38.725,11,+1 Lap,9.0,0 days 01:35:14.579000,01:35:14.579000
929,13,3,6,10,1.0,56,196.613,1:39.094,11,+1 Lap,10.0,0 days 01:35:20.685000,01:35:20.685000
929,4,1,14,11,0.0,56,196.815,1:38.992,11,+1 Lap,11.0,0 days 01:35:24.663000,01:35:24.663000
929,831,15,12,12,0.0,56,198.37,1:38.216,11,+1 Lap,12.0,0 days 01:35:25.783000,01:35:25.783000
