RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
187,37,21,21,14,0.0,35,,,54,Withdrew,,0 days 00:56:20.419000,00:56:20.419000
187,57,1,1,15,0.0,29,,,20,Spun off,,0 days 00:42:03.100000,00:42:03.100000
187,15,20,12,16,0.0,29,,,25,Overheating,,0 days 00:43:24.331000,00:43:24.331000
187,41,16,18,17,0.0,25,,,67,Wheel bearing,,0 days 00:37:38.129000,00:37:38.129000
187,69,18,19,18,0.0,23,,,4,Collision,,0 days 00:34:39.233000,00:34:39.233000
187,25,22,14,19,0.0,11,,,10,Electrical,,0 days 00:16:50.151000,00:16:50.151000
187,64,15,16,20,0.0,1,,,20,Spun off,,0 days 00:01:39.370000,00:01:39.370000
187,21,22,17,21,0.0,1,,,20,Spun off,,0 days 00:01:40.305000,00:01:40.305000
187,48,18,20,22,0.0,0,,,4,Collision,,,
188,65,24,14,1,10.0,66,,,1,Finished,1.0,0 days 01:41:54.314000,01:41:54.314000
188,15,20,10,2,6.0,66,,,1,Finished,2.0,0 days 01:42:16.933000,01:42:16.933000
188,22,24,15,3,4.0,66,,,1,Finished,3.0,0 days 01:42:17.180000,01:42:17.180000
188,23,3,4,4,3.0,66,,,1,Finished,4.0,0 days 01:42:33.822000,01:42:33.822000
188,57,1,3,5,2.0,66,,,1,Finished,5.0,0 days 01:42:57.264000,01:42:57.264000
188,48,18,20,6,1.0,66,,,1,Finished,6.0,0 days 01:42:59.468000,01:42:59.468000
188,56,6,9,7,0.0,66,,,1,Finished,7.0,0 days 01:43:00.997000,01:43:00.997000
188,41,16,17,8,0.0,65,,,11,+1 Lap,8.0,0 days 01:42:08.914000,01:42:08.914000
188,44,20,5,9,0.0,65,,,11,+1 Lap,9.0,0 days 01:42:18.099000,01:42:18.099000
188,35,16,8,10,0.0,61,,,8,Clutch,10.0,0 days 01:35:55.300000,01:35:55.300000
188,69,18,19,11,0.0,53,,,6,Gearbox,,0 days 01:24:11.281000,01:24:11.281000
188,37,21,22,12,0.0,52,,,6,Gearbox,,0 days 01:25:36.308000,01:25:36.308000
188,21,22,6,13,0.0,48,,,20,Spun off,,0 days 01:15:30.379000,01:15:30.379000
188,63,6,12,14,0.0,44,,,23,Brakes,,0 days 01:12:43.287000,01:12:43.287000
188,68,21,21,15,0.0,42,,,20,Spun off,,0 days 01:09:22.026000,01:09:22.026000
188,14,1,2,16,0.0,37,,,20,Spun off,,0 days 00:57:09.682000,00:57:09.682000
188,55,15,16,17,0.0,35,,,86,Halfshaft,,0 days 00:54:59.537000,00:54:59.537000
188,49,17,1,18,0.0,32,,,10,Electrical,,0 days 00:49:22.232000,00:49:22.232000
188,70,3,18,19,0.0,10,,,4,Collision,,0 days 00:18:28.092000,00:18:28.092000
188,71,17,7,20,0.0,0,,,10,Electrical,,,
188,25,22,11,21,0.0,0,,,4,Collision,,,
188,64,15,13,22,0.0,0,,,4,Collision,,,
189,56,6,2,1,10.0,56,,,1,Finished,1.0,0 days 01:36:38.494000,01:36:38.494000
189,30,6,1,2,6.0,56,,,1,Finished,2.0,0 days 01:36:39.534000,01:36:39.534000
189,57,1,4,3,4.0,56,,,1,Finished,3.0,0 days 01:36:48.237000,01:36:48.237000
189,65,24,5,4,3.0,56,,,1,Finished,4.0,0 days 01:36:56.032000,01:36:56.032000
189,22,24,6,5,2.0,56,,,1,Finished,5.0,0 days 01:37:10.790000,01:37:10.790000
189,49,17,14,6,1.0,56,,,1,Finished,6.0,0 days 01:37:13.378000,01:37:13.378000
189,55,15,15,7,0.0,56,,,1,Finished,7.0,0 days 01:37:32.902000,01:37:32.902000
189,25,22,7,8,0.0,56,,,1,Finished,8.0,0 days 01:37:39.428000,01:37:39.428000
189,48,18,19,9,0.0,55,,,11,+1 Lap,9.0,0 days 01:37:10.056000,01:37:10.056000
189,70,3,16,10,0.0,55,,,11,+1 Lap,10.0,0 days 01:37:36.473000,01:37:36.473000
189,21,22,11,11,0.0,52,,,14,+4 Laps,11.0,0 days 01:38:14.562000,01:38:14.562000
189,35,16,10,12,0.0,48,,,9,Hydraulics,,0 days 01:24:10.789000,01:24:10.789000
189,64,15,17,13,0.0,44,,,20,Spun off,,0 days 01:17:06.378000,01:17:06.378000
189,37,21,20,14,0.0,30,,,5,Engine,,0 days 00:53:36.763000,00:53:36.763000
189,69,18,21,15,0.0,15,,,20,Spun off,,0 days 00:28:53.229000,00:28:53.229000
189,14,1,3,16,0.0,14,,,32,Fuel pressure,,0 days 00:24:20.803000,00:24:20.803000
189,23,3,8,17,0.0,7,,,20,Spun off,,0 days 00:12:35.780000,00:12:35.780000
189,68,21,22,18,0.0,7,,,7,Transmission,,0 days 00:15:22.101000,00:15:22.101000
189,41,16,13,19,0.0,6,,,5,Engine,,0 days 00:11:04.410000,00:11:04.410000
189,44,20,12,20,0.0,5,,,5,Engine,,0 days 00:09:14.074000,00:09:14.074000
189,71,17,9,21,0.0,0,,,4,Collision,,,
189,15,20,18,22,0.0,0,,,5,Engine,,,
190,57,1,2,1,10.0,53,,,1,Finished,1.0,0 days 01:31:18.785000,01:31:18.785000
190,30,6,1,2,6.0,53,,,1,Finished,2.0,0 days 01:31:23.800000,01:31:23.800000
190,56,6,5,3,4.0,53,,,1,Finished,3.0,0 days 01:32:54.473000,01:32:54.473000
190,49,17,4,4,3.0,53,,,1,Finished,4.0,0 days 01:32:57.420000,01:32:57.420000
190,23,3,9,5,2.0,53,,,1,Finished,5.0,0 days 01:32:58.279000,01:32:58.279000
190,55,15,10,6,1.0,52,,,11,+1 Lap,6.0,0 days 01:31:31.101000,01:31:31.101000
190,65,24,8,7,0.0,52,,,11,+1 Lap,7.0,0 days 01:31:33.352000,01:31:33.352000
190,22,24,13,8,0.0,52,,,11,+1 Lap,8.0,0 days 01:31:34.255000,01:31:34.255000
190,35,16,11,9,0.0,52,,,11,+1 Lap,9.0,0 days 01:31:46.116000,01:31:46.116000
190,25,22,15,10,0.0,52,,,11,+1 Lap,10.0,0 days 01:31:55.310000,01:31:55.310000
190,64,15,17,11,0.0,52,,,11,+1 Lap,11.0,0 days 01:32:16.261000,01:32:16.261000
190,41,16,18,12,0.0,52,,,11,+1 Lap,12.0,0 days 01:32:44.136000,01:32:44.136000
190,37,21,21,13,0.0,51,,,12,+2 Laps,13.0,0 days 01:31:39.478000,01:31:39.478000
190,21,22,14,14,0.0,47,,,5,Engine,14.0,0 days 01:23:50.733000,01:23:50.733000
190,68,21,19,15,0.0,43,,,6,Gearbox,,0 days 01:18:01.322000,01:18:01.322000
190,69,18,22,16,0.0,43,,,5,Engine,,0 days 01:18:30.595000,01:18:30.595000
190,14,1,3,17,0.0,39,,,9,Hydraulics,,0 days 01:09:15.879000,01:09:15.879000
190,48,18,20,18,0.0,31,,,6,Gearbox,,0 days 00:55:30.367000,00:55:30.367000
190,71,17,12,19,0.0,21,,,68,Physical,,0 days 00:38:00.930000,00:38:00.930000
190,44,20,6,20,0.0,19,,,91,Alternator,,0 days 00:33:48.473000,00:33:48.473000
190,15,20,7,21,0.0,3,,,5,Engine,,0 days 00:05:22.709000,00:05:22.709000
190,70,3,8,22,0.0,0,,,10,Electrical,,,
191,57,1,1,1,10.0,58,,,1,Finished,1.0,0 days 01:31:45.996000,01:31:45.996000
191,14,1,2,2,6.0,58,,,1,Finished,2.0,0 days 01:31:46.698000,01:31:46.698000
191,49,3,6,3,4.0,57,,,11,+1 Lap,3.0,0 days 01:31:54.664000,01:31:54.664000
191,56,6,8,4,3.0,57,,,11,+1 Lap,4.0,0 days 01:31:55.743000,01:31:55.743000
191,35,3,4,5,2.0,57,,,11,+1 Lap,5.0,0 days 01:32:30.546000,01:32:30.546000
191,65,15,5,6,1.0,57,,,11,+1 Lap,6.0,0 days 01:32:30.970000,01:32:30.970000
191,25,22,11,7,0.0,57,,,11,+1 Lap,7.0,0 days 01:32:33.611000,01:32:33.611000
191,71,17,10,8,0.0,57,,,11,+1 Lap,8.0,0 days 01:32:34.894000,01:32:34.894000
191,44,20,21,9,0.0,57,,,11,+1 Lap,9.0,0 days 01:32:52.446000,01:32:52.446000
191,21,22,7,10,0.0,43,,,41,Broken wing,,0 days 01:09:59.474000,01:09:59.474000
191,55,15,12,11,0.0,41,,,5,Engine,,0 days 01:07:01.687000,01:07:01.687000
191,15,20,15,12,0.0,26,,,6,Gearbox,,0 days 00:42:09.936000,00:42:09.936000
191,73,25,19,13,0.0,25,,,6,Gearbox,,0 days 00:45:46.499000,00:45:46.499000
191,63,21,16,14,0.0,23,,,6,Gearbox,,0 days 00:37:53.019000,00:37:53.019000
191,74,18,17,15,0.0,22,,,5,Engine,,0 days 00:37:30.400000,00:37:30.400000
191,75,18,22,16,0.0,8,,,86,Halfshaft,,0 days 00:15:14.323000,00:15:14.323000
191,30,6,3,17,0.0,5,,,5,Engine,,0 days 00:08:11.356000,00:08:11.356000
191,64,21,20,18,0.0,2,,,6,Gearbox,,0 days 00:03:36.184000,00:03:36.184000
191,23,17,9,19,0.0,1,,,4,Collision,,0 days 00:01:50.966000,00:01:50.966000
191,76,24,18,20,0.0,1,,,4,Collision,,0 days 00:01:52.353000,00:01:52.353000
191,68,25,13,21,0.0,1,,,20,Spun off,,0 days 00:01:53.124000,00:01:53.124000
191,22,24,14,22,0.0,0,,,6,Gearbox,,,
192,57,1,1,1,10.0,72,,,1,Finished,1.0,0 days 01:37:11.747000,01:37:11.747000
192,14,1,2,2,6.0,72,,,1,Finished,2.0,0 days 01:37:12.849000,01:37:12.849000
192,30,6,4,3,4.0,72,,,1,Finished,3.0,0 days 01:38:12.298000,01:38:12.298000
192,25,22,5,4,3.0,72,,,1,Finished,4.0,0 days 01:38:19.200000,01:38:19.200000
192,49,3,3,5,2.0,71,,,11,+1 Lap,5.0,0 days 01:37:14.445000,01:37:14.445000
192,21,22,7,6,1.0,71,,,11,+1 Lap,6.0,0 days 01:37:19.574000,01:37:19.574000
192,35,3,10,7,0.0,71,,,11,+1 Lap,7.0,0 days 01:37:23.653000,01:37:23.653000
192,56,6,6,8,0.0,71,,,11,+1 Lap,8.0,0 days 01:37:28.185000,01:37:28.185000
192,55,15,15,9,0.0,71,,,11,+1 Lap,9.0,0 days 01:37:42.228000,01:37:42.228000
192,76,24,16,10,0.0,70,,,12,+2 Laps,10.0,0 days 01:37:41.720000,01:37:41.720000
192,65,15,14,11,0.0,67,,,82,Injury,11.0,0 days 01:33:34.057000,01:33:34.057000
192,71,17,11,12,0.0,70,,,2,Disqualified,,0 days 01:37:29.653000,01:37:29.653000
192,44,20,9,13,0.0,63,,,5,Engine,,0 days 01:26:54.370000,01:26:54.370000
192,22,24,13,14,0.0,56,,,6,Gearbox,,0 days 01:17:53.752000,01:17:53.752000
192,73,25,21,15,0.0,52,,,6,Gearbox,,0 days 01:14:42.182000,01:14:42.182000
192,74,18,19,16,0.0,44,,,37,Throttle,,0 days 01:02:41.597000,01:02:41.597000
192,64,21,22,17,0.0,26,,,6,Gearbox,,0 days 00:36:48.705000,00:36:48.705000
192,68,25,17,18,0.0,19,,,5,Engine,,0 days 00:26:47.341000,00:26:47.341000
192,63,21,20,19,0.0,18,,,5,Engine,,0 days 00:25:30.109000,00:25:30.109000
192,15,20,12,20,0.0,17,,,48,Fuel pump,,0 days 00:24:12.504000,00:24:12.504000
192,75,18,18,21,0.0,3,,,20,Spun off,,0 days 00:04:26.993000,00:04:26.993000
192,23,17,8,22,0.0,0,,,20,Spun off,,,
193,30,6,2,1,10.0,72,,,1,Finished,1.0,0 days 01:48:36.175000,01:48:36.175000
193,57,1,3,2,6.0,72,,,1,Finished,2.0,0 days 01:48:59.074000,01:48:59.074000
193,56,6,4,3,4.0,72,,,1,Finished,3.0,0 days 01:49:33.920000,01:49:33.920000
193,25,22,8,4,3.0,72,,,1,Finished,4.0,0 days 01:49:44.310000,01:49:44.310000
193,55,15,11,5,2.0,72,,,1,Finished,5.0,0 days 01:49:54.461000,01:49:54.461000
193,14,1,1,6,1.0,72,,,1,Finished,6.0,0 days 01:49:55.926000,01:49:55.926000
193,21,22,10,7,0.0,72,,,1,Finished,7.0,0 days 01:50:04.613000,01:50:04.613000
193,71,17,9,8,0.0,71,,,11,+1 Lap,8.0,0 days 01:49:17.761000,01:49:17.761000
193,49,3,6,9,0.0,71,,,11,+1 Lap,9.0,0 days 01:49:43.773000,01:49:43.773000
193,22,24,14,10,0.0,70,,,12,+2 Laps,10.0,0 days 01:49:03.354000,01:49:03.354000
193,15,20,16,11,0.0,70,,,12,+2 Laps,11.0,0 days 01:49:18.378000,01:49:18.378000
193,68,25,13,12,0.0,70,,,12,+2 Laps,12.0,0 days 01:50:15.942000,01:50:15.942000
193,75,18,19,13,0.0,69,,,13,+3 Laps,13.0,0 days 01:49:18.218000,01:49:18.218000
193,73,25,21,14,0.0,68,,,14,+4 Laps,14.0,0 days 01:48:49.539000,01:48:49.539000
193,44,20,15,15,0.0,65,,,5,Engine,15.0,0 days 01:39:39.862000,01:39:39.862000
193,74,18,20,16,0.0,63,,,20,Spun off,,0 days 01:39:23.997000,01:39:23.997000
193,35,3,7,17,0.0,52,,,4,Collision,,0 days 01:19:19.278000,01:19:19.278000
193,65,15,12,18,0.0,46,,,4,Collision,,0 days 01:10:33.043000,01:10:33.043000
193,23,17,5,19,0.0,22,,,22,Suspension,,0 days 00:35:09.857000,00:35:09.857000
193,63,21,17,20,0.0,18,,,6,Gearbox,,0 days 00:28:26.657000,00:28:26.657000
193,76,24,22,21,0.0,17,,,7,Transmission,,0 days 00:27:08.562000,00:27:08.562000
193,64,21,18,22,0.0,13,,,6,Gearbox,,0 days 00:20:38.034000,00:20:38.034000
194,14,1,1,1,10.0,62,,,1,Finished,1.0,0 days 01:34:24.593000,01:34:24.593000
194,30,6,3,2,6.0,62,,,1,Finished,2.0,0 days 01:34:29.147000,01:34:29.147000
194,56,6,4,3,4.0,62,,,1,Finished,3.0,0 days 01:35:16.369000,01:35:16.369000
194,35,3,6,4,3.0,62,,,1,Finished,4.0,0 days 01:35:19.183000,01:35:19.183000
194,49,3,8,5,2.0,62,,,1,Finished,5.0,0 days 01:35:42.070000,01:35:42.070000
194,55,15,12,6,1.0,61,,,11,+1 Lap,6.0,0 days 01:34:30.693000,01:34:30.693000
194,23,17,9,7,0.0,60,,,12,+2 Laps,7.0,0 days 01:34:34.790000,01:34:34.790000
194,74,18,19,8,0.0,60,,,12,+2 Laps,8.0,0 days 01:35:48.286000,01:35:48.286000
194,63,21,14,9,0.0,60,,,12,+2 Laps,9.0,0 days 01:35:55.866000,01:35:55.866000
194,71,17,7,10,0.0,57,,,9,Hydraulics,10.0,0 days 01:29:29.924000,01:29:29.924000
194,44,20,13,11,0.0,56,,,16,+6 Laps,11.0,0 days 01:27:03.371000,01:27:03.371000
194,73,25,22,12,0.0,48,,,5,Engine,,0 days 01:17:46.663000,01:17:46.663000
194,68,25,15,13,0.0,40,,,5,Engine,,0 days 01:03:17.021000,01:03:17.021000
194,15,20,16,14,0.0,34,,,37,Throttle,,0 days 00:53:38.092000,00:53:38.092000
194,75,18,21,15,0.0,27,,,5,Engine,,0 days 00:43:33.919000,00:43:33.919000
194,64,21,18,16,0.0,18,,,5,Engine,,0 days 00:28:48.936000,00:28:48.936000
194,57,1,2,17,0.0,17,,,6,Gearbox,,0 days 00:26:12.032000,00:26:12.032000
194,21,22,10,18,0.0,17,,,20,Spun off,,0 days 00:26:21.139000,00:26:21.139000
194,25,22,5,19,0.0,17,,,5,Engine,,0 days 00:27:54.348000,00:27:54.348000
194,65,15,11,20,0.0,12,,,29,Puncture,,0 days 00:18:58.235000,00:18:58.235000
194,76,24,20,21,0.0,8,,,7,Transmission,,0 days 00:13:44.893000,00:13:44.893000
194,22,24,17,22,0.0,0,,,20,Spun off,,,
195,57,1,1,1,10.0,65,,,1,Finished,1.0,0 days 01:33:37.622000,01:33:37.622000
195,14,1,2,2,6.0,65,,,1,Finished,2.0,0 days 01:33:47.061000,01:33:47.061000
195,30,6,3,3,4.0,65,,,1,Finished,3.0,0 days 01:34:24.716000,01:34:24.716000
195,25,22,5,4,3.0,65,,,1,Finished,4.0,0 days 01:34:40.160000,01:34:40.160000
195,22,24,9,5,2.0,64,,,11,+1 Lap,5.0,0 days 01:33:54.435000,01:33:54.435000
195,35,3,10,6,1.0,64,,,11,+1 Lap,6.0,0 days 01:33:55.147000,01:33:55.147000
195,65,15,7,7,0.0,64,,,11,+1 Lap,7.0,0 days 01:33:58.148000,01:33:58.148000
195,49,3,13,8,0.0,63,,,12,+2 Laps,8.0,0 days 01:33:42.554000,01:33:42.554000
195,15,20,16,9,0.0,63,,,12,+2 Laps,9.0,0 days 01:33:46.889000,01:33:46.889000
195,55,15,14,10,0.0,63,,,12,+2 Laps,10.0,0 days 01:33:47.986000,01:33:47.986000
195,23,17,11,11,0.0,63,,,12,+2 Laps,11.0,0 days 01:33:49.658000,01:33:49.658000
195,76,24,18,12,0.0,63,,,12,+2 Laps,12.0,0 days 01:34:01.003000,01:34:01.003000
195,68,25,21,13,0.0,63,,,12,+2 Laps,13.0,0 days 01:34:37.621000,01:34:37.621000
195,75,18,20,14,0.0,63,,,12,+2 Laps,14.0,0 days 01:34:41.328000,01:34:41.328000
195,74,18,19,15,0.0,63,,,12,+2 Laps,15.0,0 days 01:34:42.163000,01:34:42.163000
195,44,20,12,16,0.0,60,,,15,+5 Laps,16.0,0 days 01:28:29.203000,01:28:29.203000
195,71,17,8,17,0.0,46,,,5,Engine,,0 days 01:08:02.213000,01:08:02.213000
195,56,6,6,18,0.0,28,,,4,Collision,,0 days 00:40:46.348000,00:40:46.348000
195,21,22,4,19,0.0,28,,,4,Collision,,0 days 00:40:46.622000,00:40:46.622000
195,63,21,17,20,0.0,21,,,5,Engine,,0 days 00:31:07.886000,00:31:07.886000
195,64,21,15,21,0.0,20,,,5,Engine,,0 days 00:31:09.238000,00:31:09.238000
196,57,1,1,1,10.0,78,,,1,Finished,1.0,0 days 01:51:23.595000,01:51:23.595000
196,21,22,3,2,6.0,78,,,1,Finished,2.0,0 days 01:51:35.070000,01:51:35.070000
196,56,6,7,3,4.0,78,,,1,Finished,3.0,0 days 01:52:04.973000,01:52:04.973000
196,63,21,8,4,3.0,78,,,1,Finished,4.0,0 days 01:52:23.958000,01:52:23.958000
196,35,3,13,5,2.0,77,,,11,+1 Lap,5.0,0 days 01:51:58.811000,01:51:58.811000
196,64,21,12,6,1.0,77,,,11,+1 Lap,6.0,0 days 01:52:06.752000,01:52:06.752000
196,65,15,9,7,0.0,77,,,11,+1 Lap,7.0,0 days 01:52:36.186000,01:52:36.186000
196,71,17,15,8,0.0,76,,,12,+2 Laps,8.0,0 days 01:51:47.514000,01:51:47.514000
196,75,18,19,9,0.0,76,,,12,+2 Laps,9.0,0 days 01:51:48.486000,01:51:48.486000
196,30,6,4,10,0.0,76,,,12,+2 Laps,10.0,0 days 01:52:16.790000,01:52:16.790000
196,68,25,20,11,0.0,76,,,12,+2 Laps,11.0,0 days 01:52:31.704000,01:52:31.704000
196,55,15,11,12,0.0,72,,,6,Gearbox,12.0,0 days 01:44:13.826000,01:44:13.826000
196,15,20,10,13,0.0,56,,,6,Gearbox,,0 days 01:22:53.228000,01:22:53.228000
196,44,20,18,14,0.0,49,,,36,Wheel,,0 days 01:12:51.172000,01:12:51.172000
196,23,17,16,15,0.0,44,,,22,Suspension,,0 days 01:05:23.379000,01:05:23.379000
196,25,22,6,16,0.0,42,,,20,Spun off,,0 days 01:00:20.557000,01:00:20.557000
196,76,24,17,17,0.0,30,,,22,Suspension,,0 days 00:44:05.573000,00:44:05.573000
196,14,1,2,18,0.0,17,,,5,Engine,,0 days 00:24:02.427000,00:24:02.427000
196,22,24,14,19,0.0,11,,,22,Suspension,,0 days 00:16:26.313000,00:16:26.313000
196,49,3,5,20,0.0,5,,,4,Collision,,0 days 00:13:12.462000,00:13:12.462000
196,74,18,21,21,0.0,0,,,20,Spun off,,,
196,73,25,0,22,0.0,0,,,81,Did not qualify,,,
197,30,6,3,1,10.0,69,,,1,Finished,1.0,0 days 01:40:57.356000,01:40:57.356000
197,21,22,4,2,6.0,69,,,1,Finished,2.0,0 days 01:41:14.018000,01:41:14.018000
197,56,6,8,3,4.0,69,,,1,Finished,3.0,0 days 01:41:57.414000,01:41:57.414000
197,25,22,11,4,3.0,69,,,1,Finished,4.0,0 days 01:42:00.588000,01:42:00.588000
197,22,24,13,5,2.0,69,,,1,Finished,5.0,0 days 01:42:18.868000,01:42:18.868000
197,76,24,20,6,1.0,68,,,11,+1 Lap,6.0,0 days 01:41:26.708000,01:41:26.708000
197,75,18,18,7,0.0,68,,,11,+1 Lap,7.0,0 days 01:41:27.937000,01:41:27.937000
197,73,25,22,8,0.0,68,,,11,+1 Lap,8.0,0 days 01:42:17.371000,01:42:17.371000
197,64,21,19,9,0.0,68,,,11,+1 Lap,9.0,0 days 01:42:19.362000,01:42:19.362000
197,35,3,6,10,0.0,63,,,16,+6 Laps,10.0,0 days 01:41:14.604000,01:41:14.604000
197,74,18,21,11,0.0,53,,,10,Electrical,,0 days 01:21:24.934000,01:21:24.934000
197,71,17,10,12,0.0,42,,,10,Electrical,,0 days 01:09:22.007000,01:09:22.007000
197,44,20,15,13,0.0,39,,,20,Spun off,,0 days 01:00:17.697000,01:00:17.697000
197,49,3,7,14,0.0,20,,,20,Spun off,,0 days 00:32:41.493000,00:32:41.493000
197,14,1,1,15,0.0,18,,,37,Throttle,,0 days 00:29:40.663000,00:29:40.663000
197,65,15,12,16,0.0,18,,,20,Spun off,,0 days 00:29:50.600000,00:29:50.600000
197,63,21,17,17,0.0,18,,,3,Accident,,0 days 00:29:52.095000,00:29:52.095000
197,57,1,2,18,0.0,0,,,6,Gearbox,,,
197,23,17,5,19,0.0,0,,,6,Gearbox,,,
197,55,15,9,20,0.0,0,,,4,Collision,,,
197,15,20,14,21,0.0,0,,,4,Collision,,,
197,68,25,16,22,0.0,0,,,7,Transmission,,,
198,30,6,2,1,10.0,71,,,1,Finished,1.0,0 days 01:34:45.027000,01:34:45.027000
198,56,6,4,2,6.0,71,,,1,Finished,2.0,0 days 01:35:04.602000,01:35:04.602000
198,57,1,1,3,4.0,71,,,1,Finished,3.0,0 days 01:35:04.774000,01:35:04.774000
198,35,3,5,4,3.0,71,,,1,Finished,4.0,0 days 01:35:51.992000,01:35:51.992000
198,25,22,10,5,2.0,70,,,11,+1 Lap,5.0,0 days 01:34:47.516000,01:34:47.516000
198,14,1,3,6,1.0,70,,,11,+1 Lap,6.0,0 days 01:34:52.417000,01:34:52.417000
198,55,15,11,7,0.0,70,,,11,+1 Lap,7.0,0 days 01:34:54.331000,01:34:54.331000
198,65,15,13,8,0.0,70,,,11,+1 Lap,8.0,0 days 01:35:37.416000,01:35:37.416000
198,21,22,9,9,0.0,70,,,11,+1 Lap,9.0,0 days 01:35:53.090000,01:35:53.090000
198,22,24,14,10,0.0,69,,,12,+2 Laps,10.0,0 days 01:34:46.885000,01:34:46.885000
198,44,20,16,11,0.0,69,,,12,+2 Laps,11.0,0 days 01:35:02.914000,01:35:02.914000
198,50,24,15,12,0.0,69,,,12,+2 Laps,12.0,0 days 01:35:21.801000,01:35:21.801000
198,63,21,19,13,0.0,69,,,12,+2 Laps,13.0,0 days 01:35:43.316000,01:35:43.316000
198,64,21,17,14,0.0,69,,,12,+2 Laps,14.0,0 days 01:36:03.195000,01:36:03.195000
198,49,3,8,15,0.0,68,,,22,Suspension,15.0,0 days 01:32:26.743000,01:32:26.743000
198,23,17,6,16,0.0,68,,,13,+3 Laps,16.0,0 days 01:35:42.687000,01:35:42.687000
198,75,18,21,17,0.0,65,,,5,Engine,17.0,0 days 01:30:51.170000,01:30:51.170000
198,68,25,20,18,0.0,60,,,5,Engine,,0 days 01:23:18.382000,01:23:18.382000
198,15,20,12,19,0.0,55,,,20,Spun off,,0 days 01:16:45.721000,01:16:45.721000
198,74,18,22,20,0.0,41,,,6,Gearbox,,0 days 00:58:04.973000,00:58:04.973000
198,71,17,7,21,0.0,19,,,9,Hydraulics,,0 days 00:26:24.891000,00:26:24.891000
198,73,25,18,22,0.0,16,,,9,Hydraulics,,0 days 00:22:20.163000,00:22:20.163000
199,30,6,2,1,10.0,60,,,1,Finished,1.0,0 days 01:47:02.451000,01:47:02.451000
199,57,1,1,2,6.0,60,,,1,Finished,2.0,0 days 01:47:24.916000,01:47:24.916000
199,56,6,5,3,4.0,60,,,1,Finished,3.0,0 days 01:47:31.650000,01:47:31.650000
199,25,22,11,4,3.0,59,,,11,+1 Lap,4.0,0 days 01:47:29.403000,01:47:29.403000
199,21,22,10,5,2.0,59,,,11,+1 Lap,5.0,0 days 01:47:30.547000,01:47:30.547000
199,23,17,21,6,1.0,59,,,11,+1 Lap,6.0,0 days 01:47:54.076000,01:47:54.076000
199,35,3,3,7,0.0,59,,,11,+1 Lap,7.0,0 days 01:48:20.880000,01:48:20.880000
199,75,18,19,8,0.0,58,,,12,+2 Laps,8.0,0 days 01:48:26.358000,01:48:26.358000
199,68,25,17,9,0.0,56,,,14,+4 Laps,9.0,0 days 01:47:37.747000,01:47:37.747000
199,55,15,8,10,0.0,53,,,10,Electrical,,0 days 01:35:59.605000,01:35:59.605000
199,64,21,12,11,0.0,45,,,20,Spun off,,0 days 01:25:38.681000,01:25:38.681000
199,44,20,22,12,0.0,40,,,20,Spun off,,0 days 01:10:33.466000,01:10:33.466000
199,22,24,16,13,0.0,39,,,20,Spun off,,0 days 01:09:16.023000,01:09:16.023000
199,50,24,15,14,0.0,38,,,5,Engine,,0 days 01:07:12.723000,01:07:12.723000
199,14,1,4,15,0.0,37,,,20,Spun off,,0 days 01:01:28.656000,01:01:28.656000
199,15,20,14,16,0.0,37,,,20,Spun off,,0 days 01:06:43.599000,01:06:43.599000
199,73,25,20,17,0.0,29,,,20,Spun off,,0 days 00:52:23.776000,00:52:23.776000
199,74,18,18,18,0.0,29,,,20,Spun off,,0 days 00:52:24.179000,00:52:24.179000
199,65,15,9,19,0.0,27,,,20,Spun off,,0 days 00:46:13.116000,00:46:13.116000
199,63,21,13,20,0.0,27,,,37,Throttle,,0 days 00:46:30.462000,00:46:30.462000
199,49,3,6,21,0.0,15,,,20,Spun off,,0 days 00:24:45.120000,00:24:45.120000
199,71,17,7,22,0.0,13,,,20,Spun off,,0 days 00:21:29.968000,00:21:29.968000
200,57,1,3,1,10.0,71,,,1,Finished,1.0,0 days 01:30:44.086000,01:30:44.086000
200,14,1,14,2,6.0,71,,,1,Finished,2.0,0 days 01:30:49.375000,01:30:49.375000
200,30,6,4,3,4.0,71,,,1,Finished,3.0,0 days 01:31:23.179000,01:31:23.179000
200,56,6,8,4,3.0,71,,,1,Finished,4.0,0 days 01:31:28.063000,01:31:28.063000
200,23,17,9,5,2.0,71,,,1,Finished,5.0,0 days 01:31:34.741000,01:31:34.741000
200,35,3,11,6,1.0,71,,,1,Finished,6.0,0 days 01:31:37.289000,01:31:37.289000
200,71,17,15,7,0.0,71,,,1,Finished,7.0,0 days 01:31:57.710000,01:31:57.710000
200,65,15,18,8,0.0,70,,,11,+1 Lap,8.0,0 days 01:30:56.889000,01:30:56.889000
200,25,22,17,9,0.0,70,,,11,+1 Lap,9.0,0 days 01:30:58.611000,01:30:58.611000
200,15,20,16,10,0.0,70,,,11,+1 Lap,10.0,0 days 01:31:33.537000,01:31:33.537000
200,75,18,21,11,0.0,70,,,11,+1 Lap,11.0,0 days 01:31:44.313000,01:31:44.313000
200,73,25,22,12,0.0,69,,,12,+2 Laps,12.0,0 days 01:33:28.194000,01:33:28.194000
