RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POSITION,POINTS,STATUSID,STATUS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,ESTIMATED_FINISH_TIME,ESTIMATED_FINISH_TIME_STR,AVG_LAP_TIME
478,152,51,11,5,,2.0,11,+1 Lap,44,,,,NaT,
478,176,21,26,6,,1.0,11,+1 Lap,44,,,,NaT,
478,205,25,17,7,,0.0,11,+1 Lap,44,,,,NaT,
478,195,57,21,8,,0.0,11,+1 Lap,44,,,,NaT,
478,95,32,18,9,,0.0,12,+2 Laps,43,,,,NaT,
478,118,53,14,10,,0.0,12,+2 Laps,43,,,,NaT,
478,192,56,25,11,,0.0,12,+2 Laps,43,,,,NaT,
478,187,1,10,12,,0.0,22,Suspension,36,,,,NaT,
478,172,27,15,13,,0.0,64,Handling,36,,,,NaT,
478,206,3,19,14,,0.0,5,Engine,25,,,,NaT,
478,196,37,24,15,,0.0,27,Tyre,22,,,,NaT,
478,173,32,13,16,,0.0,64,Handling,21,,,,NaT,
478,137,34,4,17,,0.0,4,Collision,18,,,,NaT,
478,194,54,22,18,,0.0,4,Collision,17,,,,NaT,
478,117,4,2,19,,0.0,98,Injection,14,,,,NaT,
478,119,34,6,20,,0.0,5,Engine,13,,,,NaT,
478,110,51,8,21,,0.0,6,Gearbox,9,,,,NaT,
478,158,27,12,22,,0.0,69,Fuel system,8,,,,NaT,
478,184,21,23,23,,0.0,69,Fuel system,6,,,,NaT,
478,197,45,20,24,,0.0,38,Steering,3,,,,NaT,
478,181,54,16,25,,0.0,8,Clutch,3,,,,NaT,
478,202,6,1,26,,0.0,3,Accident,0,,,,NaT,
478,210,55,0,27,,0.0,81,Did not qualify,0,,,,NaT,
478,211,37,0,28,,0.0,81,Did not qualify,0,,,,NaT,
478,170,53,0,29,,0.0,81,Did not qualify,0,,,,NaT,
479,173,32,7,1,,9.0,1,Finished,53,,,,NaT,
479,177,3,6,2,,6.0,1,Finished,53,,,,NaT,
479,172,27,14,3,,4.0,11,+1 Lap,52,,,,NaT,
479,175,6,4,4,,3.0,11,+1 Lap,52,,,,NaT,
479,182,1,10,5,,2.0,11,+1 Lap,52,,,,NaT,
479,184,21,23,6,,1.0,11,+1 Lap,52,,,,NaT,
479,192,56,20,7,,0.0,12,+2 Laps,51,,,,NaT,
479,117,4,3,8,,0.0,98,Injection,48,,,,NaT,
479,187,1,18,9,,0.0,5,Engine,44,,,,NaT,
479,205,25,19,10,,0.0,5,Engine,32,,,,NaT,
479,137,34,1,11,,0.0,10,Electrical,31,,,,NaT,
479,210,55,26,12,,0.0,20,Spun off,28,,,,NaT,
479,176,21,21,13,,0.0,5,Engine,28,,,,NaT,
479,119,34,2,14,,0.0,5,Engine,27,,,,NaT,
479,158,27,22,15,,0.0,5,Engine,22,,,,NaT,
479,95,32,12,16,,0.0,5,Engine,17,,,,NaT,
479,163,4,5,17,,0.0,98,Injection,16,,,,NaT,
479,181,54,25,18,,0.0,20,Spun off,15,,,,NaT,
479,118,53,15,19,,0.0,22,Suspension,7,,,,NaT,
479,170,53,17,20,,0.0,7,Transmission,7,,,,NaT,
479,195,57,16,21,,0.0,20,Spun off,6,,,,NaT,
479,105,25,8,22,,0.0,20,Spun off,1,,,,NaT,
479,211,37,24,23,,0.0,38,Steering,1,,,,NaT,
479,206,3,9,24,,0.0,4,Collision,0,,,,NaT,
479,110,51,11,25,,0.0,4,Collision,0,,,,NaT,
479,152,51,13,26,,0.0,4,Collision,0,,,,NaT,
479,196,37,0,27,,0.0,81,Did not qualify,0,,,,NaT,
479,197,45,0,28,,0.0,81,Did not qualify,0,,,,NaT,
479,194,54,0,29,,0.0,81,Did not qualify,0,,,,NaT,
480,177,3,8,1,,9.0,1,Finished,80,,,,NaT,
480,117,4,1,2,,6.0,1,Finished,80,,,,NaT,
480,182,1,4,3,,4.0,1,Finished,80,,,,NaT,
480,137,34,6,4,,3.0,11,+1 Lap,79,,,,NaT,
480,119,34,3,5,,2.0,11,+1 Lap,79,,,,NaT,
480,173,32,15,6,,1.0,11,+1 Lap,79,,,,NaT,
480,105,25,12,7,,0.0,11,+1 Lap,79,,,,NaT,
480,95,32,26,8,,0.0,11,+1 Lap,79,,,,NaT,
480,206,3,7,9,,0.0,11,+1 Lap,79,,,,NaT,
480,110,51,5,10,,0.0,12,+2 Laps,78,,,,NaT,
480,205,25,18,11,,0.0,12,+2 Laps,78,,,,NaT,
480,152,51,9,12,,0.0,12,+2 Laps,78,,,,NaT,
480,187,1,11,13,,0.0,13,+3 Laps,77,,,,NaT,
480,194,54,25,14,,0.0,14,+4 Laps,76,,,,NaT,
480,176,21,14,15,,0.0,14,+4 Laps,76,,,,NaT,
480,163,4,2,16,,0.0,98,Injection,75,,,,NaT,
480,158,27,16,17,,0.0,64,Handling,70,,,,NaT,
480,181,54,20,18,,0.0,83,Chassis,55,,,,NaT,
480,197,45,17,19,,0.0,5,Engine,44,,,,NaT,
480,172,27,13,20,,0.0,64,Handling,33,,,,NaT,
480,170,53,23,21,,0.0,5,Engine,31,,,,NaT,
480,196,37,24,22,,0.0,47,Water leak,31,,,,NaT,
480,211,37,22,23,,0.0,20,Spun off,25,,,,NaT,
480,118,53,21,24,,0.0,5,Engine,24,,,,NaT,
480,195,57,19,25,,0.0,5,Engine,4,,,,NaT,
480,175,6,10,26,,0.0,82,Injury,0,,,,NaT,
480,192,56,0,27,,0.0,81,Did not qualify,0,,,,NaT,
480,210,55,0,28,,0.0,81,Did not qualify,0,,,,NaT,
480,184,21,0,29,,0.0,81,Did not qualify,0,,,,NaT,
481,163,4,6,1,,9.0,1,Finished,52,,,,NaT,
481,175,6,3,2,,6.0,1,Finished,52,,,,NaT,
481,207,6,1,3,,4.0,1,Finished,52,,,,NaT,
481,187,1,12,4,,3.0,1,Finished,52,,,,NaT,
481,105,25,11,5,,2.0,11,+1 Lap,51,,,,NaT,
481,158,27,14,6,,1.0,11,+1 Lap,51,,,,NaT,
481,95,32,23,7,,0.0,11,+1 Lap,51,,,,NaT,
481,177,3,7,8,,0.0,12,+2 Laps,50,,,,NaT,
481,194,54,25,9,,0.0,12,+2 Laps,50,,,,NaT,
481,110,51,9,10,,0.0,12,+2 Laps,50,,,,NaT,
481,192,56,26,11,,0.0,13,+3 Laps,49,,,,NaT,
481,184,21,24,12,,0.0,13,+3 Laps,49,,,,NaT,
481,195,57,18,13,,0.0,62,Not classified,40,,,,NaT,
481,173,32,17,14,,0.0,37,Throttle,33,,,,NaT,
481,152,51,8,15,,0.0,64,Handling,32,,,,NaT,
481,176,21,19,16,,0.0,80,Ignition,28,,,,NaT,
481,117,4,5,17,,0.0,98,Injection,27,,,,NaT,
481,182,1,10,18,,0.0,23,Brakes,21,,,,NaT,
481,197,45,15,19,,0.0,36,Wheel,10,,,,NaT,
481,137,34,2,20,,0.0,5,Engine,7,,,,NaT,
481,119,34,4,21,,0.0,8,Clutch,6,,,,NaT,
481,172,27,21,22,,0.0,6,Gearbox,5,,,,NaT,
481,170,53,22,23,,0.0,5,Engine,2,,,,NaT,
481,206,3,13,24,,0.0,4,Collision,0,,,,NaT,
481,118,53,16,25,,0.0,4,Collision,0,,,,NaT,
481,205,25,20,26,,0.0,4,Collision,0,,,,NaT,
481,211,37,0,27,,0.0,81,Did not qualify,0,,,,NaT,
481,181,54,0,28,,0.0,81,Did not qualify,0,,,,NaT,
481,196,37,0,29,,0.0,81,Did not qualify,0,,,,NaT,
481,210,55,0,30,,0.0,81,Did not qualify,0,,,,NaT,
482,105,25,3,1,,9.0,1,Finished,75,,,,NaT,
482,187,1,9,2,,6.0,1,Finished,75,,,,NaT,
482,158,27,4,3,,4.0,1,Finished,75,,,,NaT,
482,117,4,1,4,,3.0,1,Finished,75,,,,NaT,
482,177,3,6,5,,2.0,1,Finished,75,,,,NaT,
482,206,3,14,6,,1.0,11,+1 Lap,74,,,,NaT,
482,176,21,17,7,,0.0,11,+1 Lap,74,,,,NaT,
482,205,25,19,8,,0.0,11,+1 Lap,74,,,,NaT,
482,110,51,18,9,,0.0,12,+2 Laps,73,,,,NaT,
482,152,51,16,10,,0.0,12,+2 Laps,73,,,,NaT,
482,184,21,23,11,,0.0,12,+2 Laps,73,,,,NaT,
482,211,37,25,12,,0.0,12,+2 Laps,73,,,,NaT,
482,196,37,24,13,,0.0,16,+6 Laps,69,,,,NaT,
482,181,54,22,14,,0.0,62,Not classified,62,,,,NaT,
482,182,1,13,15,,0.0,5,Engine,53,,,,NaT,
482,210,55,26,16,,0.0,20,Spun off,39,,,,NaT,
482,118,53,10,17,,0.0,105,Spark plugs,32,,,,NaT,
482,173,32,20,18,,0.0,5,Engine,28,,,,NaT,
482,207,6,7,19,,0.0,22,Suspension,26,,,,NaT,
482,137,34,12,20,,0.0,105,Spark plugs,26,,,,NaT,
482,163,4,2,21,,0.0,5,Engine,20,,,,NaT,
482,119,34,5,22,,0.0,8,Clutch,17,,,,NaT,
482,95,32,21,23,,0.0,4,Collision,8,,,,NaT,
482,172,27,11,24,,0.0,80,Ignition,5,,,,NaT,
482,175,6,8,25,,0.0,54,Withdrew,0,,,,NaT,
482,195,57,15,26,,0.0,5,Engine,0,,,,NaT,
482,197,45,27,27,,0.0,3,Accident,0,,,,NaT,
482,170,53,0,28,,0.0,81,Did not qualify,0,,,,NaT,
482,194,54,0,29,,0.0,81,Did not qualify,0,,,,NaT,
482,192,56,0,30,,0.0,81,Did not qualify,0,,,,NaT,
483,178,3,2,1,,9.0,1,Finished,80,,,,NaT,
483,199,3,3,2,,6.0,1,Finished,80,,,,NaT,
483,137,34,4,3,,4.0,1,Finished,80,,,,NaT,
483,207,51,6,4,,3.0,1,Finished,80,,,,NaT,
483,158,25,8,5,,2.0,1,Finished,80,,,,NaT,
483,175,55,17,6,,1.0,11,+1 Lap,79,,,,NaT,
483,192,56,18,7,,0.0,12,+2 Laps,78,,,,NaT,
483,163,4,20,8,,0.0,13,+3 Laps,77,,,,NaT,
483,176,57,19,9,,0.0,69,Fuel system,70,,,,NaT,
483,202,6,11,10,,0.0,69,Fuel system,67,,,,NaT,
483,197,27,10,11,,0.0,48,Fuel pump,64,,,,NaT,
483,212,34,15,12,,0.0,3,Accident,49,,,,NaT,
483,152,51,9,13,,0.0,4,Collision,41,,,,NaT,
483,172,27,12,14,,0.0,4,Collision,41,,,,NaT,
483,177,56,16,15,,0.0,5,Engine,41,,,,NaT,
483,136,54,21,16,,0.0,4,Collision,41,,,,NaT,
483,119,21,1,17,,0.0,69,Fuel system,33,,,,NaT,
483,213,45,24,18,,0.0,3,Accident,26,,,,NaT,
483,95,32,7,19,,0.0,3,Accident,25,,,,NaT,
483,203,6,5,20,,0.0,86,Halfshaft,17,,,,NaT,
483,187,1,23,21,,0.0,23,Brakes,16,,,,NaT,
483,173,32,13,22,,0.0,3,Accident,13,,,,NaT,
483,117,4,14,23,,0.0,4,Collision,0,,,,NaT,
483,110,1,22,24,,0.0,4,Collision,0,,,,NaT,
483,214,25,0,25,,0.0,81,Did not qualify,0,,,,NaT,
483,206,37,0,26,,0.0,81,Did not qualify,0,,,,NaT,
483,215,45,0,27,,0.0,81,Did not qualify,0,,,,NaT,
483,216,21,0,28,,0.0,81,Did not qualify,0,,,,NaT,
483,194,37,0,29,,0.0,81,Did not qualify,0,,,,NaT,
484,199,3,2,1,,9.0,1,Finished,62,,,,NaT,
484,178,3,3,2,,6.0,1,Finished,62,,,,NaT,
484,119,21,4,3,,4.0,1,Finished,62,,,,NaT,
484,176,57,18,4,,3.0,1,Finished,62,,,,NaT,
484,173,32,10,5,,2.0,1,Finished,62,,,,NaT,
484,172,27,16,6,,1.0,1,Finished,62,,,,NaT,
484,197,27,23,7,,0.0,1,Finished,62,,,,NaT,
484,187,1,15,8,,0.0,11,+1 Lap,61,,,,NaT,
484,177,56,12,9,,0.0,11,+1 Lap,61,,,,NaT,
484,175,55,19,10,,0.0,11,+1 Lap,61,,,,NaT,
484,95,32,13,11,,0.0,11,+1 Lap,61,,,,NaT,
484,137,34,1,12,,0.0,12,+2 Laps,60,,,,NaT,
484,217,25,24,13,,0.0,15,+5 Laps,57,,,,NaT,
484,158,25,14,14,,0.0,62,Not classified,49,,,,NaT,
484,152,51,6,15,,0.0,62,Not classified,40,,,,NaT,
484,203,6,7,16,,0.0,101,Turbo,25,,,,NaT,
484,212,34,11,17,,0.0,20,Spun off,22,,,,NaT,
484,117,4,5,18,,0.0,4,Collision,20,,,,NaT,
484,216,21,21,19,,0.0,3,Accident,20,,,,NaT,
484,202,6,17,20,,0.0,4,Collision,19,,,,NaT,
484,110,1,20,21,,0.0,5,Engine,9,,,,NaT,
484,163,4,8,22,,0.0,4,Collision,0,,,,NaT,
484,207,51,9,23,,0.0,4,Collision,0,,,,NaT,
484,192,56,22,24,,0.0,4,Collision,0,,,,NaT,
484,136,54,0,25,,0.0,81,Did not qualify,0,,,,NaT,
484,213,45,0,26,,0.0,81,Did not qualify,0,,,,NaT,
484,215,45,0,27,,0.0,81,Did not qualify,0,,,,NaT,
484,194,45,0,28,,0.0,81,Did not qualify,0,,,,NaT,
484,206,37,0,29,,0.0,81,Did not qualify,0,,,,NaT,
484,218,57,0,30,,0.0,54,Withdrew,0,,,,NaT,
485,137,34,1,1,,9.0,1,Finished,53,,,,NaT,
485,199,3,4,2,,6.0,1,Finished,53,,,,NaT,
485,117,4,2,3,,4.0,1,Finished,53,,,,NaT,
485,178,3,3,4,,3.0,1,Finished,53,,,,NaT,
485,163,4,5,5,,2.0,1,Finished,53,,,,NaT,
485,173,32,10,6,,1.0,11,+1 Lap,52,,,,NaT,
485,119,21,9,7,,0.0,11,+1 Lap,52,,,,NaT,
485,207,51,17,8,,0.0,11,+1 Lap,52,,,,NaT,
485,216,21,19,9,,0.0,11,+1 Lap,52,,,,NaT,
485,152,51,22,10,,0.0,60,Out of fuel,51,,,,NaT,
485,110,1,18,11,,0.0,12,+2 Laps,51,,,,NaT,
485,136,54,23,12,,0.0,12,+2 Laps,51,,,,NaT,
485,217,25,24,13,,0.0,12,+2 Laps,51,,,,NaT,
485,203,6,7,14,,0.0,7,Transmission,40,,,,NaT,
485,175,55,14,15,,0.0,44,Oil leak,36,,,,NaT,
485,187,1,11,16,,0.0,7,Transmission,36,,,,NaT,
485,212,34,6,17,,0.0,10,Electrical,32,,,,NaT,
485,192,56,20,18,,0.0,6,Gearbox,28,,,,NaT,
485,172,27,21,19,,0.0,64,Handling,19,,,,NaT,
485,176,57,16,20,,0.0,5,Engine,14,,,,NaT,
485,177,56,8,21,,0.0,69,Fuel system,4,,,,NaT,
485,95,32,15,22,,0.0,5,Engine,3,,,,NaT,
485,202,6,12,23,,0.0,5,Engine,3,,,,NaT,
485,158,25,13,24,,0.0,8,Clutch,1,,,,NaT,
485,215,45,0,25,,0.0,81,Did not qualify,0,,,,NaT,
485,213,45,0,26,,0.0,81,Did not qualify,0,,,,NaT,
485,206,37,0,27,,0.0,81,Did not qualify,0,,,,NaT,
485,219,27,0,28,,0.0,81,Did not qualify,0,,,,NaT,
485,194,37,0,29,,0.0,81,Did not qualify,0,,,,NaT,
486,137,34,5,1,,9.0,1,Finished,60,,,,NaT,
486,119,21,9,2,,6.0,1,Finished,60,,,,NaT,
486,199,3,2,3,,4.0,1,Finished,60,,,,NaT,
486,212,34,13,4,,3.0,1,Finished,60,,,,NaT,
486,202,6,6,5,,2.0,1,Finished,60,,,,NaT,
486,110,1,14,6,,1.0,1,Finished,60,,,,NaT,
486,203,6,1,7,,0.0,1,Finished,60,,,,NaT,
486,163,4,3,8,,0.0,11,+1 Lap,59,,,,NaT,
486,176,57,21,9,,0.0,11,+1 Lap,59,,,,NaT,
486,187,1,7,10,,0.0,12,+2 Laps,58,,,,NaT,
486,175,55,16,11,,0.0,12,+2 Laps,58,,,,NaT,
486,178,3,8,12,,0.0,12,+2 Laps,58,,,,NaT,
486,201,54,24,13,,0.0,13,+3 Laps,57,,,,NaT,
486,219,27,18,14,,0.0,62,Not classified,45,,,,NaT,
486,194,37,23,15,,0.0,20,Spun off,38,,,,NaT,
486,105,25,17,16,,0.0,4,Collision,31,,,,NaT,
486,213,45,20,17,,0.0,4,Collision,31,,,,NaT,
486,152,51,11,18,,0.0,4,Collision,28,,,,NaT,
486,158,25,19,19,,0.0,4,Collision,28,,,,NaT,
486,207,51,12,20,,0.0,6,Gearbox,26,,,,NaT,
486,177,56,15,21,,0.0,5,Engine,14,,,,NaT,
486,172,27,10,22,,0.0,22,Suspension,7,,,,NaT,
486,117,4,4,23,,0.0,6,Gearbox,3,,,,NaT,
486,215,45,22,24,,0.0,3,Accident,0,,,,NaT,
486,216,21,0,25,,0.0,81,Did not qualify,0,,,,NaT,
486,206,37,0,26,,0.0,81,Did not qualify,0,,,,NaT,
486,136,54,0,27,,0.0,31,Retired,0,,,,NaT,
486,192,56,0,28,,0.0,81,Did not qualify,0,,,,NaT,
486,118,53,0,29,,0.0,81,Did not qualify,0,,,,NaT,
486,205,53,0,30,,0.0,81,Did not qualify,0,,,,NaT,
486,173,32,0,31,,0.0,54,Withdrew,0,,,,NaT,
486,95,32,0,32,,0.0,54,Withdrew,0,,,,NaT,
487,199,3,1,1,,9.0,1,Finished,54,,,,NaT,
487,172,27,9,2,,6.0,1,Finished,54,,,,NaT,
487,95,32,10,3,,4.0,1,Finished,54,,,,NaT,
487,203,6,7,4,,3.0,1,Finished,54,,,,NaT,
487,173,32,14,5,,2.0,1,Finished,54,,,,NaT,
487,158,25,8,6,,1.0,1,Finished,54,,,,NaT,
487,187,1,5,7,,0.0,1,Finished,54,,,,NaT,
487,202,6,3,8,,0.0,1,Finished,54,,,,NaT,
487,152,51,17,9,,0.0,1,Finished,54,,,,NaT,
487,207,51,18,10,,0.0,11,+1 Lap,53,,,,NaT,
487,176,57,15,11,,0.0,12,+2 Laps,52,,,,NaT,
487,105,25,19,12,,0.0,12,+2 Laps,52,,,,NaT,
487,160,45,24,13,,0.0,14,+4 Laps,50,,,,NaT,
487,212,34,21,14,,0.0,3,Accident,39,,,,NaT,
487,219,27,16,15,,0.0,7,Transmission,35,,,,NaT,
487,192,56,20,16,,0.0,5,Engine,29,,,,NaT,
487,213,45,22,17,,0.0,5,Engine,22,,,,NaT,
487,178,3,6,18,,0.0,3,Accident,19,,,,NaT,
487,110,1,23,19,,0.0,6,Gearbox,11,,,,NaT,
487,137,34,2,20,,0.0,3,Accident,10,,,,NaT,
487,177,56,11,21,,0.0,6,Gearbox,10,,,,NaT,
487,117,4,12,22,,0.0,8,Clutch,2,,,,NaT,
487,119,21,4,23,,0.0,4,Collision,0,,,,NaT,
487,216,21,13,24,,0.0,4,Collision,0,,,,NaT,
487,206,37,0,25,,0.0,81,Did not qualify,0,,,,NaT,
487,163,4,0,26,,0.0,81,Did not qualify,0,,,,NaT,
487,194,37,0,27,,0.0,81,Did not qualify,0,,,,NaT,
487,201,54,0,28,,0.0,81,Did not qualify,0,,,,NaT,
487,175,55,0,29,,0.0,81,Did not qualify,0,,,,NaT,
487,118,53,0,30,,0.0,81,Did not qualify,0,,,,NaT,
487,205,53,0,31,,0.0,81,Did not qualify,0,,,,NaT,
488,203,6,2,1,,9.0,1,Finished,76,,,,NaT,
488,178,3,7,2,,6.0,1,Finished,76,,,,NaT,
488,172,27,8,3,,4.0,1,Finished,76,,,,NaT,
488,202,6,17,4,,3.0,11,+1 Lap,75,,,,NaT,
488,158,25,15,5,,2.0,12,+2 Laps,74,,,,NaT,
488,176,57,19,6,,1.0,12,+2 Laps,74,,,,NaT,
488,175,55,16,7,,0.0,14,+4 Laps,72,,,,NaT,
488,137,34,1,8,,0.0,20,Spun off,53,,,,NaT,
488,187,1,10,9,,0.0,5,Engine,52,,,,NaT,
488,105,25,20,10,,0.0,4,Collision,50,,,,NaT,
488,152,51,18,11,,0.0,4,Collision,50,,,,NaT,
488,117,4,9,12,,0.0,5,Engine,45,,,,NaT,
488,199,3,4,13,,0.0,6,Gearbox,33,,,,NaT,
488,173,32,6,14,,0.0,5,Engine,32,,,,NaT,
488,163,4,13,15,,0.0,20,Spun off,32,,,,NaT,
488,119,21,5,16,,0.0,6,Gearbox,29,,,,NaT,
488,95,32,3,17,,0.0,22,Suspension,15,,,,NaT,
488,216,21,14,18,,0.0,69,Fuel system,14,,,,NaT,
488,110,1,11,19,,0.0,4,Collision,0,,,,NaT,
488,207,51,12,20,,0.0,4,Collision,0,,,,NaT,
488,177,56,0,21,,0.0,81,Did not qualify,0,,,,NaT,
488,219,27,0,22,,0.0,81,Did not qualify,0,,,,NaT,
488,212,34,0,23,,0.0,81,Did not qualify,0,,,,NaT,
488,192,56,0,24,,0.0,81,Did not qualify,0,,,,NaT,
488,160,45,0,25,,0.0,81,Did not qualify,0,,,,NaT,
488,213,45,0,26,,0.0,81,Did not qualify,0,,,,NaT,
488,201,54,0,27,,0.0,81,Did not qualify,0,,,,NaT,
488,206,37,0,28,,0.0,81,Did not qualify,0,,,,NaT,
488,194,37,0,29,,0.0,81,Did not qualify,0,,,,NaT,
488,205,53,0,30,,0.0,81,Did not qualify,0,,,,NaT,
488,118,53,0,31,,0.0,81,Did not qualify,0,,,,NaT,
489,203,6,7,1,,9.0,1,Finished,80,,,,NaT,
489,172,27,1,2,,6.0,1,Finished,80,,,,NaT,
489,187,1,4,3,,4.0,1,Finished,80,,,,NaT,
489,199,3,3,4,,3.0,1,Finished,80,,,,NaT,
489,173,32,10,5,,2.0,1,Finished,80,,,,NaT,
489,95,32,11,6,,1.0,1,Finished,80,,,,NaT,
489,178,3,2,7,,0.0,1,Finished,80,,,,NaT,
489,207,51,8,8,,0.0,1,Finished,80,,,,NaT,
489,163,4,17,9,,0.0,1,Finished,80,,,,NaT,
489,152,51,6,10,,0.0,1,Finished,80,,,,NaT,
489,192,56,21,11,,0.0,11,+1 Lap,79,,,,NaT,
489,177,56,15,12,,0.0,12,+2 Laps,78,,,,NaT,
489,175,55,16,13,,0.0,12,+2 Laps,78,,,,NaT,
489,194,57,24,14,,0.0,13,+3 Laps,77,,,,NaT,
489,202,6,13,15,,0.0,14,+4 Laps,76,,,,NaT,
489,206,37,22,16,,0.0,15,+5 Laps,75,,,,NaT,
489,158,25,20,17,,0.0,62,Not classified,62,,,,NaT,
489,219,27,19,18,,0.0,23,Brakes,51,,,,NaT,
489,212,34,18,19,,0.0,6,Gearbox,46,,,,NaT,
489,216,21,23,20,,0.0,80,Ignition,43,,,,NaT,
489,137,34,9,21,,0.0,3,Accident,43,,,,NaT,
489,117,4,5,22,,0.0,20,Spun off,28,,,,NaT,
489,119,21,12,23,,0.0,23,Brakes,21,,,,NaT,
489,110,1,14,24,,0.0,3,Accident,9,,,,NaT,
489,105,25,0,25,,0.0,81,Did not qualify,0,,,,NaT,
489,213,45,0,26,,0.0,81,Did not qualify,0,,,,NaT,
489,201,54,0,27,,0.0,81,Did not qualify,0,,,,NaT,
489,205,53,0,28,,0.0,81,Did not qualify,0,,,,NaT,
489,118,53,0,29,,0.0,81,Did not qualify,0,,,,NaT,
489,220,45,0,30,,0.0,81,Did not qualify,0,,,,NaT,
490,117,4,3,1,,9.0,1,Finished,80,,,,NaT,
490,187,1,2,2,,6.0,1,Finished,80,,,,NaT,
490,137,34,4,3,,4.0,1,Finished,80,,,,NaT,
490,163,4,1,4,,3.0,1,Finished,80,,,,NaT,
490,202,6,14,5,,2.0,11,+1 Lap,79,,,,NaT,
490,173,32,8,6,,1.0,11,+1 Lap,79,,,,NaT,
490,95,32,13,7,,0.0,11,+1 Lap,79,,,,NaT,
490,207,51,10,8,,0.0,11,+1 Lap,79,,,,NaT,
490,212,34,15,9,,0.0,12,+2 Laps,78,,,,NaT,
490,199,3,7,10,,0.0,12,+2 Laps,78,,,,NaT,
490,110,1,5,11,,0.0,12,+2 Laps,78,,,,NaT,
490,176,55,21,12,,0.0,12,+2 Laps,78,,,,NaT,
490,158,25,19,13,,0.0,13,+3 Laps,77,,,,NaT,
490,119,21,18,14,,0.0,13,+3 Laps,77,,,,NaT,
490,152,51,12,15,,0.0,13,+3 Laps,77,,,,NaT,
490,105,25,23,16,,0.0,13,+3 Laps,77,,,,NaT,
490,178,3,9,17,,0.0,4,Collision,76,,,,NaT,
490,172,27,6,18,,0.0,22,Suspension,57,,,,NaT,
490,206,37,20,19,,0.0,5,Engine,55,,,,NaT,
490,203,6,11,20,,0.0,10,Electrical,41,,,,NaT,
490,175,27,16,21,,0.0,67,Wheel bearing,30,,,,NaT,
490,177,56,17,22,,0.0,22,Suspension,11,,,,NaT,
490,194,57,22,23,,0.0,22,Suspension,6,,,,NaT,
490,192,56,24,24,,0.0,54,Withdrew,0,,,,NaT,
490,216,21,0,25,,0.0,81,Did not qualify,0,,,,NaT,
490,205,53,0,26,,0.0,81,Did not qualify,0,,,,NaT,
490,201,54,0,27,,0.0,81,Did not qualify,0,,,,NaT,
490,213,45,0,28,,0.0,81,Did not qualify,0,,,,NaT,
490,118,53,0,29,,0.0,81,Did not qualify,0,,,,NaT,
491,187,1,5,1,,9.0,1,Finished,68,,,,NaT,
491,199,3,9,2,,6.0,1,Finished,68,,,,NaT,
491,172,27,14,3,,4.0,11,+1 Lap,67,,,,NaT,
491,158,25,23,4,,3.0,11,+1 Lap,67,,,,NaT,
491,212,34,13,5,,2.0,11,+1 Lap,67,,,,NaT,
491,201,54,21,6,,1.0,11,+1 Lap,67,,,,NaT,
491,206,37,17,7,,0.0,12,+2 Laps,66,,,,NaT,
491,197,45,20,8,,0.0,13,+3 Laps,65,,,,NaT,
491,163,4,1,9,,0.0,99,Distributor,64,,,,NaT,
491,119,21,10,10,,0.0,5,Engine,64,,,,NaT,
491,176,55,24,11,,0.0,60,Out of fuel,61,,,,NaT,
491,207,51,11,12,,0.0,37,Throttle,59,,,,NaT,
491,177,56,14,13,,0.0,22,Suspension,56,,,,NaT,
491,173,32,22,14,,0.0,2,Disqualified,25,,,,NaT,
491,117,4,2,15,,0.0,99,Distributor,17,,,,NaT,
491,175,27,15,16,,0.0,8,Clutch,15,,,,NaT,
491,202,6,4,17,,0.0,101,Turbo,13,,,,NaT,
491,137,34,3,18,,0.0,27,Tyre,11,,,,NaT,
491,152,51,12,19,,0.0,7,Transmission,5,,,,NaT,
491,203,6,8,20,,0.0,20,Spun off,4,,,,NaT,
491,178,3,7,21,,0.0,4,Collision,3,,,,NaT,
491,110,1,6,22,,0.0,20,Spun off,3,,,,NaT,
491,105,25,19,23,,0.0,8,Clutch,1,,,,NaT,
491,216,21,18,24,,0.0,20,Spun off,8,,,,NaT,
491,192,56,0,25,,0.0,81,Did not qualify,0,,,,NaT,
491,205,53,0,26,,0.0,81,Did not qualify,0,,,,NaT,
491,95,32,0,27,,0.0,81,Did not qualify,0,,,,NaT,
491,194,57,0,28,,0.0,81,Did not qualify,0,,,,NaT,
491,118,53,0,29,,0.0,81,Did not qualify,0,,,,NaT,
491,213,45,0,30,,0.0,81,Did not qualify,0,,,,NaT,
492,137,34,6,1,,9.0,1,Finished,45,,,,NaT,
492,117,4,1,2,,6.0,1,Finished,45,,,,NaT,
492,172,27,7,3,,4.0,1,Finished,45,,,,NaT,
492,212,34,16,4,,3.0,1,Finished,45,,,,NaT,
492,158,25,18,5,,2.0,1,Finished,45,,,,NaT,
492,187,1,9,6,,1.0,11,+1 Lap,44,,,,NaT,
492,173,32,14,7,,0.0,11,+1 Lap,44,,,,NaT,
492,197,45,17,8,,0.0,11,+1 Lap,44,,,,NaT,
492,207,51,12,9,,0.0,11,+1 Lap,44,,,,NaT,
492,203,6,8,10,,0.0,11,+1 Lap,44,,,,NaT,
492,178,3,4,11,,0.0,11,+1 Lap,44,,,,NaT,
492,216,21,26,12,,0.0,11,+1 Lap,44,,,,NaT,
